no,username,testId,topic,Favorite Class,School Improvement,Questions ,School Routine,Project,POP_CULTURE,THEATER,TRAVEL,ANIMALS,COMMUNICATIONS,CAREERS,DIRECTIONS,SCIENCE,
2427,E2174629,1459911,Favorite Class,0.19656990591481432,0.08741060199468302,0.04965188370014477,0.07605648264838667,0.0778420909429062,0.07608323086787339,0.0910922986469172,0.060531047859092135,0.044362573859497156,0.0761607818141137,0.04343865045264418,0.046496334626757826,0.10499605806566593,
2428,E2174629,1459911,School Improvement,0.06428156165049526,0.09700883641175749,0.029304961818501903,0.03699634797015679,0.04233583419566521,0.06225828475964174,0.05443301571894169,0.04398259326948228,0.034341747614794346,0.04419415644143135,0.03749242781030401,0.02427207369073631,0.038879488827591284,
2429,E2174629,1459911,Questions ,0.05675687495847244,0.04549149584576006,0.08829629415306739,0.04007482649205497,0.03727113460538451,0.04646943014907292,0.05034577514688689,0.03741521327242251,0.03060902182180571,0.0527732035898154,0.032183619940782275,0.044085529387428754,0.034210997066479225,
2430,E2174884,1460166,Favorite Class,0.13492009877594308,0.05628092445144482,0.03289160408392367,0.054997962628702574,0.04560721578536134,0.04274029590988648,0.0411703042640509,0.035332432780045275,0.023467825912983867,0.047777722702913694,0.033104355672044714,0.023333537584323487,0.05531567787412662,
2431,E2174884,1460166,School Improvement,0.027512035962660254,0.04538711702179955,0.017170399624281216,0.013362757384688721,0.017553298178554784,0.03076488865525836,0.02365415925304285,0.024488025133829843,0.017453337631068103,0.025483163771972676,0.014054089563096981,0.007509534557100669,0.014089987534315587,
2432,E2174884,1460166,Questions ,0.02246788124300491,0.01786726156047493,0.11326787675725487,0.016195825212134942,0.021993366157149107,0.022073570181801967,0.022436479041278115,0.016438858777998215,0.014914344967527172,0.020764606574248924,0.01236172666802116,0.021629251777950956,0.015814731076193925,
2433,E2174944,1460226,Favorite Class,0.16389707902422496,0.12222380280444879,0.06483476467478028,0.07530627241826596,0.0898508066503864,0.06799341445017582,0.05685315844590203,0.058054274941024935,0.052298540259619865,0.08827877149896046,0.06781686343803912,0.040993144730446844,0.07772833561282953,
2434,E2174944,1460226,School Improvement,0.07557407175634845,0.13523827655053824,0.05840019653188541,0.03527413400350134,0.04596720750872665,0.05161642494346236,0.03254117533370823,0.04650157101434975,0.049796403688981195,0.050397979006358874,0.06334571964752468,0.021892784661710078,0.03366134233992622,
2435,E2174944,1460226,Questions ,0.047434669425088026,0.03653606779797647,0.2324852065007293,0.02303518945567836,0.04947243746002461,0.04541179764668849,0.04634880038448014,0.0447696764169289,0.038767790740734456,0.049306190558919716,0.031877906722535515,0.054996271077270543,0.028583108496576054,
2436,E2174959,1460241,School Improvement,0.14441354915886562,0.12685501938039453,0.05188240112845576,0.06109705780785879,0.06517224110081554,0.06362977923333911,0.059344332999512486,0.058416036077979315,0.049251601099495855,0.06105088040311119,0.05369203135977475,0.036835034908480634,0.07763776127823105,
2437,E2174959,1460241,Questions ,0.02819668810096488,0.029035225237238275,0.15079614307360456,0.015218623972828745,0.021411884952198063,0.0290936162848816,0.02881772421699262,0.02870370745463565,0.02500715672021602,0.03499395085834135,0.017796866304542802,0.03717947497573504,0.014344703671051052,
2438,E2174959,1460241,Favorite Class,0.19215606669262356,0.07422142078659609,0.04496294144560825,0.08252869565176149,0.06045829108011602,0.056937908594539864,0.0702752119633138,0.03675620527634372,0.0282636804398841,0.07148656252024552,0.03101037260101461,0.047837745313351776,0.10491557474630914,
2439,E2176979,1462176,Favorite Class,0.19500247707207224,0.13143680006097525,0.09730691287239557,0.10340177043864382,0.11766056512054601,0.1087966510018993,0.11963352316017202,0.09702278005918519,0.0840435724426542,0.12093901385125201,0.08755502282136714,0.08738413087147708,0.12616512482505637,
2440,E2176979,1462176,School Improvement,0.13131677110051893,0.19772623524699426,0.1295827132536156,0.10227532791170235,0.13149199612478596,0.16604205765185465,0.14564083129887562,0.11217728775289391,0.10157046460500613,0.14575679208879305,0.10302473681662916,0.11711739915341196,0.1185058406461438,
2441,E2176979,1462176,Questions ,0.07156206270452041,0.08802950001401873,0.1601242592563353,0.06642385459907482,0.09182781661265382,0.08422327961988807,0.09266470358556617,0.07907569277845444,0.07417707767770809,0.09097023756072442,0.07871551562824423,0.08949340101392593,0.0722576614139823,
2442,E2189803,1474756,Questions ,0.027415796034024425,0.039248268638759284,0.09756522798337325,0.014022506409224072,0.02447844303204211,0.026969768077026984,0.019722987839854825,0.016636401408626822,0.051771919178116375,0.028226995299284834,0.022994667639294877,0.03714475559095567,0.01790464728116551,
2443,E2189803,1474756,Favorite Class,0.1085685091903311,0.08331157956222797,0.03825934118662939,0.03447070271474977,0.04913769807838692,0.06893587488783814,0.05140442568616431,0.05367410586175532,0.04488512362969489,0.05628075146759876,0.03505231446574765,0.028465764603078744,0.054210539293652105,
2444,E2189803,1474756,School Improvement,0.088571271045176,0.13304872674519874,0.05175899184273828,0.043177080630098424,0.05299524596147485,0.0827911281334337,0.07479163895546911,0.062360037907599794,0.046910294848263534,0.06282002538561487,0.03996014965719516,0.037891694391376844,0.05373352887832437,
2445,E2193976,1478868,Favorite Class,0.05227651610055159,0.031081828798447727,0.025222475724397286,0.023940826052443933,0.030157963076060817,0.02075081317220626,0.03548808590858943,0.02889044089199717,0.02117100739423696,0.016486728001336756,0.01909644670051462,0.01581439933747512,0.019375860843108945,
2446,E2193976,1478868,School Improvement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2447,E2193976,1478868,Questions ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2448,E2196721,1481567,Favorite Class,0.11272513270055878,0.05788533634600009,0.028651893711928455,0.025996072150982496,0.04085096327212345,0.05187655694951694,0.04736372595236869,0.042577043991701716,0.03365848839422873,0.04243534029707153,0.022513313414361618,0.025612901611546158,0.04982348830305894,
2449,E2196721,1481567,School Improvement,0.05513341445421479,0.10201970247908294,0.028490097225565822,0.016192087723601242,0.03573042341180622,0.05752856648830844,0.02754823650292754,0.03248076500890298,0.04332522085159969,0.03841143886967375,0.0306529158983782,0.01337619555162967,0.02801073410530286,
2450,E2196721,1481567,Questions ,0.02499627952387374,0.03971116163140816,0.11295525759482415,0.023164357705101505,0.02231827967292694,0.028117592382512067,0.026253886289980412,0.01570434871099723,0.016509734107150436,0.025497657749339597,0.020545846286052,0.024538237777191,0.016399236148855585,
2451,E2196988,1481831,School Routine,0.030157357989770307,0.02521185836348548,0.01744470227119663,0.22797263137079377,0.03635508039285622,0.02714204270089163,0.0372773556016837,0.014259119611857505,0.01222794520656349,0.027493424499934107,0.017453169116519084,0.030863501557196697,0.04178011791351365,
2452,E2196988,1481831,Project,0.031204903894975156,0.03379463161219744,0.026414629081327946,0.03154646106370124,0.10064555370439854,0.02970429339118203,0.02715408852180526,0.021401574505090032,0.03558221259276152,0.03303663180031057,0.04479446533857714,0.027624061376411345,0.02948529403438458,
2453,E2196988,1481831,Questions ,0.03130324012465995,0.03943267599759927,0.1259027036877109,0.022099388993600824,0.0460947435731234,0.03597746604814195,0.02935193244787019,0.029291861799814283,0.034468421779824114,0.037877154325271015,0.030566695217759458,0.03897846665888052,0.022577137445308405,
2454,E2203557,1488122,Questions ,0.034572393801180754,0.03448315168156829,0.12483366236206278,0.03059695265238809,0.05427482176988401,0.042738155263199476,0.03787962130828949,0.03420244141769711,0.033835721597467595,0.05121096305580805,0.03382665076270403,0.04045133081605354,0.036944693767647925,
2455,E2203557,1488122,School Routine,0.03496704571124977,0.0507393994860804,0.039368422134246114,0.20230526200159443,0.044604589706555064,0.04061218657391647,0.0409257725300485,0.03880716657926181,0.02541749179230656,0.03819842529243962,0.048801526188107014,0.04416718641674,0.032360388593659764,
2456,E2203557,1488122,Project,0.06035534639493051,0.06201905667194281,0.043050445340304125,0.05624540135811827,0.0965826864066784,0.06216724828177931,0.07904153733232427,0.06069049474693599,0.042133823965022604,0.0595943690514943,0.04504684274378783,0.11025454900377861,0.05743408588796277,
2457,E2204377,1488883,Favorite Class,0.2886421058502543,0.14957866091822936,0.1037470405047551,0.1332862607677559,0.11528016581710829,0.1030508710307026,0.09501134928588219,0.08711253894078899,0.07889610068717717,0.11757362546628358,0.11861962894796128,0.06519588122612749,0.1371832397937913,
2458,E2204377,1488883,School Improvement,0.09189927442631053,0.17194152635590093,0.08778665297231972,0.07103665159914047,0.07268285359659485,0.11957657628872215,0.08691330017574223,0.07198948153919212,0.06537141563310872,0.08426682824105258,0.07551832176354592,0.061318515073874466,0.05890913146945978,
2459,E2204377,1488883,Questions ,0.07169471246064489,0.06578316419137939,0.21991429743530014,0.059449223544610755,0.06232214187987919,0.05941205314149424,0.060509497444221225,0.05969220118457788,0.0522025940623686,0.06521647928587813,0.04589167628222565,0.07452258834678063,0.044256432642681795,
2460,E2204441,1488947,Favorite Class,0.10887832304898029,0.07818969842727672,0.042108413115929534,0.04966252603502487,0.05038844218022249,0.04052248932837152,0.03509652571661282,0.037046800360547014,0.03158107626339884,0.04674409233662105,0.04134102895446429,0.024445830453801668,0.05739057185899818,
2461,E2204441,1488947,School Improvement,0.06777585200600342,0.11377139270856809,0.03338497194095193,0.03908675379242753,0.04424908567542393,0.05521809281871694,0.02894975098205961,0.02329822331448978,0.028689606645457624,0.04885693623389083,0.04024836168146821,0.020696693795323046,0.03351020498343296,
2462,E2204441,1488947,Questions ,0.029767975563068476,0.03469806441377794,0.10726050984489487,0.024343901475725918,0.015496003185802182,0.05614410829049745,0.06413469306603908,0.010005256141293118,0.02682530771979508,0.04862753026066099,0.03241926625069192,0.04798565388186839,0.005789197602018269,
2463,E2205418,1489908,Favorite Class,0.138406928355082,0.09184517779785308,0.04817857478836822,0.07478153850228637,0.05872556335486062,0.06806409165904265,0.05232368580701271,0.031203300760589355,0.03131098992930223,0.075043449001956,0.055301700402974045,0.03147989207898402,0.0662095950275435,
2464,E2205418,1489908,School Improvement,0.07513405078056248,0.14622280095808599,0.03487578494781224,0.029894070070626267,0.05111957216620675,0.10538017900248067,0.06970817973999624,0.05342794642132073,0.0459989241016769,0.06363160720832312,0.035170052239057545,0.02584843789187124,0.04474551465449351,
2465,E2205418,1489908,Questions ,0.05339528930506922,0.0530578149689201,0.14805666772584963,0.041145594789463946,0.04140095008224714,0.048358083720513326,0.04534399659131358,0.03633168061962319,0.03482768259173559,0.05569821025088126,0.034770323104759686,0.053921913406436706,0.04152495046725865,
2466,E2208874,1493266,School Routine,0.04292741205527193,0.04386032269365211,0.04414262126093928,0.1125238815361986,0.04760058945573319,0.04765377464050216,0.05421545150606661,0.05199472400773528,0.03337820742619804,0.046053823064427485,0.034937653540868766,0.049187369017102356,0.04226596353587768,
2467,E2208874,1493266,Project,0.02426020296948704,0.03295603609964617,0.04585567122338209,0.03164368901673489,0.07092261240311742,0.03672548967816392,0.03555471345903814,0.03458069169138728,0.03286067583738582,0.03996924158873824,0.04368720883958657,0.039551375117128536,0.03870892161577584,
2468,E2208874,1493266,Questions ,0.03930372116921133,0.05495690944675452,0.04838566320947522,0.04399168387240928,0.06254925447400735,0.05945407457754738,0.048696275746222754,0.027794652080015143,0.04140235262939524,0.061505237752244465,0.04275505734866855,0.04626346848618813,0.05177516128129109,
2469,E2209522,1493902,Favorite Class,0.2083930789345481,0.10835400475364121,0.06064523993987406,0.09409155796332812,0.09616239210146275,0.07972448446800345,0.07196949095502476,0.04599298320881115,0.05616757052541566,0.09675338723340703,0.06194954383962219,0.06297390005897868,0.11597706094474651,
2470,E2209522,1493902,School Improvement,0.10886152344388642,0.17538879678672892,0.07583218293506816,0.1067569158761266,0.1097522796632071,0.13190193325404495,0.10488953427916244,0.09102660982389196,0.08252166648929886,0.12470071879776551,0.09011463569190513,0.08443089111583699,0.1089324967484347,
2471,E2209522,1493902,Questions ,0.06606694824685373,0.10145069292284144,0.12723885825629114,0.07122130508302223,0.08996094154101279,0.10331471024309441,0.07290262312150822,0.06018412148493435,0.0849377389202564,0.10625551631897495,0.09429838852062458,0.07301793255437158,0.07925934941614525,
2472,E2214454,1498522,School Routine,0.04968932922774413,0.025653261503877204,0.01974928584155692,0.09521108452854972,0.02430467859237094,0.018214079605954215,0.01833901871738139,0.01211426198492557,0.01042161842544222,0.018506716874475512,0.018573386969010876,0.018323100636662114,0.024724501674023184,
2473,E2214454,1498522,Project,0.029954664808905317,0.033233569802647925,0.0361314501763661,0.035047813379002854,0.09295615183825093,0.036614343937291356,0.039039886874296895,0.031663632441683104,0.030103430771612965,0.04055606805261524,0.03730050048903958,0.03409664929231984,0.03611652171487938,
2474,E2214454,1498522,Questions ,0.001663143990903007,0.003013733221721299,0.008276439534555487,0.004938756945910386,0.01156009760933085,0.015115636858689267,0.011497252576111236,0.007975766131637677,0.004881488568571572,0.006420288855740826,0.0,0.0006912472720009697,0.0,
2475,E2214991,1499058,School Routine,0.09931280090155334,0.07698355089048295,0.044651154742190495,0.16615653414901044,0.06558369202410413,0.053611265373622374,0.050671400588581536,0.04131033174410127,0.033358674049665436,0.05239213523713383,0.05828005625717195,0.03845595026418658,0.0712122991181423,
2476,E2214991,1499058,Project,0.061978390597881336,0.08811875179511228,0.06779138460486045,0.0621583738023367,0.12958324601447604,0.08507574819175515,0.058320390640258096,0.044411109053595396,0.12352545341341806,0.0900172700151512,0.07918334572411487,0.05186834951908228,0.10109273249242251,
2477,E2214991,1499058,Questions ,0.05300221063296602,0.0983038074307604,0.12838028575039762,0.04292119243479308,0.05512920453458489,0.07977697102855807,0.05730695195186726,0.039604515737480306,0.03686419729126552,0.06496045538451657,0.048346558278953955,0.04280606851726661,0.042814386437196705,
2478,E2215996,1500020,Favorite Class,0.13544149858814422,0.09835659621892201,0.04586023531295605,0.055489395634548,0.07100258746789825,0.07737521719223739,0.07222103467721144,0.06665436778725585,0.05576070022624423,0.06474101286280602,0.05051127370492245,0.02969984659609906,0.057189850216535394,
2479,E2215996,1500020,School Improvement,0.08693023193932495,0.15540895488201645,0.06768065219471771,0.10128161365519857,0.09478346050128514,0.12338142668429233,0.10596003634960155,0.06957644981093947,0.06830740478322883,0.08538913184776696,0.07918324950164936,0.06525208811425302,0.07860151775181644,
2480,E2215996,1500020,Questions ,0.03288828977290292,0.03401380484833284,0.15305947265039946,0.0260031054055991,0.034396794589780434,0.038965367195380934,0.043054240722785526,0.037769465633799085,0.02846100325646574,0.039087802176331135,0.0214371349656228,0.03918546135256487,0.027597850470693446,
2481,E2216479,1500501,Questions ,0.040158643209732475,0.04660459482542299,0.09116035648101886,0.041789649628255064,0.03573885822474397,0.04067267698277409,0.038899633591871915,0.036009839321453095,0.04236757307929294,0.04250549772574679,0.045567221880249045,0.049975651662291246,0.029105055005931184,
2482,E2216479,1500501,Favorite Class,0.12390039709329277,0.09172507246121533,0.06335916670862574,0.06950582299284148,0.0798528860258042,0.07225287455335591,0.06208409184799629,0.06998751696971875,0.05352838336881111,0.08681476456402043,0.06577737848732035,0.044106716181088995,0.08181625783579408,
2483,E2216479,1500501,School Improvement,0.10749494093858089,0.15439491189905336,0.08003347204860972,0.08964945385668806,0.08844071595604017,0.13146388254043206,0.09530023462285243,0.08735620804913728,0.06336442198205594,0.11150068685352184,0.07234191249819631,0.06282054400670146,0.08718922094168605,
2484,E2228477,1511483,Favorite Class,0.19975720064132668,0.09440276879086823,0.05311024913256848,0.06396639540608098,0.06137993560487768,0.049780563128336966,0.047599214946623426,0.040096783992734183,0.04107151465784915,0.05034121749784722,0.042129718287148746,0.029503168115791095,0.07476021403213907,
2485,E2228477,1511483,School Improvement,0.08020994986644148,0.15549600747808995,0.05544962736491459,0.05702217477769714,0.05009465044112564,0.10380401060273095,0.07700870651199945,0.061846291985892546,0.04611620316641879,0.0697923256792368,0.045762098783593386,0.043095297331539405,0.05209855594179351,
2486,E2228477,1511483,Questions ,0.019191573478474874,0.0216503376097443,0.1147256163866652,0.021392297557707246,0.020590916042008973,0.026627098420586744,0.026079101298492648,0.028662067155035085,0.023376855157798436,0.03513746790807225,0.02350783675495347,0.030381799963526374,0.018390954774089176,
2487,E2228809,1511815,Favorite Class,0.1319991674945434,0.07282738404482292,0.04724962083758515,0.06161430823496006,0.06423175576533452,0.06000896748303218,0.04876686800270692,0.04498195266531522,0.04479740543580969,0.0635960322091006,0.05896024298849235,0.038325729268217104,0.06811023942399186,
2488,E2228809,1511815,School Improvement,0.09934684001160564,0.1426717767336103,0.050931481217778934,0.05640037115062292,0.0703344537560677,0.09075535049739582,0.06774760532933496,0.0582183955248042,0.053429582343049536,0.07192682658315365,0.054145970293404,0.04954385042949903,0.07018102291987824,
2489,E2228809,1511815,Questions ,0.03360798004607576,0.04818386121807513,0.08656217514293812,0.033180224060413106,0.034212177088932684,0.039695450211320135,0.03588212362079675,0.026553075241470197,0.02413367586844896,0.03547292702293775,0.02931971256352111,0.029717360369423317,0.03491178200873689,
2490,E2232877,1515585,Favorite Class,0.11091171298496544,0.07673603945244593,0.04213755851537325,0.04123688571067302,0.05276878202620776,0.058451829436907285,0.04736991300194498,0.04805247123526629,0.046367805428756195,0.05726227238739537,0.04065970671607656,0.03439840170014492,0.05615751442836468,
2491,E2232877,1515585,School Improvement,0.09725124471204555,0.1540624818515347,0.04938051700341247,0.06153706100606915,0.06074531132142523,0.09242392992719041,0.06699843515565528,0.08503595742229246,0.06033721318054537,0.07400472608705864,0.06834733721653051,0.04334028490950302,0.059398908423599975,
2492,E2232877,1515585,Questions ,0.053644811304528,0.052547157100825775,0.1801894424832881,0.03387252693654193,0.05072777128101694,0.050026126544374896,0.04464126492285686,0.04962520508416446,0.04927992214117813,0.05790830464042592,0.058839926168156746,0.06623149239161186,0.03695307570446107,
2493,E2233547,1516248,Favorite Class,0.3122668329435908,0.07748271476809618,0.048761645103557044,0.1067746622355609,0.07367119031319044,0.05696440536894696,0.07087316198655076,0.03383226466118424,0.025851171709765898,0.08073156459928818,0.03141206182834595,0.04779281577888877,0.1343624991221503,
2494,E2233547,1516248,School Improvement,0.09615793295269376,0.2322083965908312,0.06142885956071827,0.04412248524938224,0.05906307214530088,0.1434142328271824,0.06580339970838228,0.06723330935362597,0.08899547298190832,0.12014294407286855,0.07041880181173163,0.034264118933896276,0.0650554182033567,
2495,E2233547,1516248,Questions ,0.015150574293181333,0.021735046163147937,0.11112622563685383,0.008889106685290547,0.0130379099130723,0.01265205416210961,0.0111352540312042,0.009277948350211777,0.012759719230908434,0.01398598316126887,0.015347386911872204,0.019665021726538202,0.00650285814834959,
2496,E2238390,1520808,Favorite Class,0.14318617832414574,0.08295587719794925,0.04822046070945954,0.06567341882376926,0.05417630374433375,0.07493320325732018,0.05942130077997166,0.055615909111662476,0.04186660997757855,0.06458563821871977,0.03942861051725464,0.027482333222247333,0.0575981690352513,
2497,E2238390,1520808,School Improvement,0.0700076088316286,0.0705997306805003,0.03910769070159043,0.03935265220895124,0.052667821053922564,0.054721640205650054,0.0393835711311189,0.03641862939764172,0.03896726155576611,0.04786174205797408,0.054808667900357974,0.02716550608728837,0.03960617748388142,
2498,E2238390,1520808,Questions ,0.018274357613876142,0.03894488437476349,0.14333051909824704,0.021100479821100925,0.020604324489108507,0.03485611692036816,0.029000407352279982,0.02344566587670771,0.02565866771917036,0.033502938912203135,0.017600880799102887,0.04102288798695497,0.016363207908203063,
2499,E2239414,1521830,Favorite Class,0.1971944700264133,0.10905498450952739,0.056720352841308705,0.09912184628147866,0.07909461672988707,0.07278609609633978,0.08615144005589523,0.062065085366292044,0.05313911640324696,0.08737131419553609,0.05469947311485132,0.06261851663692364,0.09802904264696895,
2500,E2239414,1521830,School Improvement,0.08253814718001742,0.14255846824832602,0.07291151694415862,0.049939325307769,0.08827339694706096,0.08746413347633555,0.07423709972237645,0.07077182440699614,0.06886574639941717,0.0802434555028973,0.07473794510276402,0.07024987949622849,0.06462597550239557,
2501,E2239414,1521830,Questions ,0.05020824003744147,0.05720195034554702,0.13848208086796382,0.06024572331758048,0.06913350467623113,0.05990180199322043,0.061312772999257616,0.057792283396329774,0.054602662676086856,0.07154625107376687,0.07494730093790958,0.06895756728274993,0.04704272099630234,
2502,E2242294,1524787,Questions ,0.03786006599813122,0.03200613271309359,0.06006813604533593,0.054889972292639366,0.046505399782807086,0.037175027124877046,0.054792998251355744,0.03716576564057724,0.028243495898915352,0.042681974552120576,0.03487101541078553,0.03273200525868039,0.036238358113424865,
2503,E2242294,1524787,School Routine,0.05081902244114481,0.06458575264057509,0.03771362815938111,0.1970837506121271,0.05200803220870731,0.04406691664802897,0.04941210476971916,0.027256154233172403,0.027067924972702155,0.0365004354828577,0.04380296127164868,0.03885693770106859,0.04335054220351641,
2504,E2242294,1524787,Project,0.04850405120883294,0.06253511142923435,0.03411056044784566,0.03849959027206812,0.06292591753528587,0.048318116166906455,0.03822069994557367,0.02181634650927848,0.02949285695314908,0.04363008473093564,0.04259189606020692,0.027305683698411045,0.0385865821760504,
2505,E2242432,1524926,Favorite Class,0.2633306683793811,0.16405014539686663,0.10539980700282311,0.10634674371192224,0.09716392038237497,0.11079820649059952,0.10728548988701099,0.07716432537548398,0.06644100222046037,0.11078590861553711,0.06968700040001412,0.07042424901614151,0.12998958501237498,
2506,E2242432,1524926,School Improvement,0.14365291553370602,0.16903478646467737,0.06701347772878082,0.0693576138027046,0.0855163675363718,0.11864544427354826,0.0851990835770715,0.07463076831012172,0.0745478285484618,0.1003473616211161,0.06669035876960036,0.07175249167576483,0.1017298883141429,
2507,E2242432,1524926,Questions ,0.07350893846787449,0.07989279080597333,0.1356829236741649,0.0565272545166992,0.07477049371654124,0.07441650639458025,0.07031872196870004,0.07238728761941694,0.07318181389123832,0.0680272417684463,0.06614938850522818,0.04698459001339895,0.044388736026662656,
2508,E2244074,1526977,Favorite Class,0.1056715740105843,0.07056630419043318,0.03359347364166636,0.03179947839982524,0.061305699950766235,0.0508795767065178,0.03867075037707692,0.04438532174397654,0.039321670472251026,0.04243200579522094,0.04019243095951375,0.019849442522172668,0.04835595897008055,
2509,E2244074,1526977,School Improvement,0.06031915668876618,0.06989202791232538,0.030685401646368203,0.017222964683249558,0.039310093690696414,0.05740892023481332,0.038063258027576465,0.04523435868086821,0.03202047696542741,0.03950043228660181,0.024879283479793606,0.017235664426665843,0.03908120365606493,
2510,E2244074,1526977,Questions ,0.04906043198383806,0.05885554289079466,0.07271261966526715,0.01593065168340892,0.03559392504846876,0.03142553641243098,0.02735985073751096,0.02749638502474483,0.032349188094305474,0.029403755916197268,0.04782000406562005,0.01923226005582547,0.019572309417326933,
2511,E2272013,1553374,Favorite Class,0.15626146515101252,0.0755431033745757,0.06136217700251935,0.07266625465868141,0.08452443684714704,0.0732812654793448,0.07694597082852608,0.04179279898837732,0.04937960341237753,0.08382179082848933,0.04741703120739267,0.05262971758938975,0.09186921325225113,
2512,E2272013,1553374,School Improvement,0.09332617862217804,0.1403322028544535,0.08298938671454523,0.09111450289434814,0.10479175051376154,0.1177430205910526,0.09482174018626084,0.08165597483742662,0.0866620580456697,0.11411847555774049,0.08763960855530467,0.10268554572063676,0.09266020568616329,
2513,E2272013,1553374,Questions ,0.058728606613171974,0.0732270131729929,0.11329673042547624,0.06842007205482223,0.08232839443614269,0.07062090405026343,0.07750608552280099,0.06412790874671076,0.05363076725477818,0.07671512086975915,0.06229732820934865,0.06769507711517633,0.0613255605386552,
2514,E2280513,1561274,Favorite Class,0.08429060129896775,0.05320072662779041,0.04031942601756613,0.05047333903838917,0.05939833979199068,0.05667161703208054,0.04661374423797304,0.046189641760753075,0.036457175435349126,0.051874415307160526,0.04280601607544665,0.036491910613776726,0.05359374561071618,
2515,E2280513,1561274,School Improvement,0.05402579490238015,0.13076481150284258,0.060994174572316845,0.06180047439821823,0.0694771724362098,0.100173555167212,0.0696366683739731,0.03584830441391415,0.04832094882025906,0.06700576817907386,0.0493369072151468,0.054279054374325175,0.05941109251448752,
2516,E2280513,1561274,Questions ,0.03889398129523633,0.05552032685835719,0.1401337905112264,0.046279954576022624,0.05315006620877079,0.04967408703024741,0.06019464896139276,0.03833701441543813,0.039583825267820366,0.053513722043378356,0.04922176884767151,0.052970921860084855,0.04131398310648134,
2517,E2281971,1562714,Favorite Class,0.1275411192970232,0.04654902143417199,0.03134076230495276,0.03162169781957975,0.026922152175076694,0.03300113181987775,0.02951778571493895,0.02771636662363111,0.01670826162371586,0.03343964955814189,0.015585920090529393,0.009294666513316409,0.030541786819945228,
2518,E2281971,1562714,School Improvement,0.07392972819390627,0.12718508718730528,0.039937436367103264,0.03416284277803709,0.05660024617237168,0.08906802973506824,0.07442280434790643,0.057203699303642074,0.03911601717426017,0.05421400276290745,0.036613842779639354,0.02539127776806107,0.04192675872362948,
2519,E2281971,1562714,Questions ,0.047822042317356345,0.03283677025182134,0.07493653455501087,0.03421482072991154,0.03134166997448822,0.02779656923523212,0.030958575768042562,0.024417850576945656,0.022749043589636784,0.030131199592082228,0.019102714196762734,0.031218739585247884,0.026966096151812002,
2520,E2282159,1562903,Favorite Class,0.17487098096671794,0.08602469575931612,0.06398373682285942,0.06764673257707722,0.07374363073330364,0.06936951923131096,0.0611116901313662,0.05421441252963351,0.04946080751600836,0.08184716694042124,0.054753791616196486,0.0626129503115082,0.07738485286244057,
2521,E2282159,1562903,School Improvement,0.06021856850786981,0.07058557296158613,0.043579157600146745,0.06648627715857491,0.053367984191889345,0.06442928506965463,0.04693824149973911,0.03830369926367545,0.0342525614041825,0.05531484331045318,0.050206877908701895,0.03221686123588982,0.05106075118618479,
2522,E2282159,1562903,Questions ,0.02903666093661876,0.02174450702626661,0.09208091568504201,0.01929412745975871,0.02121430727155963,0.027074010270736033,0.020258047194556372,0.022538485839953337,0.026974405195527837,0.037870782980917256,0.021391979717627525,0.029262385220606306,0.016217433921706506,
2523,E2282861,1563528,Favorite Class,0.061302562015601574,0.05513858698763779,0.03161813876088484,0.04079833734071206,0.03885758410646302,0.0510991528225037,0.04354239346246385,0.03556881090826723,0.029797300724442494,0.04922434800000129,0.0393873662595151,0.0299955042517743,0.03535163082228439,
2524,E2282861,1563528,School Improvement,0.07355632440092615,0.0832093869863811,0.030662608030091167,0.037584376713373724,0.05721101322450382,0.06944245668940242,0.05639469495080909,0.0551955043503618,0.05099318885165736,0.05973498406080097,0.0400678618018074,0.028671984981979284,0.05717893612237528,
2525,E2282861,1563528,Questions ,0.03899570994157612,0.04954187165937779,0.11742630973337247,0.029157817271437583,0.04886281808453993,0.0401841926606047,0.035346483771553174,0.0305551143627511,0.035459834598009894,0.03682484590297295,0.03937197515332072,0.04225459784216657,0.026490028039340394,
2526,E2282907,1563573,Favorite Class,0.190123533252478,0.09672056490723183,0.06104377283069377,0.09870816660360868,0.07852571983391493,0.0645809062478912,0.06141491880773527,0.038689314307775446,0.04360210540314389,0.0767919938063164,0.06030665919261801,0.0463069459554444,0.10072888444082043,
2527,E2282907,1563573,School Improvement,0.07915917052199099,0.11967087504736275,0.059294185491713586,0.05837721808233054,0.06345006285962071,0.08007267457704925,0.06391806828286896,0.06613578335458983,0.05419611001573427,0.06789538158257745,0.06902987709999062,0.042802902874927225,0.04603813940945227,
2528,E2282907,1563573,Questions ,0.07269767362442604,0.09425641530064433,0.13996063190454788,0.05319981619213303,0.061813721280865326,0.08605862249859568,0.07880710479328197,0.06206222111972361,0.04881180170456787,0.07768869598783472,0.04390846041897963,0.052771536290065514,0.05838091760933925,
2529,E2283255,1563924,Favorite Class,0.1826879089318435,0.10722347078721106,0.051140237588775436,0.06866857977218338,0.07231971121648292,0.0756524063611941,0.07377600746804097,0.0643299220410263,0.050539673484279735,0.08086760483652715,0.05299026243386866,0.04405930255169487,0.08643002257066232,
