no,username,testId,topic,Summer Break,Self Recommnedation,Social media,POP_CULTURE,EDUCATION,ENVIRONMENT,LANGUAGE ARTS,HEALTH,
1199,A2323535,1602810,Summer Break,0.15439732514213045,0.07065976117723313,0.05600791779884706,0.04262737459110037,0.054745748774050855,0.048430286644850745,0.06048869888675117,0.022491500144785334,
1200,A2323535,1602810,Self Recommnedation,0.06343965707601995,0.1408882305836521,0.06466300547335885,0.043072467179417456,0.06324525487345015,0.06137483593237979,0.06945481897790394,0.023825872681617916,
1201,A2323535,1602810,Social media,0.0794169883365509,0.08644994042060929,0.15042590424593377,0.059556369820486635,0.07276977807460092,0.08770328421372761,0.08436848970799378,0.0357115983532449,
1202,A2323575,1602850,Summer Break,0.11853000843633543,0.07285497045312433,0.06808608443771784,0.057025233165774146,0.06896350029819484,0.06368984880609135,0.06929744780087982,0.03547527283420535,
1203,A2323575,1602850,Self Recommnedation,0.07185244315131745,0.1072082050951528,0.07976615267393689,0.06321734031712473,0.08630580316725436,0.08932343779198736,0.08676498280743546,0.04266956107898212,
1204,A2323575,1602850,Social media,0.0655234236271348,0.054785569301506,0.15166623769581994,0.061028017669226345,0.07440697911708496,0.07509938306527131,0.08171367797143728,0.041693397427584905,
1205,A2323775,1603050,Summer Break,0.13062526921994128,0.05754412455698568,0.07119151130000168,0.051721694741847846,0.06073805985372874,0.0586897962864274,0.07262648077583735,0.03539983982319101,
1206,A2323775,1603050,Self Recommnedation,0.04504298433964303,0.09501299344367053,0.042102923248055237,0.02890302274533576,0.04237750573856201,0.03507248646024978,0.04619218852665955,0.02417075041398204,
1207,A2323775,1603050,Social media,0.029721702480919918,0.027525266824759913,0.044127579867691086,0.02422575916333338,0.035964577951159205,0.03277406943954259,0.025020101429710832,0.012647641149688967,
1208,A2329844,1609146,Summer Break,0.15285152977955313,0.07172464231141262,0.06497523034285446,0.04184337751564836,0.054633239114704635,0.05107555756550647,0.06340228514303578,0.0330431578466652,
1209,A2329844,1609146,Self Recommnedation,0.06877129160599403,0.1337574188052008,0.06769150806723748,0.04877013572143368,0.07016223313982056,0.07443653493098971,0.07142220761963283,0.033575410596921165,
1210,A2329844,1609146,Social media,0.09753457479334365,0.07150367735374566,0.12784278997566254,0.06281938194087032,0.0652353821233127,0.06248131085988864,0.07598546627314068,0.03968551482629177,
1211,A2331398,1610691,Summer Break,0.17454110650999627,0.0786706113096654,0.07030365139845976,0.06010606656088934,0.06622988899255235,0.06445219522372121,0.07379669574868826,0.030754440034182744,
1212,A2331398,1610691,Self Recommnedation,0.11293436912494983,0.21203041428092462,0.09755966001758483,0.06504749767941854,0.10414704921842703,0.09548285977354033,0.1038128692752154,0.04770744453078926,
1213,A2331398,1610691,Social media,0.11656710945703465,0.09867545033940331,0.17408872220186253,0.08393093829036141,0.10299246029353938,0.10533319890405342,0.10942531877251847,0.056640895669389145,
1214,A2332126,1611407,Summer Break,0.14893103009756237,0.08020673736318405,0.07019269315692622,0.060513420415040736,0.07365750659473405,0.07946162634462153,0.06788620513819878,0.03924297850578978,
1215,A2332126,1611407,Self Recommnedation,0.08157966932745148,0.1647472218581451,0.07109301426543244,0.04605712741711473,0.06958168355824321,0.06609181452232692,0.07610054728078401,0.030496312096412317,
1216,A2332126,1611407,Social media,0.05989190613268254,0.05207158632548037,0.1388581417778339,0.04783254276268281,0.05906655177060496,0.0697420856740949,0.06029779542882323,0.027428747046761945,
1217,A2332139,1611420,Summer Break,0.12206386638531756,0.06376912143213825,0.05641446405317258,0.04942129356720251,0.05864090181021015,0.05233688335613183,0.05632151105332028,0.03034094462275109,
1218,A2332139,1611420,Self Recommnedation,0.10939957838032202,0.18462922105085083,0.08635815700481835,0.06738129917353695,0.10524275960619775,0.09383699033162102,0.09228022381045703,0.04463031005601236,
1219,A2332139,1611420,Social media,0.06695894830291027,0.0601475454925485,0.13692888401119752,0.07735550617409723,0.08272998186633004,0.07006838631396986,0.07767810780543195,0.03851933916996528,
1220,A2335949,1615221,Summer Break,0.1346001138654296,0.07603279264796997,0.07561727325028875,0.0695257556941921,0.08775908258013611,0.08224326673705387,0.08266521512249236,0.045848636216767186,
1221,A2335949,1615221,Self Recommnedation,0.10179013469419612,0.24070144802687063,0.09894491898302998,0.06775930246622114,0.1050335314971367,0.11116771778352394,0.0985232961111038,0.0424221051196213,
1222,A2335949,1615221,Social media,0.07780380785800688,0.07147486267596515,0.17183421358656897,0.08269641871939754,0.08822387230607473,0.08926821682311376,0.11365372024704726,0.0404974746646345,
1223,A2336038,1615309,Summer Break,0.24535383311314918,0.1148861718289967,0.130678939844351,0.10103476579245098,0.12375843972250505,0.11178442326650381,0.11882684601028978,0.061761173121160653,
1224,A2336038,1615309,Self Recommnedation,0.13590231012733484,0.26335415499547643,0.13135624956627812,0.09788370456954701,0.14356098097080489,0.1371033043016741,0.14797673715614018,0.06920002290504879,
1225,A2336038,1615309,Social media,0.1203414000853867,0.10990613488763523,0.25321309298264016,0.09245887072500505,0.11131650883082647,0.11319131915982357,0.12369925503539501,0.05157854737007664,
1226,A2337644,1616803,Summer Break,0.2176585485941494,0.10747898618810262,0.11740432925633658,0.08831874787888465,0.11493328338783886,0.10253803189799107,0.12295920580998036,0.0591481419657917,
1227,A2337644,1616803,Self Recommnedation,0.15265301262486594,0.28068907446353164,0.12023530412037475,0.09079946985595336,0.13137072049512932,0.1350921284500374,0.12273775991192276,0.05643353192687779,
1228,A2337644,1616803,Social media,0.08526772119229374,0.0831083421858382,0.22589856981599196,0.08616184297079779,0.11281236896783273,0.11531327564485278,0.11544917572923905,0.047851708383604356,
1229,A2337793,1616924,Summer Break,0.14636419641493256,0.06584698546625249,0.06325937376096563,0.05514878702903071,0.05743631308626008,0.06636880667408558,0.06391998044711814,0.0358262712181696,
1230,A2337793,1616924,Self Recommnedation,0.07994413748519477,0.16312151210342957,0.07055258653801802,0.046943410884719,0.07345478286211674,0.0643239432556182,0.07308977791162229,0.03650822565906972,
1231,A2337793,1616924,Social media,0.0884504238130789,0.081004076452569,0.10790165220925955,0.04507350564699821,0.06285676652956235,0.06744964968144576,0.06840216150740248,0.032075879833994236,
1232,A2339030,1618018,Summer Break,0.16473442680597444,0.09285371797400793,0.07471634297463689,0.058987329404743855,0.07861374836926122,0.07351660092779935,0.07978852269193387,0.039072793876560465,
1233,A2339030,1618018,Self Recommnedation,0.09276962001244225,0.1752977260818751,0.08964173770653867,0.06785714239649723,0.09290112063681522,0.08830512363263278,0.09630873932346223,0.0464333452548027,
1234,A2339030,1618018,Social media,0.0569116873479802,0.050487055140806654,0.1325942322900584,0.054693632889119236,0.08422670267549796,0.07888046779236009,0.07497420128286916,0.02915650171305363,
1235,A2339090,1618078,Summer Break,0.10876056690307898,0.05027740479753725,0.04811728987853394,0.0526437752859544,0.053859261978305706,0.055887836159188076,0.05810342160979162,0.04608399348348007,
1236,A2339090,1618078,Self Recommnedation,0.09248952982718028,0.14962218213285264,0.08256253766843258,0.06437596457279679,0.08851532168315138,0.07940364609190395,0.08801824493762758,0.050849689457893435,
1237,A2339090,1618078,Social media,0.07272058424477876,0.07550781253888941,0.12508102283330563,0.08216566738042203,0.09276199686074316,0.0894561552328503,0.09343134860166954,0.05839728769217532,
1238,A2339142,1618130,Summer Break,0.16434540716894627,0.0933223019490316,0.0900054615770099,0.07231892836006826,0.08713609343710058,0.08107627505911057,0.08942606116611213,0.045312484635650116,
1239,A2339142,1618130,Self Recommnedation,0.10149560510181864,0.17224739416611506,0.09459821968900732,0.06336291955525383,0.08315686711584527,0.09288510081398114,0.08692811175161137,0.04361841752574405,
1240,A2339142,1618130,Social media,0.08651290554879845,0.0976554902989284,0.14418039395913987,0.054583443130201484,0.07848226996419227,0.08158812032045547,0.08405691371111686,0.03922900570829888,
1241,A2339146,1618134,Summer Break,0.13120783251188506,0.06494707512652703,0.08228480679773173,0.05902611518769166,0.07456109075095954,0.07010421403283093,0.08029716490648003,0.035389509308154814,
1242,A2339146,1618134,Self Recommnedation,0.06289101409742276,0.13375667977156774,0.06882896963957078,0.04457000464754217,0.0646104504477298,0.07226377078580297,0.06256259446426968,0.029130290454777844,
1243,A2339146,1618134,Social media,0.07705026402736057,0.07657934878698733,0.17479847828223272,0.07885988276981024,0.09914958131448326,0.08618155943419017,0.0989120838296917,0.041250218646069134,
1244,A2340460,1619470,Summer Break,0.12995056097212693,0.06926266186076974,0.062271548833960466,0.04897227871842519,0.06511223208817347,0.0584196632556766,0.05933014017331582,0.0393578500444596,
1245,A2340460,1619470,Self Recommnedation,0.047096454341051266,0.14318682091480545,0.03604998222833841,0.028864957797685484,0.04955056852244307,0.04935718047622142,0.035867882136307115,0.017462520317508685,
1246,A2340460,1619470,Social media,0.042267395309621154,0.04208025676450282,0.09100505022634152,0.04323944400406865,0.05651251291586109,0.04533035460526778,0.05769000129742035,0.03626576469257403,
1247,A2340492,1619502,Summer Break,0.11459501608612112,0.06382872768860885,0.03685484437146038,0.027108409527485496,0.03252767124056534,0.029553387051236335,0.03675683031458911,0.01588560361065345,
1248,A2340492,1619502,Self Recommnedation,0.04071489001024217,0.06647014977173149,0.0373354531190399,0.029826261049368877,0.04512364994200493,0.038038303714828726,0.04088856774016118,0.02372258007857664,
1249,A2340492,1619502,Social media,0.05961825119477421,0.07316012873197611,0.06399518353380441,0.03402661929030698,0.0467791454844404,0.04812961915633984,0.04683859837571239,0.026269757015275723,
1250,A2340554,1619554,Summer Break,0.17781097711054208,0.08433845954904298,0.08065551251729794,0.06497651051757404,0.08711781331319363,0.08017509764621192,0.09459464957574432,0.038600311563477714,
1251,A2340554,1619554,Self Recommnedation,0.09275423152321,0.16216569698732167,0.08899701067199697,0.06099077685393641,0.09226847694834107,0.09128650486785228,0.08160667850234776,0.03894514255188852,
1252,A2340554,1619554,Social media,0.0881440699019157,0.08143154174488088,0.12878649059783714,0.0562034347445973,0.07311694980869735,0.07032093335365536,0.07685753738030866,0.032675587310246175,
1253,A2341597,1620481,Summer Break,0.19432758482512544,0.10160304830944569,0.09985984969969597,0.07952872633445551,0.10668190879362158,0.10007869195963864,0.1014685849759237,0.04672717182972765,
1254,A2341597,1620481,Self Recommnedation,0.11083942463261626,0.223236418278854,0.09649545078114738,0.08646570855364889,0.12667653537881565,0.12370580596082763,0.11074305639988992,0.051792089006229586,
1255,A2341597,1620481,Social media,0.07648220671741143,0.07426348987376563,0.18879491670116982,0.07188829962925228,0.09104763188160317,0.08742686432835087,0.09156036360082542,0.038736896371102635,
1256,A2341680,1620559,Summer Break,0.16059379095934956,0.09269292368257823,0.09818108482457713,0.08030043178300633,0.10510420596825007,0.10196277019494715,0.11499027579744639,0.05573237673837864,
1257,A2341680,1620559,Self Recommnedation,0.07257420269813426,0.09159532736746546,0.06762727037674099,0.051176410577378435,0.06978327856418068,0.06457896501439014,0.08555696493339432,0.03476940382207972,
1258,A2341680,1620559,Social media,0.002791264020722716,0.003069576900380922,0.0028590841451490902,0.0,0.007587777198278305,0.007040465894356411,0.003609440867206287,0.0009042730380098676,
1259,A2342271,1620937,Summer Break,0.19461091075290599,0.11782189266604637,0.11988074472760954,0.09806282924626814,0.12508624965773973,0.12046412163408535,0.14549808774770717,0.06431945587479651,
1260,A2342271,1620937,Self Recommnedation,0.11081217078402769,0.19219977449625741,0.11108926502571216,0.08545896134484086,0.11604746341804967,0.11495999466090319,0.14054460567687915,0.05768189875462859,
1261,A2342271,1620937,Social media,0.08923052158255804,0.08641122337567934,0.1606134669334261,0.08319093799788069,0.10438126066840914,0.11819844521688855,0.11460761831354394,0.050471235132143286,
1262,A2342928,1621522,Summer Break,0.14551998615576528,0.07403895792255646,0.08171163662437536,0.06465613936825175,0.0773666354492144,0.07443166535470483,0.0887651022396088,0.049287405447799214,
1263,A2342928,1621522,Self Recommnedation,0.06305285648705662,0.09476089588165641,0.05844443643584046,0.03926873762206963,0.05643819451037683,0.05707769746870407,0.06025178095111576,0.02238285511342882,
1264,A2342928,1621522,Social media,0.05506158033008683,0.049794956641406436,0.1700867291232368,0.05181815879080089,0.060207231942113845,0.06257874607298386,0.06545194392186138,0.026695740787855738,
1265,A2342952,1621546,Summer Break,0.1282552360046033,0.06410398913808096,0.05543638803897456,0.0403838449596354,0.06024682873590113,0.05686811094913411,0.056630323900379816,0.02436644710441674,
1266,A2342952,1621546,Self Recommnedation,0.05793885023151123,0.13674546423099534,0.05444649718933051,0.03112097043231654,0.053186691098754235,0.05638155243976689,0.038547379743774826,0.02038690499737547,
1267,A2342952,1621546,Social media,0.04750538567711435,0.04594649128171009,0.10211924867863106,0.03517227210683863,0.04938166096398562,0.05211663025974358,0.04653785959037396,0.02330352658541405,
1268,A2343187,1621772,Summer Break,0.2070188803584957,0.10056374184979912,0.09605973464911205,0.0778844413683924,0.10089511515937818,0.0900687991795173,0.10672171361838442,0.05642919770058568,
1269,A2343187,1621772,Self Recommnedation,0.10289133367256716,0.20790441014676475,0.10941920381065787,0.07888944872890112,0.10587602080339617,0.1058384946732907,0.1191186918800215,0.053971169890630846,
1270,A2343187,1621772,Social media,0.09701570813971025,0.08385528157034125,0.15419698877323257,0.09068190220982314,0.10627561438912812,0.11054841097587059,0.1174770791837049,0.054700522004079,
1271,A2343668,1622148,Summer Break,0.15200201069300578,0.10229016932631411,0.0782124476239682,0.05674889973541232,0.07972520023286414,0.08101716857784685,0.07774760955337932,0.036665839626478174,
1272,A2343668,1622148,Self Recommnedation,0.10318697619113615,0.2143485149517555,0.08687988137622225,0.06165485202658909,0.09051440039321121,0.09276807804807644,0.08917880401833622,0.0393942118556965,
1273,A2343668,1622148,Social media,0.07106624739458842,0.06961294624597057,0.17691077570100366,0.0700392316260979,0.08951157828120682,0.09058349995430967,0.08634546688747684,0.0396534447046062,
1274,A2343822,1622327,Summer Break,0.13386798701067873,0.06141230067634755,0.047164131201192463,0.030193014786754156,0.04616774894312225,0.044963359362644124,0.04412870794353732,0.019466658720642564,
1275,A2343822,1622327,Self Recommnedation,0.05707049676705789,0.17684162563479794,0.045084649519598466,0.020153307246783353,0.034144338943122556,0.02918412287821734,0.02948025929386796,0.014609402895862374,
1276,A2343822,1622327,Social media,0.043106337527716476,0.029220237681130207,0.07800402729773555,0.012090382098942296,0.020437332725817027,0.02091854047805906,0.020704119077335957,0.012278057197292745,
1277,A2345402,1623894,Summer Break,0.13259398981871526,0.06909213348581998,0.07966407152694974,0.06498769566444001,0.08016656141986411,0.0823727787706296,0.08851646714127544,0.03333427138960428,
1278,A2345402,1623894,Self Recommnedation,0.08590469062049423,0.15528666006700015,0.073078371276935,0.04448778676728994,0.063603467150852,0.06329236204913491,0.06265669986545076,0.03389401055626607,
1279,A2345402,1623894,Social media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1280,A2345846,1624342,Summer Break,0.002791264020722716,0.003069576900380922,0.0028590841451490902,0.0,0.007587777198278305,0.007040465894356411,0.003609440867206287,0.0009042730380098676,
1281,A2345846,1624342,Self Recommnedation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1282,A2345846,1624342,Social media,0.03474693853825196,0.026967456501361738,0.1133606756147113,0.032737718128022855,0.04090436196853655,0.03544773929263477,0.03751811596506335,0.024679531221333553,
1283,A2345848,1624344,Summer Break,0.17583695367347352,0.10722620136510175,0.1129282173742724,0.09046149928676689,0.11158600131592405,0.11013883673516116,0.12244237225497234,0.05748671713363587,
1284,A2345848,1624344,Self Recommnedation,0.1486903814685373,0.22637613374159654,0.13228809303872377,0.09544769860812866,0.1334867794088784,0.13264618466729097,0.13223280408295046,0.06641705316601859,
1285,A2345848,1624344,Social media,0.08743779775981905,0.08347748641652351,0.1441053065554117,0.08514391619689272,0.10557920134675967,0.09674437143431903,0.1205242396960386,0.057843583805084045,
1286,A2345967,1624461,Summer Break,0.18022713998028583,0.08622264088872979,0.10316356598300469,0.07729375272477264,0.08620608581152528,0.0807570715569261,0.09038122610545841,0.05166179562757266,
1287,A2345967,1624461,Self Recommnedation,0.0858595963535118,0.2128254072501016,0.09080766473373104,0.061773338307036144,0.08505240406865501,0.07700352500146249,0.08864402391084611,0.043448265315143744,
1288,A2345967,1624461,Social media,0.07294810009692307,0.07076758860438188,0.2100502840080567,0.07315327176104948,0.08506643666910142,0.08865115783779304,0.09138802524598741,0.045519249703460475,
1289,A2345975,1624469,Summer Break,0.10978667233987757,0.07730938566856901,0.07905564688917033,0.06303468439195345,0.10005529945498053,0.10815222083196546,0.0996566864004402,0.029656058821696446,
1290,A2345975,1624469,Self Recommnedation,0.10961488691477654,0.26704516127492905,0.1127620052948729,0.07853431132634188,0.12175637586237889,0.10714555913889343,0.11245259240107472,0.04679429820613312,
1291,A2345975,1624469,Social media,0.08477211597638686,0.07373567344515357,0.1569594290707341,0.0700404923492361,0.09495234736679155,0.07715069049429417,0.09364611040086504,0.03560750685042219,
1292,A2348862,1627282,Summer Break,0.14616364063066306,0.08260996472269991,0.08124182435299362,0.06170989588284486,0.08601321409096467,0.0787368960543624,0.10303554240356014,0.04411965157645871,
1293,A2348862,1627282,Self Recommnedation,0.06461191464269293,0.11551996886015466,0.06614189980933004,0.04562113235105329,0.06412188196119284,0.060001435975959215,0.07395848258638417,0.035828075309256774,
1294,A2348862,1627282,Social media,0.06222289236440412,0.06217587338731083,0.21792727283314883,0.07550433232790121,0.10304250757430468,0.09155213406611387,0.0967378071365553,0.04964050747860406,
1295,A2350063,1628454,Summer Break,0.14887698008403855,0.07904426510689977,0.07574681089854331,0.06789688988153092,0.09491198687881389,0.08785111136258252,0.09696383260533066,0.045786374935345854,
1296,A2350063,1628454,Self Recommnedation,0.10187389027195594,0.16891554214766688,0.07709541402865318,0.050788274491810184,0.07551632139935027,0.07312813332695456,0.07093502764147558,0.03569828947419575,
1297,A2350063,1628454,Social media,0.06618190311564685,0.05833276887425983,0.15114433938863225,0.06316803401958015,0.067237485441854,0.06982672536407845,0.07827051540836696,0.03224681026762282,
1298,A2350227,1628570,Summer Break,0.126894911832791,0.0806409998653499,0.06153733709232459,0.04757699195550313,0.07153210047675382,0.07490400088681752,0.0667189667081231,0.026177874570914098,
1299,A2350227,1628570,Self Recommnedation,0.11519134171419035,0.153530413527999,0.09624555172901364,0.06714890040114685,0.1031865124190324,0.08993736278360309,0.09576344158867255,0.04862072297767598,
1300,A2350227,1628570,Social media,0.10791830360435015,0.10556503835232464,0.16400145765518154,0.07797661392342603,0.12006465608090999,0.10327362700051762,0.1198816939129765,0.05638145852753358,
1301,A2350670,1629002,Summer Break,0.20198505117703197,0.11464429705998427,0.09636211557735604,0.062330843524130854,0.09259164536346828,0.08916430970833827,0.10022056365202688,0.0498045879554024,
1302,A2350670,1629002,Self Recommnedation,0.10513647039643367,0.2035717287457528,0.07882915943095578,0.051074081079149715,0.08323577127602502,0.07756090018066378,0.08346207765213287,0.031095795418280142,
1303,A2350670,1629002,Social media,0.002791264020722716,0.003069576900380922,0.0028590841451490902,0.0,0.007587777198278305,0.007040465894356411,0.003609440867206287,0.0009042730380098676,
1304,A2350730,1629062,Summer Break,0.1630964643853018,0.08304166673387556,0.08448948175888299,0.06274182126655461,0.08850675541939755,0.07758682280249365,0.09382908645716007,0.04066609699199471,
1305,A2350730,1629062,Self Recommnedation,0.08047818728625644,0.13609365696202605,0.05735239622015266,0.04766793972610599,0.06818820890452902,0.06475038930635392,0.0658406458394437,0.029242669398204548,
1306,A2350730,1629062,Social media,0.12329807766557596,0.10278940334185188,0.17360497744979297,0.0699439681078482,0.10267165254158066,0.0907889403038446,0.11140986648513465,0.048749195090679785,
1307,A2351994,1630303,Summer Break,0.17481700784999293,0.09027279825440897,0.0826813430596749,0.06943777883043468,0.08676784131676027,0.08284763996826677,0.08254293938513493,0.04259652067448583,
1308,A2351994,1630303,Self Recommnedation,0.07981744950493211,0.13360292646003366,0.0708847088440932,0.061441037265060366,0.09503841055704332,0.08875905554225173,0.08882132713317159,0.04237777259472153,
1309,A2351994,1630303,Social media,0.08735858246200978,0.08262925151859213,0.17506252578179207,0.09298194927957051,0.11707957697296482,0.1201001455604137,0.12814420453606806,0.05487459553155718,
1310,A2352166,1630475,Summer Break,0.1390055092603813,0.07272903149559931,0.06787001475423748,0.047369913586692514,0.06224369078020406,0.056071857052254814,0.06019320366176488,0.03160063625124467,
1311,A2352166,1630475,Self Recommnedation,0.06996281088220778,0.13274002841511356,0.059261090907075015,0.04311570248504597,0.06452030057135982,0.06782013430524508,0.056122059911999075,0.025798706635373342,
1312,A2352166,1630475,Social media,0.07516768489896541,0.06306497151671045,0.12015211096444471,0.049571891831096955,0.06794157172084236,0.07649151815949945,0.051873935527162754,0.029658738651193832,
1313,A2352186,1630495,Summer Break,0.1457788561215536,0.05352168225361781,0.04988061336100052,0.043020287479437466,0.049979032219325065,0.04631433722072891,0.05002647444588467,0.024416182539836448,
1314,A2352186,1630495,Self Recommnedation,0.06636536511488574,0.16351886476054026,0.06934081082583186,0.04707072841993941,0.06988211540216122,0.07101017641294227,0.0713969648997155,0.032380052768637674,
1315,A2352186,1630495,Social media,0.05869767674601426,0.04452402170425432,0.141157800327119,0.04679001432338721,0.0540686107236009,0.05526021635988708,0.06661263269638307,0.023384574349195903,
1316,A2352285,1630588,Summer Break,0.15169608761537887,0.09828313199440591,0.08945174453802898,0.0810501413260114,0.10147128062127904,0.09203012727627352,0.10326763211284748,0.0497999584976125,
1317,A2352285,1630588,Self Recommnedation,0.09862537959417472,0.18317619395120893,0.08563054594167938,0.06416751177137951,0.08557735658228639,0.09364546329525367,0.08111982646411714,0.039973089895422996,
1318,A2352285,1630588,Social media,0.07575672186409399,0.07151244309540547,0.15075731646069895,0.06668330218350514,0.08444919866969912,0.0790894000037842,0.0881525529395356,0.041421951555138656,
1319,A2352663,1630942,Summer Break,0.14714557315776677,0.06992440760183632,0.07791928125413934,0.0646480794891187,0.0748861737907935,0.06788045070769655,0.07954475509393676,0.03605877836598953,
1320,A2352663,1630942,Self Recommnedation,0.062356514409032095,0.12490743058590875,0.061305308334408615,0.04265976800329662,0.07114221466477497,0.05642019906174889,0.06449838734992462,0.03255412293684669,
1321,A2352663,1630942,Social media,0.061657033283723094,0.060347409024015045,0.14574335473994665,0.07184146136730665,0.08834197564638774,0.06874297820739844,0.09422296978427194,0.0589766148068759,
1322,A2352719,1630997,Summer Break,0.1510606602600194,0.07633634993035525,0.07884738478061998,0.06819715649603433,0.08835185218880234,0.08537046001632002,0.08859912964923836,0.04065500845801261,
1323,A2352719,1630997,Self Recommnedation,0.08720993045064193,0.17756676672937324,0.07483700695018508,0.05099927284165945,0.07738896120933264,0.07399301087052304,0.07176799928098844,0.03778567034726444,
1324,A2352719,1630997,Social media,0.0548628874082691,0.05282550607920525,0.09118864698320397,0.06826241827404231,0.08836919270337022,0.07876992086808851,0.07611966708637521,0.03721331078626674,
1325,A2352728,1631006,Summer Break,0.12712633312889035,0.043938077906769686,0.03413021536520378,0.03105904846599218,0.032998313233259594,0.03116451506042841,0.033503442673653336,0.01781034002975,
1326,A2352728,1631006,Self Recommnedation,0.06849801294107756,0.13787796189995977,0.06658553367073816,0.04485894375909782,0.061526258437186655,0.05308105094762962,0.06347133522810913,0.030722878544999128,
1327,A2352728,1631006,Social media,0.0655530118598291,0.05815395188686434,0.12793392539567044,0.05779142464387449,0.07477475486057003,0.07236852624312684,0.07661930994923609,0.03398479220945985,
1328,A2352990,1631259,Summer Break,0.15769730528359727,0.09793943250003936,0.08977132851092112,0.0698854605747051,0.093321540068054,0.09294511661958324,0.10533751882282491,0.054371806343915,
1329,A2352990,1631259,Self Recommnedation,0.002791264020722716,0.003069576900380922,0.0028590841451490902,0.0,0.007587777198278305,0.007040465894356411,0.003609440867206287,0.0009042730380098676,
1330,A2352990,1631259,Social media,0.07564135197513967,0.07351036341665486,0.12685765464222507,0.07717304176436052,0.09072475479670794,0.09597570848538806,0.0964048909079051,0.04704508003931808,
1331,A2353125,1631393,Summer Break,0.1931304057442186,0.11663514304174394,0.11593407495804288,0.09834696939173339,0.12430132012849476,0.12124656879666283,0.13502510856901248,0.06109074801986811,
1332,A2353125,1631393,Self Recommnedation,0.14084017756279538,0.20535603292559465,0.12301659210979725,0.09068714828192587,0.13650698003981296,0.13014579032096704,0.1261625908383117,0.0685814707192805,
1333,A2353125,1631393,Social media,0.10018793247456183,0.09863106569761881,0.15687402553852747,0.07480482281765671,0.10801777073347577,0.10514530902371151,0.11364973472708871,0.04624262116043942,
1334,A2353534,1631781,Summer Break,0.15608229445941268,0.10681972294872033,0.09602801400919472,0.06189031701587619,0.08870638986476655,0.0768406135353182,0.09251247311473598,0.04625865082718736,
1335,A2353534,1631781,Self Recommnedation,0.10028050419024415,0.15957416567161187,0.10069933511742557,0.07093299716581705,0.11077463103538979,0.09854248084717661,0.11741524610314624,0.05688485716272288,
1336,A2353534,1631781,Social media,0.10879943507980828,0.0992885742102656,0.15035921330697588,0.07896533112287077,0.11735401755224299,0.10516788348089791,0.1131835755637121,0.058701438364174074,
1337,A2354445,1632557,Summer Break,0.2009896623972186,0.09608209720111793,0.08959138273536338,0.07500251556338042,0.10357147627217803,0.08727149393414374,0.11243316916143836,0.05396088710236007,
1338,A2354445,1632557,Self Recommnedation,0.10924902434547656,0.2591391771000034,0.101430181332592,0.0763354975516449,0.11649935778793036,0.10419508541546296,0.10341347276895205,0.046120273343515435,
1339,A2354445,1632557,Social media,0.0989213766843707,0.09053441000094228,0.21023394053888933,0.09797644833556113,0.11873545683594344,0.11558174958951459,0.13543412071990346,0.05749811096408676,
1340,A2354481,1632593,Summer Break,0.18566409627230412,0.11078007857860736,0.11054922994337753,0.08630588241106435,0.1193894297170584,0.11705744101356112,0.117182954986675,0.0587206330385167,
1341,A2354481,1632593,Self Recommnedation,0.12083043395996634,0.26830915368979097,0.11275938264931896,0.07761878894754168,0.10957100004644518,0.11363578799689303,0.1253987796497049,0.04573298737991285,
1342,A2354481,1632593,Social media,0.10511123800962406,0.111754922178214,0.22041718442506258,0.08518798131353829,0.11155312410153576,0.1099901027240793,0.11517372368088404,0.05494618668909791,
1343,A2354662,1632799,Summer Break,0.18044718884688948,0.09684873253214951,0.09784777448562731,0.08428080069709189,0.115224512851406,0.10494111610838217,0.10895792761396289,0.05859311966318934,
1344,A2354662,1632799,Self Recommnedation,0.09131161023121662,0.15902437169454148,0.08922902339565905,0.06777466795847853,0.09953012554755736,0.09308655753359113,0.0999018348323466,0.04754204180473108,
1345,A2354662,1632799,Social media,0.09682751675398346,0.07415043522334731,0.13845318448198388,0.06888597141428389,0.08642453544773213,0.08762504304080021,0.10659353623387596,0.04777170069265546,
1346,A2355743,1633861,Summer Break,0.002791264020722716,0.003069576900380922,0.0028590841451490902,0.0,0.007587777198278305,0.007040465894356411,0.003609440867206287,0.0009042730380098676,
1347,A2355743,1633861,Self Recommnedation,0.002791264020722716,0.003069576900380922,0.0028590841451490902,0.0,0.007587777198278305,0.007040465894356411,0.003609440867206287,0.0009042730380098676,
1348,A2355743,1633861,Social media,0.002791264020722716,0.003069576900380922,0.0028590841451490902,0.0,0.007587777198278305,0.007040465894356411,0.003609440867206287,0.0009042730380098676,
1349,A2355793,1633908,Summer Break,0.15547666168976965,0.058895667429615675,0.0475981398443951,0.03710870119331665,0.046952727739847246,0.048461196737318635,0.0476303504615289,0.03385120106316417,
1350,A2355793,1633908,Self Recommnedation,0.09122537879175065,0.20456931876822415,0.07596230787610626,0.04437145581321659,0.06334983065180469,0.07732674644192762,0.07027599925993766,0.03257810190645616,
1351,A2355793,1633908,Social media,0.06223833201009408,0.07041292516150938,0.09212086095641044,0.03362068790529034,0.04810883598565162,0.05800619248943553,0.0400640713375261,0.023119369429410272,
