no,username,testId,topic,Favorite Class,School Improvement,Questions ,School Routine,Project,POP_CULTURE,THEATER,TRAVEL,ANIMALS,COMMUNICATIONS,DIRECTIONS,CAREERS,SCIENCE,
2454,A2401728,1677393,Project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2455,A2401728,1677393,Questions ,0.004903912409953731,0.010860554028569723,0.04247329524380543,0.005143351875326801,0.01456670552219821,0.014791230232544729,0.011849834489422058,0.012348397782220855,0.014774504961010355,0.020899911554640233,0.026410215995242885,0.011021145448484156,0.011418823971617535,
2456,A2401740,1677405,School Routine,0.0960498732484097,0.023296065979757766,0.027968320617974045,0.08093857220825906,0.02471212922112854,0.024258835244179704,0.02411809476961435,0.0108354008794749,0.016769037544243397,0.03620970743208446,0.020600244514378654,0.015345611696562157,0.050038061505997364,
2457,A2401740,1677405,Project,0.0373501176298321,0.031722034458301886,0.03441359887637278,0.02220866374901234,0.07223023093920833,0.04610919381367029,0.046039319268589354,0.04763847066695977,0.03395557928513941,0.040257707747068494,0.0238813275216143,0.031183932199487074,0.03212729522038252,
2458,A2401740,1677405,Questions ,0.09348705465510875,0.059858425098547545,0.05324849856272818,0.03234406938035721,0.03411948346837165,0.05853116157604259,0.050529546035635114,0.0494658034602153,0.034326674477932584,0.045158712155336456,0.025438549505226768,0.019846686434424936,0.04465543592335043,
2459,A2401748,1677413,School Routine,0.004220302711922358,0.003487833619039735,0.0032547502140644335,0.017072805117840248,0.002690043231090142,0.010704717373817507,0.01926840849703032,0.005128387733423893,0.017011353718249807,0.009484561334206073,0.007197227753464249,0.004900125549562737,0.0019683836185206667,
2460,A2401748,1677413,Project,0.0,0.0,0.0,0.0,0.011972648348823514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2461,A2401748,1677413,Questions ,0.0006587069063210795,0.0005867918634724742,0.039642004331948005,0.0007440985233508293,0.0019141259618304222,0.0019649478755969806,0.005437833697169175,0.01558295283102653,0.00652624987191154,0.0035123426978443863,0.00024445698137465644,0.001353670541220231,0.0,
2462,A2401800,1677465,School Routine,0.09620757999368677,0.03415389783653385,0.024222658191108276,0.16214957208997025,0.029315198817196082,0.02825418574101569,0.045533223278089924,0.04640819675525142,0.03156576806056142,0.037800550810305124,0.06384930901214035,0.023123929167052883,0.07138615695563043,
2463,A2401800,1677465,Project,0.07848950986740076,0.07549429328636041,0.03812295256836591,0.03800925993544705,0.14544312503633314,0.06845915196395312,0.07441645192006638,0.05636545674581917,0.05134259958543757,0.058474258160517066,0.05476101128246639,0.03805796515671194,0.07779608850681184,
2464,A2401800,1677465,Questions ,0.018187662631577887,0.02394548488876533,0.10288525084354781,0.01727646400996868,0.02493635873491599,0.035246158577516534,0.03335843905963319,0.03345391265801097,0.0356466788277666,0.037392243060123564,0.05476193144465469,0.03311699831951005,0.016146283995535887,
2465,A2402201,1677795,Favorite Class,0.04047799746623252,0.057549218230287164,0.028162841235833163,0.04614211917199993,0.019906268834505303,0.04367784971910026,0.02881187482484815,0.017033356350826787,0.024274027595847247,0.045506505242789125,0.023300193167447143,0.028402742595969407,0.04570748379757582,
2466,A2402201,1677795,School Improvement,0.0801041811414612,0.17311689269199626,0.07400667305203762,0.04611957660721234,0.06205188020310908,0.09478832737592612,0.0819752944527882,0.07372013060304207,0.07321077133883105,0.07708842920204557,0.06789012621783981,0.06601466195682763,0.06602402577538473,
2467,A2402201,1677795,Questions ,0.03056841431833163,0.03813903254554966,0.09125792259583987,0.02438100655252981,0.031433471662389564,0.039402545261162665,0.03541431812977191,0.03370468503460202,0.031995952026883795,0.03933632647725635,0.03813530853086858,0.036263506473807244,0.02693445405055364,
2468,A2402219,1677813,Favorite Class,0.050810164678352254,0.06662377888458962,0.049178468089268366,0.017743676052877543,0.03539207680790071,0.04575152531015045,0.03803386183269923,0.04638215756298293,0.050297063980042765,0.047393682349358555,0.04115973578645114,0.045242771455213784,0.0252313127046657,
2469,A2402219,1677813,School Improvement,0.029662389460664754,0.06702972670699954,0.025338199631515616,0.016821749794510142,0.023656158806444318,0.038478256069339786,0.0267912819798218,0.03969442887158458,0.0422128549353243,0.040520320695116754,0.02213094060619276,0.030714628614804437,0.02399335756012519,
2470,A2402219,1677813,Questions ,0.03316880402653702,0.042324671380431104,0.11528560899195658,0.019514497459902483,0.03821716404886712,0.046301012707926956,0.03106429138382496,0.040728343114879925,0.041922603991805224,0.047301099161246016,0.045689314505656525,0.037966532982293966,0.03162148002041236,
2471,A2402275,1677869,Favorite Class,0.0654403926225216,0.03727561536840737,0.017690974110449228,0.022950981661910654,0.029567819774504768,0.034879660270711085,0.036160864918307035,0.03485177021172317,0.02565074334681021,0.032954176822215825,0.04420440597467364,0.018674674451764867,0.03883175301787793,
2472,A2402275,1677869,School Improvement,0.05311872544813672,0.08848588978256172,0.046498551012657534,0.032118797618738516,0.04018509699606884,0.06015769323403153,0.05095056026493247,0.06954251281990682,0.0562634042379338,0.05348942893188645,0.04559326882894622,0.059187837005988744,0.04482899930723701,
2473,A2402275,1677869,Questions ,0.027615214143260406,0.02737388628569366,0.09868582165319906,0.02091056911318931,0.029179301834771153,0.037674593510493425,0.04115599568143967,0.03381338092230667,0.03488784700899995,0.04345337688317806,0.038087430443696155,0.02732399141856407,0.033549688324471846,
2474,A2403049,1678466,Favorite Class,0.023161449265256366,0.008972556729670945,0.01180864979096369,0.052255659462275714,0.03174757482875254,0.015927806125037774,0.010103764184292433,0.005637891920420998,0.00909466160343314,0.01204931609460233,0.004817536613302721,0.0074491603460931696,0.004297651691125285,
2475,A2403049,1678466,School Improvement,0.0037958702959817446,0.011408693885132055,0.006153769444936737,0.016776472641455327,0.015188180819399879,0.0055351226013907896,0.003955403761410438,0.0030905547481876955,0.0038987323520548872,0.004359197898843907,0.002234949377261174,0.0028092424402410493,0.0019511990373802502,
2476,A2403049,1678466,Questions ,0.0053468546745751334,0.006520902812928537,0.017381988753520643,0.012663935632227032,0.013887407716354688,0.012034397255767888,0.008721040553376632,0.0035365620541056146,0.0056382151413908385,0.0069857957988002616,0.0031698773240452748,0.0033949708491160923,0.0034303348675381244,
2477,A2403142,1678558,Favorite Class,0.21309942466289708,0.046637218036870876,0.036102209739643766,0.039144246086330534,0.050440381952818636,0.040998066006627316,0.02642422999478086,0.029899668655469856,0.025186511299162807,0.03614433054009858,0.00898353138132628,0.029625974174672755,0.04605907590099497,
2478,A2403142,1678558,School Improvement,0.062087560897360894,0.16592515491437326,0.06152798473308629,0.02848998487572603,0.050393733254529706,0.09198447727091476,0.059101994372319056,0.06141758167212544,0.057991549854013814,0.06295469197711084,0.03649758226651629,0.04927175693740068,0.04127637285475993,
2479,A2403142,1678558,Questions ,0.04603189183845685,0.054584538210119854,0.2119708226623075,0.02292040224002437,0.03866098673938172,0.05989691352678354,0.04778347885639521,0.05437596291888984,0.04356430947914064,0.053229217605601745,0.06144450679541454,0.03004633137056837,0.03066463339263325,
2480,A2403170,1678586,Favorite Class,0.0027234621448901735,0.0013537289086473212,0.0,0.0032759965602935197,0.0,0.0013118717918979943,0.015373536573549002,0.0,0.0,0.00020640172911659663,0.0,0.0,0.001049782400242992,
2481,A2403170,1678586,School Improvement,0.012483794115757549,0.015880417022531138,0.011732963706052337,0.013321565121973812,0.0193437863246186,0.011808072753505911,0.007937877487317413,0.014819020872796507,0.01230385319327465,0.012294770057576069,0.008511305126844575,0.024942290482855206,0.006841875260099132,
2482,A2403170,1678586,Questions ,0.0009011388522118411,0.0015481723590447542,0.003916125415091836,0.0,0.0,0.02465843826995331,0.0020495716617521553,0.0,0.00588798427191933,0.0004412785471054716,0.0,0.0,0.0,
2483,A2403406,1678822,Favorite Class,0.2415731399912329,0.09445534446749311,0.061275868713644877,0.06142355126336361,0.063981576812806,0.09171772981745406,0.09748798378901068,0.07468810588368038,0.05920119299545495,0.0787187587898656,0.05374422012171312,0.04271046751699316,0.09431110653492328,
2484,A2403406,1678822,School Improvement,0.09221132830705228,0.1915757411232097,0.09102762333717009,0.03721103083201204,0.06211698570778247,0.10739025638089689,0.07941532565504893,0.09128282068318891,0.10385437872275577,0.09145116070902007,0.06953687226970681,0.0687809036318187,0.051883533087609165,
2485,A2403406,1678822,Questions ,0.03833713027894303,0.03822061783434134,0.2527804282699452,0.022925115727057216,0.04144995669539022,0.06030490444443614,0.04436396419170649,0.05581999765301968,0.04896195198599392,0.06184400236630483,0.07868025849163908,0.04140865762813696,0.03896955553307853,
2486,A2403410,1678826,Favorite Class,0.22476806541354838,0.1392374457781015,0.08158154295977502,0.06954387145000063,0.05657773888729238,0.11698469651717759,0.09967650174356463,0.07387483931764019,0.051313134669347116,0.08702863873789271,0.05715502425821273,0.036260272200441215,0.08235708891840939,
2487,A2403410,1678826,School Improvement,0.10261199041655603,0.1902109434377469,0.077643307347339,0.047438151523202965,0.05591328329476656,0.10433801300702235,0.0823090760943563,0.08893814040937706,0.08429106702436115,0.08309819526332399,0.05019421696405349,0.05860190627309415,0.04945722887568136,
2488,A2403412,1678828,Favorite Class,0.0006687955997343565,0.0,0.0,0.0033997278005535566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2489,A2403412,1678828,School Improvement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2490,A2403412,1678828,Questions ,0.04521390801185932,0.05142308109695068,0.05309420483023097,0.02054239497169366,0.026636956056795367,0.029742051516863845,0.02312709800654056,0.028960529755090968,0.028218203849728278,0.022144576698619023,0.01883058246448665,0.03385156533773094,0.012292448387468333,
2491,A2403436,1678853,Favorite Class,0.15590558085075143,0.10696070670759403,0.07232008756267994,0.03990210642255715,0.04708578082211316,0.06813070744283281,0.06174674930057497,0.055061242789231156,0.05808092452289068,0.06371035268255353,0.04736958953609503,0.050828763987939334,0.06158192122542798,
2492,A2403436,1678853,School Improvement,0.08603339652488771,0.13972186476984697,0.049662220273708924,0.03760114678546127,0.05670100890936261,0.08959817698140495,0.0692904942037802,0.05742432926192507,0.07808823011085857,0.07357606702285423,0.053127547672676245,0.04796397401484181,0.060827676574165886,
2493,A2403436,1678853,Questions ,0.0661774506439883,0.08959177734790959,0.08946472037466933,0.043363991669050306,0.0442984026191045,0.06430374498385039,0.05710158103983155,0.04502888029673774,0.049425886937240385,0.054077905565506804,0.0476824926090675,0.05986792493458702,0.038566734990037974,
2494,A2403440,1678857,Favorite Class,0.11518808823345422,0.09674656496650366,0.08412737448329587,0.050602041514187804,0.06624253890063513,0.08760546857767322,0.07288730984068358,0.07469552925531861,0.06721255328156472,0.08603541913128229,0.043427885229231085,0.06534379474571504,0.05362544226343964,
2495,A2403440,1678857,School Improvement,0.10079439760795819,0.17276178716430518,0.08779000344475058,0.060296453838356204,0.06986435430860168,0.12577739213161565,0.10682357616834094,0.0863439961081751,0.08088909729631374,0.10529133286634551,0.0689104657162913,0.061566064596925804,0.0613423825996303,
2496,A2403440,1678857,Questions ,0.07603308447433789,0.13876362956212582,0.1298792992667884,0.05814175297999463,0.05672859330871468,0.12362997211834642,0.10045304875423203,0.06445508658568677,0.06234095383911242,0.09795115865275388,0.07745246245069815,0.04217173890938797,0.05444406349109131,
2497,A2403516,1678933,Favorite Class,0.2617385281297077,0.1072823301651686,0.0989150994632233,0.08379391424228746,0.06594469103127028,0.09571891411995756,0.07094204459452116,0.06707289292651318,0.056019638997358845,0.09194065655784531,0.04839102670277492,0.049193900581692845,0.10315579114088413,
2498,A2403516,1678933,School Improvement,0.09352308537223117,0.1558929981278391,0.06174261354126054,0.047481984521838265,0.04976970118445261,0.09770963532791678,0.07769004764368778,0.07294678129335626,0.055060479103934246,0.06678729853496188,0.044873663509010134,0.04436851844677321,0.0453738582981439,
2499,A2403516,1678933,Questions ,0.05155775656099895,0.06883433253443921,0.21113548579272912,0.02392710346851755,0.046262056179987944,0.06643785614001232,0.05863885654196591,0.05817387075299976,0.056613482696624515,0.06204635846299551,0.06777687157321821,0.04737685561948539,0.03696762119486968,
2500,A2403536,1678953,Favorite Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2501,A2403536,1678953,School Improvement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2502,A2403536,1678953,Questions ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2503,A2403540,1678957,Favorite Class,0.06272518067513237,0.06349113445335496,0.04069834464272658,0.03189523485752675,0.03513234273948061,0.046833662627744604,0.04300606571689517,0.052445838065207605,0.04276215642099655,0.04766126151752246,0.022233443933926126,0.03916955871500174,0.025316966895450214,
2504,A2403540,1678957,School Improvement,0.06187833730490265,0.04171647516884713,0.02606143111424131,0.02953346543082639,0.03164981805586721,0.03826968570574832,0.025656748235556956,0.02687776393759747,0.027010387152597702,0.03012144580354451,0.017326471180080287,0.03432716008564274,0.0234891212209632,
2505,A2403540,1678957,Questions ,0.0013596224945101516,0.0018688338901481387,0.00913930312741114,0.0070084486602631935,0.03114748311003219,0.006137492018709687,0.0053596905774300685,0.0024216043997516757,0.0016285201641289709,0.00449027375539475,0.0011478353622352278,0.0,0.0,
2506,A2403570,1678987,Favorite Class,0.14597294144392875,0.13146668842764975,0.08003046824933827,0.08511726822153934,0.07824634288084316,0.11052327904155557,0.1036874587132726,0.08670584626492144,0.06765219975098452,0.09607816985191096,0.06552997540509761,0.07389384654407904,0.07905945032192269,
2507,A2403708,1679125,Favorite Class,0.030815906318951092,0.020339891794810765,0.013604390607094282,0.031419202075280525,0.017393437652277847,0.01650012543329713,0.006329604124297413,0.005186171778478922,0.0058219341954761136,0.01162084639649131,0.002618803989397553,0.00581806811074881,0.00702547355154005,
2508,A2403708,1679125,School Improvement,0.0028908054817470704,0.006760473103429169,0.0028840369173457163,0.02184038618413898,0.009561951365624021,0.004695495360909743,0.0035624663020874477,0.0013418509692177515,0.0012229084277710573,0.0030600832430910715,0.0010180560135932754,0.0009321379674304736,0.0008889976778986484,
2509,A2403708,1679125,Questions ,0.039035299622812485,0.019624951198158158,0.020991587136161838,0.013322151976168612,0.013317396665671532,0.018064568520468477,0.00920803667670182,0.007793109028592795,0.00781026558409356,0.011348328174070419,0.0037674908278945655,0.008161143636109147,0.0061832390045053216,
2510,A2404193,1679615,Favorite Class,0.1967933405195835,0.08081801390962684,0.05075606795070912,0.07368773814653308,0.05653378885564225,0.07523691125941298,0.06500653742405994,0.06485269141505202,0.045618779066503835,0.07108257407333865,0.03936958315170487,0.04160577898760061,0.07462330305300624,
2511,A2404193,1679615,School Improvement,0.18202948753751205,0.19075220249306327,0.07510949086323171,0.07798824034219397,0.0730742524421135,0.15035323945002416,0.13538825983756592,0.10180805054872907,0.07611099223039872,0.11609199572558762,0.07944611712514513,0.055626896515960075,0.10390506884105097,
2512,A2404193,1679615,Questions ,0.062384703081651685,0.0776993306448023,0.20520449590797968,0.03663048164351883,0.05905538444562716,0.09224932110500766,0.0775308073264148,0.06864850312777845,0.0597697376297323,0.08677879752850218,0.09810817763384046,0.04224220771571933,0.049957206939042154,
2513,A2404301,1679724,Favorite Class,0.0934770247063484,0.06464078729533894,0.040847835182757655,0.0445138476424014,0.049287672282697204,0.0642836337368176,0.059685187742373344,0.05616951376074168,0.050927404324966355,0.05896006459905165,0.038495207304444154,0.03907286834828712,0.052967178263809464,
2514,A2404301,1679724,School Improvement,0.05989428198479626,0.09351029062227684,0.0355183964656448,0.03022560916681056,0.038493049298069,0.0731574857301158,0.07664153357052365,0.06270678311345323,0.04424683498340886,0.05754874540396161,0.051235128610792796,0.025009122121923157,0.03885876294547768,
2515,A2404301,1679724,Questions ,0.018385524953802607,0.01793283234465259,0.1358963104357821,0.0071913302494417,0.019583324530840426,0.023116812596663826,0.0190989758988987,0.027967080224727013,0.0276163812215416,0.0321291221001869,0.05437372889493587,0.023589853635742557,0.014165928066762508,
2516,A2404314,1679737,Favorite Class,0.22376844926463796,0.10433078382761599,0.05522028512638122,0.07032095592815349,0.0550774126592629,0.06309056988067763,0.0586748073951749,0.0421593493329208,0.04994862050173663,0.07158382871100114,0.042878895935645533,0.04648606273509172,0.10243095988604481,
2517,A2404314,1679737,School Improvement,0.05481990298996197,0.13252242598922165,0.03351219284138899,0.03394054664801208,0.03722527279092337,0.08511044910680025,0.05436089098073378,0.04200888591448456,0.054414583570352386,0.05864881054320969,0.026833030401737942,0.03254985061931104,0.03185333915862176,
2518,A2404314,1679737,Questions ,0.03680712229366311,0.04510586402457575,0.09050109874470014,0.01605965322035042,0.0255616647447734,0.03989914344423715,0.03145231548955626,0.03742781581253974,0.03501913355550791,0.0365728689742214,0.04562763776170481,0.022643958672418966,0.017221173250494083,
2519,A2405217,1680510,School Routine,0.1526304449311373,0.06714327345902282,0.046768485085179314,0.15369706246642803,0.04690283727558464,0.06504398288634888,0.06190114418143922,0.05923604890848829,0.05047918650396082,0.07332975344736019,0.057555511082461645,0.04814735977069394,0.09872870014488225,
2520,A2405217,1680510,Project,0.014718514763972207,0.018999201612371855,0.016642640757737644,0.011372977451451178,0.09316240864164338,0.01877139840131232,0.02025852096651954,0.023363947520017046,0.016110480450934307,0.02167727521281817,0.011109073883786413,0.012663434450599944,0.011245347158829654,
2521,A2405217,1680510,Questions ,0.02277269896830856,0.03248052531381608,0.09876994399458106,0.025779678768214437,0.037685562411435405,0.04300218635768191,0.0353091759600085,0.03460930463151831,0.03830762492247733,0.045240459066973146,0.05156969906227664,0.039856920118479314,0.03655639032172644,
2522,A2406486,1681822,School Routine,0.01785057393015517,0.018851602651886307,0.013038070899288086,0.08989201897669927,0.021211880284236817,0.03293630074731545,0.0265868721609604,0.02490163934263693,0.014798293270303235,0.028432677268089204,0.021175368748917157,0.011356532407770152,0.019534296799020613,
2523,A2406486,1681822,Project,0.014132162387886563,0.017027600135496992,0.01609398190390373,0.02739168411731674,0.055754021812014457,0.018475963495758623,0.02153903661992851,0.022485033526686165,0.019784986953521752,0.018086668510708986,0.019282634289151203,0.046892583810037365,0.019059676044581274,
2524,A2406486,1681822,Questions ,0.02528480449459359,0.03147691811919974,0.10826219118036838,0.028317537117426503,0.03816784192394222,0.04355175926441424,0.03882075492512932,0.03835328695463682,0.040471626480070334,0.05812073958579758,0.05888187414002309,0.04994146756969052,0.05533740223163264,
2525,A2406498,1681834,School Routine,0.01679019153849431,0.012865126993776855,0.002567085317596047,0.07481550161009223,0.004229811018395763,0.018480085367155334,0.008324720416815017,0.0028754573386707396,0.0072755010922085995,0.01400837525267975,0.004172946354375508,0.005536104307787814,0.01462362028157041,
2526,A2406498,1681834,Project,0.036416933472656565,0.04163441799352337,0.03458599392930377,0.02738517550998465,0.12567916628564552,0.044397552484438205,0.04081648846475261,0.03582302528171641,0.03241310884267391,0.03948900779202794,0.027948919846941388,0.03338916201701564,0.025122908312514174,
2527,A2406498,1681834,Questions ,0.03772986938842048,0.03821171323549717,0.12641013178280458,0.017395944780603627,0.03945688058598738,0.051417136907579146,0.038032965945323606,0.04671199364729894,0.03385743992802823,0.04403116660978025,0.05278043540045528,0.026450987855980875,0.03137074069792395,
2528,A2407258,1682469,Favorite Class,0.17590743159912464,0.08040490918480238,0.04358179300323989,0.05136333622173059,0.04129201342737672,0.06600209472938737,0.058335204000573314,0.04942592773988304,0.04123352206013208,0.06626223404646833,0.042001048252752936,0.026200510940774035,0.08537184784807741,
2529,A2407258,1682469,School Improvement,0.06382097929017638,0.09056397374391537,0.030210553702567717,0.016316705266914457,0.03147743728971045,0.073561204501909,0.05449538957936484,0.06634395390824288,0.052233649791265976,0.0553003707940325,0.03029519495464278,0.01948675768151846,0.03357356279515428,
2530,A2407258,1682469,Questions ,0.04058103136873426,0.04796050467203556,0.12774536389315932,0.015739453171174842,0.0310299381053081,0.05004528693180493,0.04042349788496275,0.04544236165562806,0.0397657218958684,0.045834657951101726,0.037747424735783325,0.02453967541345409,0.02827040166070815,
2531,A2410941,1685962,School Routine,0.02896872483240321,0.036661721028460006,0.02143435604141423,0.13734629169134596,0.02010478280366858,0.030231711917318823,0.04163653947375621,0.027361868341122815,0.020431947756498675,0.028622021450274697,0.031638134763686966,0.029106819094182862,0.027066125172280586,
2532,A2410941,1685962,Project,0.04192458616220274,0.04404931779915103,0.035104341221954986,0.020589415575715884,0.12154596214971668,0.05243239885423289,0.04077753186527462,0.04992272004272784,0.04241525270413904,0.05456211140429675,0.03289977441381614,0.03173116220907224,0.053106794580131574,
2533,A2410941,1685962,Questions ,0.0649514841588765,0.06817080558206727,0.1435989795294728,0.03865613029680777,0.05732772477885523,0.07908406553361172,0.07055504777064925,0.06689611530808748,0.053356255558890925,0.06665817148986153,0.060897092560841415,0.05027390817417982,0.0384213618931654,
2534,A2411096,1686090,School Routine,0.16256515304886662,0.11370788329789806,0.08208320134245413,0.2552095464551025,0.0817002334550085,0.10611592075568022,0.117998974250967,0.08737780101515683,0.07923363336030911,0.11391934350796862,0.12086483136734616,0.07550722421507297,0.1322811077680538,
2535,A2411096,1686090,Project,0.0372207648134317,0.05611075697656525,0.05288659739015997,0.033579804423082456,0.16021428368175947,0.06958046102630797,0.06560470666189853,0.05769163607690975,0.0617327268855493,0.07730149246960233,0.06517632479292484,0.0532574073609869,0.06792179678381322,
2536,A2411096,1686090,Questions ,0.031868406290778854,0.033365716839693735,0.1035296513873438,0.02141971966587325,0.030052797824577218,0.04011425093878699,0.04394828097050058,0.02918441095731771,0.030159192454945832,0.043641698653949,0.03377809421063748,0.04032602786524805,0.02622328961389735,
2537,A2412402,1687002,School Routine,0.027671972939216347,0.037952323008242694,0.028882641804296526,0.19387966919545555,0.022511585002515655,0.04280204457651222,0.05589882008321306,0.020009783064830925,0.024542059691070053,0.037204668842002506,0.041838637427793424,0.02203607047660959,0.038344684878822186,
2538,A2412402,1687002,Project,0.021653377891253846,0.028519181379611916,0.026595394366080046,0.021230669665123273,0.10370800621586738,0.025568059250471165,0.026941521840390677,0.02724660745729815,0.02757863023791626,0.022693145624149834,0.022323363199876704,0.025046094464879265,0.021420562162307283,
2539,A2412402,1687002,Questions ,0.04441483111117775,0.06272202948036255,0.21613594789088394,0.027027308646220473,0.04403863186401894,0.04810368603310651,0.04425392730873766,0.050696743079702504,0.05073149812618315,0.045843192084274315,0.05913761158147357,0.037916122129615995,0.03234454646931535,
2540,A2412462,1687062,School Routine,0.05046490014231125,0.05866766364304971,0.051236561770300046,0.16488872846670202,0.04310209762675077,0.06776491216457971,0.06146953229406522,0.04420899781489594,0.04357362657590678,0.06170431626505911,0.03816335105929368,0.03383033325596716,0.05108628267817914,
2541,A2412462,1687062,Project,0.05277702529985675,0.054506136668943175,0.05012673733194678,0.032274328031029635,0.16555607801041877,0.07112164583326881,0.06374219261121092,0.061745338231995114,0.09684413532630144,0.07165224697956182,0.04779801057783063,0.048829778860706594,0.064483367329806,
2542,A2412462,1687062,Questions ,0.0346631423321485,0.044956006338314126,0.15760642390464555,0.036322595249607084,0.0369706515370057,0.05403862689754761,0.04372534204529647,0.04208550102983055,0.041156044383341105,0.05684592921178782,0.06733424017973845,0.040610870234153044,0.04080015944283225,
2543,A2412478,1687078,School Routine,0.04693015955617345,0.06150105377912038,0.029766763680908893,0.11816970681802728,0.024042302882745708,0.03739557589420219,0.025572283834795897,0.02255605135396529,0.032528430687338794,0.03163666182936107,0.020422060157439813,0.037723565215819786,0.025320973483678885,
2544,A2412478,1687078,Project,0.039537208652152815,0.048491981513339145,0.02933350659838413,0.02951984906917482,0.10717514577369704,0.04018403754527725,0.038874268287875616,0.030334109476840673,0.038132593616438656,0.04114192744969787,0.027604535392733623,0.035456547231861216,0.03868158683567527,
2545,A2412478,1687078,Questions ,0.03445718367083702,0.04016631906088419,0.09963047594382593,0.02398852261432681,0.03177606288748791,0.06295498408786729,0.044387853007301775,0.04572835872289457,0.037420511314812846,0.04854937111261293,0.04457476001661591,0.025339693280892535,0.02984285967065533,
2546,A2413808,1688160,Favorite Class,0.07707170207363225,0.06469638692864402,0.03247703036788851,0.02468163798986876,0.02204707930558039,0.02614811445061174,0.03136080468489985,0.025687858512248307,0.027190304057119342,0.02205803993003541,0.025717739620315396,0.02888673354488675,0.026200595306105277,
2547,A2413808,1688160,School Improvement,0.023564922812982995,0.03657747636611388,0.018003894179225224,0.013821812607664947,0.012765655208255199,0.015338896170318046,0.01524393068817109,0.014997373313916035,0.018538459200546243,0.013181798751315215,0.014794354984947486,0.018651967428323105,0.011127084810376707,
2548,A2413808,1688160,Questions ,0.028947913853461252,0.04890839411708589,0.0986375977899083,0.01304951537876857,0.0193939017215035,0.025951742817072188,0.024871192172267857,0.01853026062401371,0.024294783086427615,0.020191820341413466,0.042298132680058796,0.018520486660555464,0.013004319143579014,
2549,A2413904,1688256,Favorite Class,0.04333760446456735,0.0029058765500289295,0.013541529705695552,0.013221465488889602,0.003931234476152149,0.0027344284916779207,0.0011939713873190152,0.002338057397289372,0.0014260533156226142,0.003981651927253846,0.000187696612967006,0.0015654466236110663,0.011539467590821893,
2550,A2413904,1688256,School Improvement,0.0006687955997343565,0.0007660017164710178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2551,A2413904,1688256,Questions ,0.0020155129087353852,0.00032977967051603683,0.00639418287742698,0.0014636535268823803,0.0,0.0012607336829880082,0.0,0.0015932929661275977,0.0020647813033260773,0.000803139754993768,0.0008156016769189004,0.0,0.0022677814092622243,
2552,A2413928,1688280,Favorite Class,0.10129084640053967,0.03503636969209423,0.02854118298510809,0.022212993778271736,0.024164419410848806,0.03362278304112283,0.02504644910870548,0.03317876011248905,0.018875809771316938,0.02780486681503434,0.008384784955628426,0.013086926228939744,0.026868055681905156,
2553,A2413928,1688280,School Improvement,0.014747279272273752,0.024654953088067727,0.011882255163534937,0.018515319747114845,0.014170480381709162,0.03678778882217554,0.02000363875304423,0.017891247356912703,0.013217921417057917,0.013810535657993454,0.012750798284212158,0.008972882608434488,0.007469845934564076,
2554,A2413928,1688280,Questions ,0.014236036571009332,0.01789717812625407,0.0165394900941848,0.017669893216319225,0.01221832251907869,0.019214027862956284,0.023496914253937164,0.018502409325347902,0.010547766107405647,0.011294275664110898,0.012593173872564055,0.008188867215050171,0.005918993604614406,
2555,A2414958,1689190,Favorite Class,0.08377442931940347,0.05826113926474253,0.0588197016644545,0.036292858129531355,0.036233688130076144,0.07549282261306156,0.05750175076642344,0.06442404819325637,0.047843127413569615,0.08174441609415142,0.04778697423460328,0.03482012244998543,0.034274810554928974,
2556,A2414958,1689190,School Improvement,0.06675058013423049,0.16415290136095478,0.04719397077950995,0.02969049015691665,0.03895333404618749,0.11486441225267355,0.07881832920366183,0.06905668154768206,0.05175263346016632,0.07198137674020758,0.030859154093958247,0.04291914449029663,0.0356767009022881,
2557,A2414958,1689190,Questions ,0.03713138536142578,0.0329533829796075,0.17057817998904398,0.018863702987305137,0.03655715556416915,0.05175310729753119,0.041480984647840974,0.045138917780387505,0.04093812903099405,0.052848275815391796,0.05835339070935672,0.02533671026061275,0.0320926207597827,
2558,A2415079,1689309,Favorite Class,0.1954449457808755,0.09393000219449518,0.05507453236360192,0.07722733300843257,0.07966369645854283,0.09018146772124128,0.06128347330070578,0.04386611586595567,0.04873363544814539,0.08819158290876736,0.0428306168493175,0.05120070201363401,0.08073211380353895,
2559,A2415079,1689309,School Improvement,0.0822517346939249,0.15895361530542867,0.0644420633438907,0.051050435952601,0.048511095165308604,0.09529771397536169,0.07724617820222192,0.07660895084805683,0.065605652880222,0.0788893815725755,0.05610701234955278,0.047147109836440715,0.050880149251066056,
