no,testId,topic,distIMF,distIMM,distISE,distINE,maxSim,predicted,expected,binary,distIMF-pos,distIMM-pos,distISE-pos,distINE-pos
324,1915712,Social media,0.07204726445,0.07775414677,0.09251146018,0.07166711998,0.09251146018,A-SE,A-SE,NESE,0.5717787012,0.5806998041,0.5881477106,0.5683175849
325,1958432,Summer Break,0.174073789,0.1514145867,0.1436143439,0.09565327845,0.174073789,A-MF,A-MF,MMMF,0.8189888104,0.8074903924,0.8016512572,0.7914502376
326,1958432,Self Recommnedation,0.1446111423,0.1243537616,0.1362027165,0.09435094674,0.1446111423,A-MF,A-SE,NESE,0.6993021202,0.6852297512,0.6821170724,0.6895941345
327,1958432,Social media,0.1392397652,0.1219866996,0.1354740807,0.0970121261,0.1392397652,A-MF,A-SE,NESE,0.6564116286,0.6458530781,0.6455604694,0.6453247041
328,1969209,Summer Break,0.1334071877,0.1364086494,0.114138177,0.0767562662,0.1364086494,A-MM,A-MM,MMMF,0.7973812577,0.7974118797,0.786530483,0.7502118468
329,1969209,Self Recommnedation,0.1396378174,0.1284756724,0.1371662146,0.09599422868,0.1396378174,A-MF,A-SE,NESE,0.7512580053,0.746230032,0.7427781644,0.7239027413
330,1969209,Social media,0.1467105813,0.1405551285,0.1254680364,0.09139510038,0.1467105813,A-MF,A-MM,MMMF,0.6234836289,0.6136126544,0.6103754322,0.6041225818
331,1993810,Summer Break,0.1027922021,0.1149556078,0.1189538483,0.07397641416,0.1189538483,A-SE,A-SE,NESE,0.7360003053,0.7418866555,0.7406336853,0.706895445
332,1993810,Self Recommnedation,0.1420874345,0.1490250203,0.1661343812,0.1037865763,0.1661343812,A-SE,A-SE,NESE,0.7152675208,0.7160178017,0.7193270296,0.7073652905
333,1993810,Social media,0.1094708907,0.1095739493,0.1283760276,0.08745469602,0.1283760276,A-SE,A-SE,NESE,0.7164499322,0.7151149234,0.7201123678,0.7093725279
334,1353652,Summer Break,0.1530795384,0.1823158094,0.1537989235,0.1064768156,0.1823158094,A-MM,A-MM,MMMF,0.7677784887,0.7751145269,0.769692257,0.7435381215
335,1353652,Self Recommnedation,0.1428929091,0.1506490064,0.1663709479,0.1066735079,0.1663709479,A-SE,A-SE,NESE,0.7159752333,0.7159352843,0.7175585341,0.6986525202
336,1353652,Social media,0.0998306797,0.09628052211,0.1160662056,0.08170731363,0.1160662056,A-SE,A-SE,NESE,0.6336300175,0.6320667803,0.6394211346,0.635178083
337,1433859,Summer Break,0.1515337415,0.1690387349,0.1768202871,0.1127865877,0.1768202871,A-SE,A-SE,NESE,0.851673838,0.8609865572,0.8588024481,0.8160937615
338,1433859,Self Recommnedation,0.1093833135,0.1189773146,0.1297199087,0.08744275698,0.1297199087,A-SE,A-SE,NESE,0.6828227586,0.6876223315,0.6905725182,0.683253637
339,1433859,Social media,0.08354526561,0.08344194857,0.1006013496,0.07257531847,0.1006013496,A-SE,A-SE,NESE,0.5866590847,0.5907075204,0.5983153656,0.5836151777
340,1447077,Summer Break,0.1743936941,0.1740795658,0.1651245451,0.1097045717,0.1743936941,A-MF,A-MF,MMMF,0.8108536038,0.812368321,0.8031693276,0.7575840007
341,1447077,Self Recommnedation,0.1322016914,0.124284682,0.1194674347,0.07201910067,0.1322016914,A-MF,A-MF,MMMF,0.68204848,0.6739148053,0.6700425277,0.658602317
342,1447077,Social media,0.1371893406,0.1284899069,0.1342880398,0.09352515278,0.1371893406,A-MF,A-MF,MMMF,0.7254389793,0.723469238,0.7216897744,0.6935235818
343,1448989,Summer Break,0.1855541245,0.21030363,0.1779859172,0.1232836651,0.21030363,A-MM,A-MM,MMMF,0.8184832386,0.8190384033,0.8170727018,0.8044485166
344,1448989,Self Recommnedation,0.1803247318,0.2031639432,0.1839749915,0.1262791591,0.2031639432,A-MM,A-MM,MMMF,0.7878511856,0.7843160822,0.7845368648,0.7752753324
345,1448989,Social media,0.1478731804,0.1414861593,0.1647143207,0.1074407004,0.1647143207,A-SE,A-SE,NESE,0.8036273995,0.7993050482,0.7971827895,0.7687729626
346,1488442,Summer Break,0.1242566239,0.1338249821,0.1360222062,0.0982255908,0.1360222062,A-SE,A-MF,MMMF,0.743395461,0.7593324706,0.7680548834,0.7504075421
347,1488442,Self Recommnedation,0.1471950526,0.1602858074,0.1722221957,0.1280845675,0.1722221957,A-SE,A-MF,MMMF,0.6883803636,0.6965915873,0.7030249972,0.6986506125
348,1488442,Social media,0.1101575889,0.1186491824,0.1479938204,0.1230999713,0.1479938204,A-SE,A-MF,MMMF,0.6120533872,0.6195755168,0.6317928199,0.6270153308
349,1508675,Summer Break,0.1939975159,0.1688223731,0.1507935091,0.09582279015,0.1939975159,A-MF,A-MF,MMMF,0.9008950176,0.9046210403,0.8993398652,0.8658966247
350,1508675,Self Recommnedation,0.2100406189,0.1829323326,0.1762029818,0.1170999732,0.2100406189,A-MF,A-MF,MMMF,0.8522711262,0.8437297497,0.840275833,0.817493397
351,1508675,Social media,0.1637448788,0.1324799173,0.1268580969,0.09353175709,0.1637448788,A-MF,A-MF,MMMF,0.796848567,0.790387374,0.7898822462,0.7758301556
352,1544802,Summer Break,0.1215264184,0.1435214489,0.1491028361,0.1075293067,0.1491028361,A-SE,A-SE,NESE,0.76495524,0.7768386746,0.7769572185,0.7639236767
353,1544802,Self Recommnedation,0.1399575294,0.1582551953,0.1738605084,0.1180847351,0.1738605084,A-SE,A-SE,NESE,0.6736539983,0.6729495052,0.6768690489,0.6780474781
354,1544802,Social media,0.08317104797,0.0906451786,0.09961954631,0.1251844498,0.1251844498,A-NE,A-NE,NESE,0.6278306746,0.6378171702,0.6421883129,0.6470841868
355,1550635,Summer Break,0.1398148541,0.1532784167,0.1643716205,0.1173986262,0.1643716205,A-SE,A-SE,NESE,0.8058113155,0.8137561191,0.814548188,0.785423523
356,1550635,Self Recommnedation,0.1761086235,0.1928389159,0.2209982663,0.1669539427,0.2209982663,A-SE,A-SE,NESE,0.7988574334,0.8095999678,0.8171609929,0.8053280875
357,1550635,Social media,0.1374073305,0.1478242784,0.1735113866,0.125705674,0.1735113866,A-SE,A-SE,NESE,0.7131227478,0.7158587016,0.7214143929,0.7052851279
358,1557815,Summer Break,0.2176692805,0.1908696318,0.1774016058,0.1223701416,0.2176692805,A-MF,A-MF,MMMF,0.8830169673,0.8719597177,0.8651674822,0.8447074283
359,1557815,Self Recommnedation,0.1843764889,0.1518769905,0.1459676034,0.1041916889,0.1843764889,A-MF,A-MF,MMMF,0.8556653062,0.8485355375,0.8446891558,0.8220887577
360,1557815,Social media,0.2119869312,0.1790775181,0.1788350312,0.1328161014,0.2119869312,A-MF,A-MF,MMMF,0.7954357458,0.7827358048,0.7793162758,0.7672975766
361,1569402,Summer Break,0.1552986099,0.156877739,0.1606547604,0.10494596,0.1606547604,A-SE,A-SE,NESE,0.8027459885,0.7991853833,0.7934167128,0.7650448514
362,1569402,Self Recommnedation,0.1636732878,0.1696590221,0.1841651499,0.1253838521,0.1841651499,A-SE,A-SE,NESE,0.7722587154,0.765061039,0.7617459404,0.7457679532
363,1569402,Social media,0.1381726805,0.1324783311,0.1454712944,0.09635951982,0.1454712944,A-SE,A-SE,NESE,0.7783395233,0.7743769696,0.7701660723,0.7328650236
364,1578304,Summer Break,0.09925193666,0.1010707989,0.0999694795,0.06605080571,0.1010707989,A-MM,A-SE,NESE,0.6846348711,0.6785678301,0.6749394929,0.6641490925
365,1578304,Self Recommnedation,0.0966559766,0.09072553435,0.09702549082,0.06922667242,0.09702549082,A-SE,A-SE,NESE,0.5599056009,0.5486462759,0.5445567952,0.5403591223
366,1578304,Social media,0.08934210671,0.0778687475,0.0939575096,0.0834012941,0.0939575096,A-SE,A-SE,NESE,0.5267818199,0.5168564569,0.5199771692,0.5216660701
367,1628654,Summer Break,0.1869231288,0.176812812,0.168494298,0.1174386357,0.1869231288,A-MF,A-MF,MMMF,0.871639239,0.8796571963,0.879612871,0.8559721295
368,1628654,Self Recommnedation,0.1841974294,0.1706627689,0.174747893,0.1455183811,0.1841974294,A-MF,A-MF,MMMF,0.793748886,0.7873830839,0.7903068518,0.8036265911
369,1628654,Social media,0.133603673,0.1400005903,0.1230711825,0.1045693066,0.1400005903,A-MM,A-MM,MMMF,0.6658696503,0.6615449946,0.6649183993,0.6799376711
370,1674434,Summer Break,0.05832069521,0.06820125262,0.07074766902,0.1033649258,0.1033649258,A-NE,A-NE,NESE,0.3577644435,0.3654685649,0.3771605727,0.4002973911
371,1674434,Self Recommnedation,0.1213309477,0.1314634271,0.1458295869,0.1521024302,0.1521024302,A-NE,A-NE,NESE,0.6535778039,0.6622926655,0.6636674739,0.6512459208
372,1674434,Social media,0.07932888438,0.08487864979,0.09987822817,0.137112464,0.137112464,A-NE,A-NE,NESE,0.5354680426,0.5461569883,0.5571314427,0.5698452474
373,1816840,Summer Break,0.1191168366,0.1335768912,0.117932506,0.08999835794,0.1335768912,A-MM,A-MM,MMMF,0.7389107396,0.735842948,0.7309362986,0.7226005895
374,1816840,Self Recommnedation,0.1335666746,0.1504116096,0.1424754734,0.1156510329,0.1504116096,A-MM,A-MM,MMMF,0.7317655743,0.7255503186,0.7252027305,0.7317323689
375,1816840,Social media,0.1128109061,0.1038595234,0.1133909296,0.08574559124,0.1133909296,A-SE,A-SE,NESE,0.6396482041,0.6343291596,0.6328144328,0.6244405176
376,1847071,Summer Break,0.1577168625,0.1656035719,0.1797100755,0.1121964368,0.1797100755,A-SE,A-SE,NESE,0.8355074234,0.8348007023,0.8325628017,0.8039104688
377,1847071,Self Recommnedation,0.1728650562,0.1737666624,0.1931031812,0.1244223176,0.1931031812,A-SE,A-SE,NESE,0.8557504045,0.8522183042,0.8498796957,0.8228588359
378,1847071,Social media,0.1130825015,0.1057792485,0.1174741055,0.07515302909,0.1174741055,A-SE,A-SE,NESE,0.6876335743,0.6851749269,0.6849467288,0.6801690683
379,1894712,Summer Break,0.1246621527,0.1078768883,0.09817407042,0.06732805505,0.1246621527,A-MF,A-MF,MMMF,0.7596627251,0.7561535323,0.751640443,0.7306001887
380,1894712,Self Recommnedation,0.1805563277,0.1616392018,0.1591621756,0.1115860567,0.1805563277,A-MF,A-MF,MMMF,0.8241524801,0.8188928433,0.819200609,0.8145110875
381,1894712,Social media,0.1540144766,0.1240098695,0.1260286669,0.09204545312,0.1540144766,A-MF,A-MF,MMMF,0.7646989375,0.7622471839,0.7633865913,0.7540971643
382,1916477,Summer Break,0.127346712,0.152371039,0.1326700211,0.08635757348,0.152371039,A-MM,A-MM,MMMF,0.7903262863,0.795997113,0.7923480877,0.7526319363
383,1916477,Self Recommnedation,0.1173449291,0.1296423883,0.1473059164,0.1072653393,0.1473059164,A-SE,A-SE,NESE,0.6504722506,0.6467011712,0.6493434487,0.6432066848
384,1916477,Social media,0.1004792662,0.1026716096,0.1221390728,0.09389382579,0.1221390728,A-SE,A-SE,NESE,0.5531506764,0.5495081083,0.5512346801,0.5338178627
385,1955021,Summer Break,0.09344474742,0.08319016064,0.08281933629,0.0551201027,0.09344474742,A-MF,A-SE,NESE,0.5675328805,0.5582572001,0.556411506,0.5696221076
386,1955021,Self Recommnedation,0.09529847153,0.08307304791,0.08712120528,0.05860450639,0.09529847153,A-MF,A-SE,NESE,0.5071560734,0.5005646422,0.5095143017,0.5240479343
387,1955021,Social media,0.08977292535,0.0832560963,0.09502524061,0.07370851836,0.09502524061,A-SE,A-SE,NESE,0.6134940843,0.6059643632,0.6053020419,0.6098626023
388,1977014,Social media,0.1042190694,0.1032421134,0.11959268,0.08263695772,0.11959268,A-SE,A-SE,NESE,0.7081568829,0.7115876516,0.7176934782,0.7076344864
389,1977014,Summer Break,0.1326832606,0.1565338669,0.1352384464,0.09283021032,0.1565338669,A-MM,A-MM,MMMF,0.8115481947,0.8204586539,0.8206438699,0.7911229965
390,1977014,Self Recommnedation,0.129137304,0.1487227398,0.1371648802,0.0935849715,0.1487227398,A-MM,A-MM,MMMF,0.7563191157,0.7587338972,0.757913777,0.7545405092
391,2003653,Summer Break,0.1907633938,0.2083796236,0.173453329,0.1136670369,0.2083796236,A-MM,A-MM,MMMF,0.8618397786,0.8583966301,0.8491947549,0.8153962089
392,2003653,Self Recommnedation,0.1937361807,0.2116846504,0.184687811,0.1231497044,0.2116846504,A-MM,A-MM,MMMF,0.8789733171,0.8809047696,0.8755369569,0.8427959491
393,2003653,Social media,0.1535682837,0.1610713582,0.1458697055,0.1016100497,0.1610713582,A-MM,A-MM,MMMF,0.8004390097,0.7984609195,0.7977937061,0.7797327217
394,1341461,Summer Break,0.1466948177,0.1489290593,0.1309752986,0.1000208625,0.1489290593,A-MM,A-MM,MMMF,0.7333167966,0.7270916087,0.7250065063,0.7215966874
395,1341461,Self Recommnedation,0.1368473468,0.1291981426,0.1343013809,0.08890046574,0.1368473468,A-MF,A-SE,NESE,0.6975934107,0.6948671988,0.6960490933,0.6889326749
396,1341461,Social media,0.1106587151,0.09454377983,0.1066104823,0.07445703114,0.1106587151,A-MF,A-SE,NESE,0.703871686,0.7023511255,0.7021181145,0.6922373063
397,1379165,Summer Break,0.1290583221,0.1526746265,0.1321136689,0.0946419267,0.1526746265,A-MM,A-MM,MMMF,0.7970792208,0.8086161523,0.8109164358,0.7815995386
398,1379165,Self Recommnedation,0.1578759784,0.1889255757,0.1812173282,0.1333224173,0.1889255757,A-MM,A-MM,MMMF,0.7932637494,0.8031489175,0.8084894049,0.8044283812
399,1379165,Social media,0.1022091775,0.1056489121,0.1260627445,0.09546544762,0.1260627445,A-SE,A-SE,NESE,0.5916758498,0.6022064048,0.6144164391,0.6145777133
400,1393668,Summer Break,0.2074373863,0.1932473424,0.1843390051,0.1215466487,0.2074373863,A-MF,A-MF,MMMF,0.8534288202,0.8448789873,0.839035356,0.8203277423
401,1393668,Self Recommnedation,0.2190796877,0.2070181045,0.2037586371,0.1450517277,0.2190796877,A-MF,A-MF,MMMF,0.8060918206,0.8007562647,0.798408622,0.7872752692
402,1393668,Social media,0.1879851929,0.1610628552,0.1666062461,0.1280902409,0.1879851929,A-MF,A-MF,MMMF,0.8180376062,0.817136516,0.8185364016,0.8052092535
403,1394005,Summer Break,0.1867222903,0.1629176292,0.1560401549,0.1081767545,0.1867222903,A-MF,A-MF,MMMF,0.8548897044,0.8531770982,0.8514465732,0.8292119417
404,1394005,Self Recommnedation,0.2140262994,0.1893105677,0.1885365687,0.1380139305,0.2140262994,A-MF,A-MF,MMMF,0.8649632956,0.8585941173,0.8527714922,0.8337661578
405,1394005,Social media,0.1859000467,0.1519480742,0.1508237079,0.1154962741,0.1859000467,A-MF,A-MF,MMMF,0.8197967323,0.814228451,0.8126201228,0.8021138736
406,1404465,Summer Break,0.2228477812,0.2727195358,0.2409886006,0.168027267,0.2727195358,A-MM,A-MM,MMMF,0.8852124044,0.900959861,0.8987159487,0.86481925
407,1404465,Self Recommnedation,0.2390525246,0.2748249952,0.2610345475,0.1839581418,0.2748249952,A-MM,A-MM,MMMF,0.8785240096,0.8912045696,0.8922509663,0.8687019345
408,1404465,Social media,0.1308187085,0.1359767514,0.1568784621,0.1037134825,0.1568784621,A-SE,A-SE,NESE,0.8213674317,0.8340533449,0.8406101966,0.8144936905
409,1433775,Summer Break,0.1857504643,0.207806895,0.2281139146,0.1558434185,0.2281139146,A-SE,A-SE,NESE,0.8690807925,0.8807800405,0.8870931403,0.8769404636
410,1433775,Self Recommnedation,0.1542159497,0.1695040074,0.1879659524,0.1309838425,0.1879659524,A-SE,A-SE,NESE,0.7653087234,0.7735540083,0.7833229571,0.7793507355
411,1433775,Social media,0.1060003118,0.11237406,0.1356194424,0.1096115436,0.1356194424,A-SE,A-SE,NESE,0.7030269824,0.7120821018,0.718085698,0.6987124513
412,1448032,Summer Break,0.1609440165,0.142755585,0.1336523047,0.08965854646,0.1609440165,A-MF,A-MF,MMMF,0.8268458199,0.821660575,0.813102444,0.7873966608
413,1448032,Self Recommnedation,0.1604340933,0.1453140745,0.1405249294,0.09371012052,0.1604340933,A-MF,A-MF,MMMF,0.7558008591,0.7447865748,0.73834143,0.722399911
414,1448032,Social media,0.1636038914,0.1325968914,0.1312747967,0.09979223051,0.1636038914,A-MF,A-MF,MMMF,0.744541802,0.7359918294,0.73572095,0.7326902051
415,1471815,Summer Break,0.2445346165,0.2285682138,0.2228479894,0.1563702124,0.2445346165,A-MF,A-MF,MMMF,0.8816792906,0.8876272565,0.8890769408,0.8748449216
416,1471815,Self Recommnedation,0.2443771402,0.2257153422,0.2315561251,0.1743366662,0.2443771402,A-MF,A-MF,MMMF,0.8579365571,0.8598067499,0.8591475356,0.854906657
417,1471815,Social media,0.1672815242,0.1521935871,0.157589468,0.1206352455,0.1672815242,A-MF,A-MF,MMMF,0.7851162367,0.7844109846,0.7893227331,0.7890458224
418,1485492,Summer Break,0.1900108986,0.1714214506,0.157370266,0.1016721532,0.1900108986,A-MF,A-MF,MMMF,0.8616724619,0.8588850094,0.8489825064,0.8010040248
419,1485492,Self Recommnedation,0.2247696506,0.1971910593,0.1875440587,0.1218404604,0.2247696506,A-MF,A-MF,MMMF,0.8281524182,0.8196211606,0.8138032396,0.7880498416
420,1485492,Social media,0.1729723434,0.1493635058,0.1489166115,0.1046092871,0.1729723434,A-MF,A-MF,MMMF,0.8065617771,0.8005865867,0.8005848642,0.7840233859
421,1500900,Summer Break,0.1892740246,0.1724891583,0.1650097821,0.1166183225,0.1892740246,A-MF,A-MF,MMMF,0.8293963189,0.8266141249,0.8237917562,0.8166266553
422,1500900,Self Recommnedation,0.2211044478,0.1970904879,0.191439136,0.1301421906,0.2211044478,A-MF,A-MF,MMMF,0.8383206752,0.8295558383,0.8244429743,0.8089781006
423,1500900,Social media,0.191327293,0.1642088434,0.1636637667,0.1139020777,0.191327293,A-MF,A-MF,MMMF,0.8331470744,0.8251432095,0.8222797211,0.7993996188
424,1543160,Summer Break,0.06352723165,0.07538483017,0.08157700195,0.1015449499,0.1015449499,A-NE,A-NE,NESE,0.4041871553,0.4064137469,0.4098496749,0.4162960913
425,1543160,Self Recommnedation,0.1171180262,0.1327674824,0.1537387044,0.200452064,0.200452064,A-NE,A-NE,NESE,0.6893477905,0.6889072277,0.6903060342,0.6969597521
426,1543160,Social media,0.1081722945,0.1075268565,0.1176669803,0.1579846081,0.1579846081,A-NE,A-NE,NESE,0.6253118945,0.6249237298,0.6235260959,0.6172674224
427,1569505,Summer Break,0.1330245509,0.1472266498,0.1352750216,0.1027590153,0.1472266498,A-MM,A-MM,MMMF,0.7400390869,0.7385442049,0.7338097065,0.7153800724
428,1569505,Self Recommnedation,0.1916341509,0.2050621734,0.1957374153,0.1376665463,0.2050621734,A-MM,A-MM,MMMF,0.7935940535,0.7930291594,0.7888947097,0.7794010188
429,1569505,Social media,0.1300888397,0.1164910918,0.1300960315,0.08923211144,0.1300960315,A-SE,A-SE,NESE,0.7055668116,0.7018447456,0.6975008628,0.6807888152
430,1588972,Self Recommnedation,0.175008648,0.189695866,0.1756985746,0.1300891558,0.189695866,A-MM,A-MM,MMMF,0.8388891195,0.8349872771,0.8294531742,0.8162502689
431,1588972,Social media,0.1938062558,0.1993656032,0.181522502,0.1299187008,0.1993656032,A-MM,A-MM,MMMF,0.8112750655,0.8148709194,0.8091212493,0.7836733226
432,1588972,Summer Break,0.2031621899,0.2310273727,0.2092445478,0.1508255351,0.2310273727,A-MM,A-MM,MMMF,0.836454285,0.8417941638,0.8387597729,0.8128268066
433,1636151,Summer Break,0.1605986936,0.1642414074,0.1642479143,0.1199560539,0.1642479143,A-SE,A-MF,MMMF,0.8117066747,0.8230804665,0.8237284718,0.8049656489
434,1636151,Self Recommnedation,0.1437033496,0.1453526902,0.1498626437,0.1051299712,0.1498626437,A-SE,A-MF,MMMF,0.7888615762,0.7989263016,0.7997666267,0.7811532874
435,1636151,Social media,0.1533218666,0.1467823284,0.1628873044,0.1213665211,0.1628873044,A-SE,A-MF,MMMF,0.7163645109,0.7211771195,0.7260862315,0.7203439911
436,1673203,Summer Break,0.1229014158,0.141448902,0.1432855007,0.09341369472,0.1432855007,A-SE,A-SE,NESE,0.744813056,0.7478057763,0.7409220987,0.7016692909
437,1673203,Self Recommnedation,0.1329806458,0.1374231387,0.1375638693,0.08767311454,0.1375638693,A-SE,A-SE,NESE,0.6089738923,0.6034442714,0.6042702221,0.597823789
438,1673203,Social media,0.1577077079,0.1585144459,0.172167069,0.107633757,0.172167069,A-SE,A-SE,NESE,0.7569319512,0.7660792694,0.7675538851,0.7334823639
439,1720265,Self Recommnedation,0.09441631419,0.1132197779,0.1303694183,0.1603362968,0.1603362968,A-NE,A-NE,NESE,0.6303899372,0.6359313307,0.6401417559,0.6458989496
440,1720265,Social media,0.08838185444,0.09490624659,0.1118655934,0.1387559274,0.1387559274,A-NE,A-NE,NESE,0.536109939,0.5448899536,0.5522949929,0.5502385459
441,1720265,Summer Break,0.1160817738,0.1402654425,0.1444410349,0.1754877108,0.1754877108,A-NE,A-NE,NESE,0.7511288236,0.7686574402,0.7662417243,0.7546283925
442,1747919,Summer Break,0.1930586971,0.1749745103,0.1734923869,0.1275387153,0.1930586971,A-MF,A-MF,MMMF,0.845999505,0.8450469521,0.8447063373,0.8232509457
443,1747919,Self Recommnedation,0.202444278,0.1833463572,0.1896660146,0.1495009918,0.202444278,A-MF,A-MF,MMMF,0.8232506898,0.8198337019,0.818085103,0.806913978
444,1747919,Social media,0.1814822626,0.1550824098,0.1653697669,0.1433436035,0.1814822626,A-MF,A-MF,MMMF,0.6959312864,0.6853268109,0.6851758103,0.69154063
445,1780311,Summer Break,0.1924271462,0.1613034866,0.1478785376,0.09925258272,0.1924271462,A-MF,A-MF,MMMF,0.8277896344,0.8152387457,0.8069052772,0.7885602598
446,1780311,Self Recommnedation,0.2230531512,0.1798507234,0.1692527368,0.1215907917,0.2230531512,A-MF,A-MF,MMMF,0.7913260666,0.7756733131,0.7725714688,0.7803537361
447,1780311,Social media,0.2105638967,0.1727832938,0.170571059,0.1234218639,0.2105638967,A-MF,A-MF,MMMF,0.8260573767,0.8166137446,0.8101681181,0.7945318757
448,1817741,Summer Break,0.08893075377,0.09132757259,0.0928524808,0.06190534886,0.0928524808,A-SE,A-SE,NESE,0.6345725746,0.633919412,0.6380759807,0.6347774653
449,1817741,Self Recommnedation,0.06766506754,0.071793732,0.08314437084,0.05857516846,0.08314437084,A-SE,A-SE,NESE,0.5971614737,0.5985505516,0.599687921,0.5932105124
450,1817741,Social media,0.06993333768,0.06543496241,0.08024829652,0.06752871082,0.08024829652,A-SE,A-SE,NESE,0.509099396,0.5053232741,0.5145191323,0.5173952441
451,1841699,Self Recommnedation,0.1094784293,0.1150903881,0.1260173346,0.145417723,0.145417723,A-NE,A-NE,NESE,0.5959156221,0.5988463892,0.6012058347,0.6096187215
452,1841699,Social media,0.08283428051,0.08338204906,0.1015010215,0.1263683817,0.1263683817,A-NE,A-NE,NESE,0.4286216678,0.4195435924,0.4219612288,0.430198482
453,1841699,Summer Break,0.08586006477,0.09208582182,0.09646202549,0.1117916362,0.1117916362,A-NE,A-NE,NESE,0.580480997,0.5791217073,0.57802124,0.5705520504
454,1843175,Summer Break,0,0,0,0.003328551454,0.003328551454,A-NE,A-NE,NESE,0,0,0,0
455,1843175,Self Recommnedation,0,0,0,0.003328551454,0.003328551454,A-NE,A-NE,NESE,0,0,0,0
456,1843175,Social media,0,0,0,0.003328551454,0.003328551454,A-NE,A-NE,NESE,0,0,0,0
457,1902904,Summer Break,0.2100189639,0.2059133232,0.1952622847,0.1362474836,0.2100189639,A-MF,A-MF,MMMF,0.8604903061,0.868677494,0.8663849945,0.8367105958
458,1902904,Self Recommnedation,0.201212689,0.2243362853,0.2056154412,0.1367193507,0.2243362853,A-MM,A-MM,MMMF,0.8524692782,0.8578728313,0.8560431894,0.8303475578
459,1902904,Social media,0.1944735621,0.2111950061,0.2002366605,0.144175734,0.2111950061,A-MM,A-MM,MMMF,0.8441435179,0.8457697194,0.8407998212,0.8148039245
460,1911312,Social media,0.1114090389,0.1195788945,0.1411061638,0.1115973421,0.1411061638,A-SE,A-SE,NESE,0.6707311783,0.6798426009,0.6893375033,0.661207082
461,1911312,Summer Break,0.1807376975,0.2228440559,0.2033583081,0.1469935053,0.2228440559,A-MM,A-MM,MMMF,0.8470073752,0.8652964466,0.8612697244,0.8125976258
462,1911312,Self Recommnedation,0.1674195975,0.1822155319,0.2042094505,0.1356024979,0.2042094505,A-SE,A-SE,NESE,0.8308708091,0.8402035545,0.8413250595,0.8101574054
463,1954801,Summer Break,0.1318679326,0.1593225211,0.1456086093,0.1006266302,0.1593225211,A-MM,A-MM,MMMF,0.8353196592,0.8410669476,0.8326924491,0.7952501458
464,1954801,Self Recommnedation,0.117618083,0.1179855826,0.1284927038,0.08045285399,0.1284927038,A-SE,A-SE,NESE,0.7490467225,0.7574600475,0.7585177521,0.7348185911
465,1954801,Social media,0.104557449,0.1028900658,0.1186175169,0.07995826025,0.1186175169,A-SE,A-SE,NESE,0.6617995185,0.6632559382,0.6713397549,0.655670419
466,1973496,Summer Break,0.1160022118,0.1244967527,0.129665714,0.08170703123,0.129665714,A-SE,A-SE,NESE,0.7751140066,0.7816792471,0.7846702759,0.775004282
467,1973496,Self Recommnedation,0.1203576774,0.1225296175,0.1358826421,0.08448090995,0.1358826421,A-SE,A-SE,NESE,0.7280012959,0.7312503353,0.7309097174,0.6957359819
468,1973496,Social media,0.09708504919,0.09755845881,0.1180424789,0.1074000648,0.1180424789,A-SE,A-SE,NESE,0.5742056717,0.5759955045,0.5818332798,0.5768295124
469,1977154,Summer Break,0.1222469706,0.1387630795,0.1598513015,0.1173491879,0.1598513015,A-SE,A-SE,NESE,0.6587312987,0.6651412597,0.6736990489,0.678514131
470,1977154,Self Recommnedation,0.1441412291,0.1627264682,0.1827556859,0.128852098,0.1827556859,A-SE,A-SE,NESE,0.7443368846,0.7513424131,0.75596378,0.7567526094
471,1977154,Social media,0.09055988861,0.09452744699,0.1290017225,0.1129350152,0.1290017225,A-SE,A-SE,NESE,0.6343081017,0.6330229964,0.6384508458,0.6269752842
472,1278399,Summer Break,0.06680197855,0.07140837971,0.08738515771,0.1007231006,0.1007231006,A-NE,A-NE,NESE,0.1215618038,0.1132503091,0.1169655535,0.1527950327
473,1278399,Self Recommnedation,0.06035776939,0.06369324747,0.06614155596,0.07649394115,0.07649394115,A-NE,A-NE,NESE,0.5588117305,0.559800864,0.5566478762,0.5435382587
474,1278399,Social media,0.29648099,0.2165056485,0.190871881,0.1433705958,0.29648099,A-MF,A-NE,NESE,0.2069832881,0.2096641019,0.2165654667,0.2427728205
475,1314450,Summer Break,0.1166649201,0.1517942568,0.1336067043,0.08736998032,0.1517942568,A-MM,A-MM,MMMF,0.6973478121,0.7103047327,0.7108353911,0.6828648043
476,1314450,Self Recommnedation,0.1431239303,0.1634116658,0.159979116,0.110456709,0.1634116658,A-MM,A-MM,MMMF,0.7369037856,0.7395915981,0.7393503038,0.7219733585
477,1314450,Social media,0.09875398563,0.1168642413,0.1193052873,0.08957165592,0.1193052873,A-SE,A-MM,MMMF,0.5903302654,0.596563912,0.6033413424,0.5931732492
478,1377621,Summer Break,0.1688482378,0.1726533653,0.1690381737,0.1100249271,0.1726533653,A-MM,A-MF,MMMF,0.8783174249,0.8908464134,0.8918057355,0.8545866839
479,1377621,Self Recommnedation,0.1730268391,0.1644104025,0.1658464441,0.1105350348,0.1730268391,A-MF,A-MF,MMMF,0.8002452948,0.8022789458,0.8020471687,0.7720979145
480,1377621,Social media,0.1389063654,0.1310424936,0.1457700028,0.1182548412,0.1457700028,A-SE,A-MF,MMMF,0.7616065144,0.7668911567,0.7701350489,0.7520604831
