no,username,testId,topic,Summer Break,Self Recommnedation,Social media,LANGUAGE ARTS,EDUCATION,ENVIRONMENT,POP_CULTURE,HEALTH,
701,J2789840,1997842,Self Recommnedation,0.1403057073381959,0.26750646323978206,0.1120352060350648,0.10021857452640281,0.12232059273645873,0.113405651610919,0.07417175499099334,0.0547267840724762,
702,J2789840,1997842,Social media,0.09753156405125836,0.08059426457220784,0.17148196175445363,0.07058255427698905,0.06872654645771159,0.08765676978880797,0.048071039967821846,0.04351399714157132,
703,J2791531,1999213,Summer Break,0.11591078888578972,0.0813690230875204,0.06830007626438539,0.058880008101815665,0.060261500677303084,0.05827739651389284,0.038830583123253215,0.0312597963637011,
704,J2791531,1999213,Self Recommnedation,0.07738723908673129,0.10922078965610882,0.06458165250655196,0.05006015934570684,0.05810171692236475,0.048798563774854725,0.03807862764406873,0.029213382559927985,
705,J2791531,1999213,Social media,0.08478753693212376,0.06662184579619652,0.11903367348465685,0.07848376973428975,0.06368903308871218,0.061587058041058254,0.04623157335190376,0.03550406033375586,
706,J2797737,2004646,Social media,0.09573965740085033,0.0901445605704683,0.2272064125624222,0.10665344088270293,0.09746624459550043,0.09095280807739778,0.07050639200311642,0.06237133321986556,
707,J2797737,2004646,Summer Break,0.1370467990487219,0.09194733064308905,0.10157531528709052,0.10350872578308924,0.09748844174655794,0.09223885702218589,0.06639441919833636,0.06028577076648448,
708,J2797737,2004646,Self Recommnedation,0.1456975647047726,0.24646327003591206,0.12034383576966218,0.12828918918672458,0.1330527659110706,0.11637437305513364,0.07709688449589253,0.06985380904469009,
709,K2075094,1364280,Summer Break,0.17744382275638157,0.10297702185362753,0.1110817710847489,0.11898220864937015,0.10183287809592009,0.09999057692565566,0.08156575053209926,0.07770544231469007,
710,K2075094,1364280,Self Recommnedation,0.15017266620003206,0.2506904299930441,0.1560453203097685,0.1623125167963707,0.15823133371283765,0.1554271789438078,0.10042684914879338,0.0942876702514209,
711,K2075094,1364280,Social media,0.12911103130581705,0.12071752282941028,0.21831416861634756,0.14583359846142,0.11945413094946908,0.12206682388317788,0.08912519333607985,0.0862230675023137,
712,K2108856,1396417,Summer Break,0.14353743088970952,0.08460189216930758,0.07855590359654188,0.07784717809952649,0.07336778976829841,0.06340728893944053,0.0515467542071764,0.04719981015245051,
713,K2108856,1396417,Self Recommnedation,0.10825401632396224,0.1766547009870671,0.09216223648881978,0.09395933072732425,0.07961236504311474,0.07514114159411406,0.05358927124780449,0.051805314558955796,
714,K2108856,1396417,Social media,0.09281210397789,0.08500259204677922,0.19070783028452043,0.09551111393267633,0.0939219532349172,0.08503502554049705,0.06662242139988084,0.06334644561606573,
715,K2113839,1401164,Summer Break,0.10506242493561029,0.054260047196791034,0.05602869023441308,0.05907979878890007,0.05403968661129541,0.054447673515855236,0.03670726377130569,0.031376256270351496,
716,K2113839,1401164,Self Recommnedation,0.061570750339095086,0.11501062360851454,0.05277962659220012,0.058202961130729786,0.0574957411695157,0.046632759250886884,0.03812820027993545,0.03044759050558744,
717,K2113839,1401164,Social media,0.07701088000197191,0.07483163329806042,0.12807773088419994,0.08620686672814686,0.07743457850291018,0.07128066312996482,0.05055609184465269,0.044510153920925014,
718,K2186310,1471331,Summer Break,0.18326965409585114,0.09951485174682934,0.10094447599745804,0.10008747255455136,0.0922898289355013,0.08713766407538592,0.06372471178921965,0.056203636491978376,
719,K2186310,1471331,Self Recommnedation,0.16024002430735726,0.32781299902012606,0.15886595157275823,0.15608865430605828,0.16178970290375613,0.162791015366143,0.0985841008419327,0.08710120660595977,
720,K2186310,1471331,Social media,0.12625941912395572,0.12662218462006097,0.2109598058113879,0.14280741823356768,0.13897637977672772,0.127466270029938,0.09538376546120853,0.08766040344033608,
721,K2187602,1472635,Summer Break,0.21431993057826448,0.11201078479402915,0.11237190270760397,0.11043602304240183,0.10265968766053055,0.10415375201736464,0.08419862648659751,0.06825464229908879,
722,K2187602,1472635,Self Recommnedation,0.08929449067140323,0.17147362776277356,0.09951540736466398,0.09330137131502099,0.07998142372171671,0.08585842455147494,0.05566351235009953,0.06282059499295925,
723,K2187602,1472635,Social media,0.10281655392295591,0.08951518929927132,0.1766192990963016,0.10805494830598159,0.09854394742907406,0.09142864309034388,0.07657896595457035,0.08841629481330285,
724,K2187686,1472719,Summer Break,0.1790317371833129,0.11268628805332338,0.0978422187595404,0.0993818003370993,0.09601559951300115,0.08916885689853712,0.06316749722254805,0.06487396767927633,
725,K2187686,1472719,Self Recommnedation,0.10464867244326259,0.21721298900337294,0.09184167877273162,0.10697419627093473,0.08182640129804888,0.07802970958896016,0.050073660432474104,0.05139304427097953,
726,K2187686,1472719,Social media,0.11396299721058961,0.10452287329790629,0.21058503435783102,0.11629428243272531,0.10994487006255939,0.10767614415157094,0.08240752848978809,0.062119370193908445,
727,K2198133,1482936,Self Recommnedation,0.13285811997386388,0.19904927155937346,0.1042191357716055,0.10052053597509199,0.09900670688594986,0.09010020010680171,0.06284785310601022,0.06300388120370348,
728,K2198133,1482936,Social media,0.10634015382735071,0.10497409503821253,0.17226141509629406,0.11595314142512575,0.10035040367283042,0.10275095330393814,0.07434248152220424,0.07628822808284898,
729,K2198133,1482936,Summer Break,0.21327342391759646,0.11710936124747276,0.11022796173454232,0.10897432140899563,0.10062743510708515,0.10032445257921419,0.07712106980686219,0.0723824352260205,
730,K2216503,1500525,Summer Break,0.18576492619078686,0.0939290538657089,0.09980591113670292,0.07452020137947661,0.08213694446892131,0.0736487970308765,0.05612382131305173,0.04559774826954441,
731,K2216503,1500525,Self Recommnedation,0.07008298859458569,0.16763801716346963,0.05898347846039294,0.05590524195439773,0.05660057783045999,0.04900594656566397,0.03922845263174153,0.03199639903838889,
732,K2216503,1500525,Social media,0.002277061165642337,0.004827285770073113,0.005149876673016609,0.0038051054167958158,0.006853753553325499,0.006577326551488577,0.009158411560725308,0.002398779049958703,
733,K2260707,1542521,Summer Break,0.1992890488779549,0.11892633967984997,0.11782267654651941,0.11858789933552438,0.10858283236885881,0.11181329605609001,0.07742056470071608,0.06663281224890158,
734,K2260707,1542521,Self Recommnedation,0.1317412415672639,0.24412751249385423,0.12127837220334453,0.11891757228645371,0.11110106359233099,0.09376918563015764,0.06912682554767108,0.06398127071441997,
735,K2260707,1542521,Social media,0.12561175303141628,0.09733878994698267,0.18383696143883885,0.11331762527154796,0.0959499661491752,0.09699841617823464,0.06897696141315209,0.061269869334910354,
736,K2308076,1587687,Summer Break,0.15051350986028897,0.10247847588369141,0.09557333134783211,0.09669263767566136,0.08993313730632624,0.08317213355279823,0.06930155043658573,0.056659952922715695,
737,K2308076,1587687,Self Recommnedation,0.1860277379075645,0.26507493609271654,0.14820062732413136,0.1437015759535039,0.14034015232260552,0.1215312792382619,0.09073030241713978,0.08963564751407946,
738,K2308076,1587687,Social media,0.09702886231539615,0.08922071783627913,0.2119049729222745,0.09477187916463313,0.08134406468608701,0.07818939028211863,0.06914611312820107,0.05678127487481961,
739,K2348173,1626621,Summer Break,0.1664396932479947,0.07927763381402834,0.07300253951710439,0.06966073566151097,0.06789666180934309,0.07453069923332399,0.05768679187840098,0.053720372372706826,
740,K2348173,1626621,Self Recommnedation,0.1302797120079089,0.20798712474519734,0.11542772260783342,0.10052851467559067,0.10527690830872612,0.09447672444694094,0.07304714940829893,0.06454280846045082,
741,K2348173,1626621,Social media,0.042374126509819955,0.038122346227203716,0.1327877020999621,0.04022617454605655,0.0425288928882509,0.032810006515139926,0.044436206198130525,0.051409761007468,
742,K2392423,1669159,Summer Break,0.1758665095426636,0.08313263448957296,0.08447348221901647,0.07967770777239545,0.07455140450006871,0.0763457979166364,0.07199066904870381,0.0590249989652072,
743,K2392423,1669159,Self Recommnedation,0.11072397137106942,0.18665728906947487,0.11334664510154846,0.11916357634819397,0.10477652673153509,0.10268641887933178,0.06927316028833932,0.06512562481797861,
744,K2392423,1669159,Social media,0.1321697596358372,0.1297596828614495,0.20566147813383562,0.17553104962995958,0.1320087339682488,0.12522792778871247,0.09345083430146311,0.08999388840825566,
745,K2398255,1674486,Self Recommnedation,0.06885399845828613,0.19141651393778794,0.05991120980467057,0.051382560293391805,0.05489132692416294,0.044236198048204604,0.03186867346289636,0.025726668737214922,
746,K2398255,1674486,Social media,0.06523959118984142,0.055175095792356965,0.10839494488359053,0.041928733263720444,0.04750347281058774,0.04228239500075198,0.03037462155119924,0.027137072027839534,
747,K2398255,1674486,Summer Break,0.10498400900980347,0.062108546865450864,0.04915335642086757,0.03476404270022268,0.04064677990438298,0.038065383111732215,0.026740434679530016,0.02742727052779547,
748,K2407308,1682517,Summer Break,0.09901011365868395,0.04788709718878061,0.049211465932778656,0.04187676311118949,0.03992957050408168,0.041788139188738554,0.03314569717124863,0.023505194833639494,
749,K2407308,1682517,Self Recommnedation,0.0,0.0020953676303454433,0.0,0.0,0.0,0.0,0.0,0.0,
750,K2407308,1682517,Social media,0.002277061165642337,0.004827285770073113,0.005149876673016609,0.0038051054167958158,0.006853753553325499,0.006577326551488577,0.009158411560725308,0.002398779049958703,
751,K2431660,1703257,Summer Break,0.22035400739105218,0.10537289456028977,0.10279262185030127,0.08910530990274608,0.09458881543340354,0.08875976515227968,0.07654286448066983,0.06389469139182243,
752,K2431660,1703257,Self Recommnedation,0.11512525833352621,0.2179648498092983,0.09355972690478986,0.09762369090413789,0.08679917338565141,0.07622627207489653,0.055258120235718876,0.0528848416514755,
753,K2431660,1703257,Social media,0.06995359428473769,0.06205718581378171,0.14262192763411166,0.061647731449601506,0.04871100444861791,0.05742395991121882,0.03820698760211087,0.03273138464248489,
754,K2568753,1804545,Summer Break,0.05510977912225129,0.027252342370083338,0.02066606004381407,0.018835822430613408,0.017930768277636226,0.016982266055576924,0.011206214304460713,0.01155091382106833,
755,K2568753,1804545,Self Recommnedation,0.07166353466197269,0.14390619428781723,0.07026811351279302,0.06815562699398212,0.05789797177269752,0.05233330968501463,0.04004125951094288,0.03543698550996163,
756,K2568753,1804545,Social media,0.052334947133616555,0.05584666363618049,0.0879812159842241,0.06892640305032376,0.06430710005189323,0.05055878305348635,0.04283260900820862,0.0406684708029047,
757,K2575016,1810479,Summer Break,0.18787695777808278,0.09457630128332964,0.07972121996710393,0.07403556198324608,0.06794972785425274,0.060170973782183335,0.054336981567914514,0.04598720411136123,
758,K2575016,1810479,Self Recommnedation,0.11949055212583502,0.20575550469336906,0.12265203424661449,0.104588851634994,0.09228661097885278,0.10712762438953094,0.06861694720385782,0.06467785580303761,
759,K2575016,1810479,Social media,0.12548286814192944,0.10931028382984566,0.15890068344608793,0.12494900331720078,0.09982524474705305,0.10176360763890455,0.0818925349132906,0.06193242011830859,
760,K2576040,1811492,Summer Break,0.05172825187159397,0.031040050131373353,0.030232349316200925,0.031451599493141476,0.033984726138021004,0.03038107863581605,0.025145280374474548,0.03159376882626685,
761,K2576040,1811492,Self Recommnedation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
762,K2576040,1811492,Social media,0.007696056254525226,0.01388745556350035,0.00956469370691714,0.013339578791608976,0.013389815404052284,0.009066030314966049,0.005856364075148027,0.009088190261495717,
763,K2578823,1814252,Self Recommnedation,0.1229022472703554,0.19287496022207878,0.08633100198124372,0.08758220428430709,0.08079777307044042,0.07446510903259221,0.05320843866838402,0.045439656771413345,
764,K2578823,1814252,Social media,0.0695137375210694,0.06645873294049119,0.14414148175068214,0.06756415572139807,0.060758006917425174,0.060117797216356836,0.0452824517886853,0.041446989234646,
765,K2578823,1814252,Summer Break,0.15724745768767057,0.08119873263135616,0.0755814317379464,0.07862633466663727,0.06955604930977645,0.07537165215814247,0.0528542263140522,0.052015585335477295,
766,K2676321,1902836,Summer Break,0.14926828028189076,0.08470523699876573,0.09195963162162095,0.0895357726045678,0.07073902955688444,0.06328225249696622,0.06074477247378283,0.04932349748259103,
767,K2676321,1902836,Self Recommnedation,0.0850862517287967,0.1474547591377984,0.0960267896981439,0.08111559476747042,0.07088663419855326,0.07645992423710829,0.05136277452180765,0.04806207972611118,
768,K2676321,1902836,Social media,0.09661744255910915,0.08787456400598095,0.19956561037983472,0.09417657206045442,0.0865484824359939,0.09321720879621374,0.07069617852158494,0.058247067859637,
769,K2678277,1904491,Summer Break,0.00037731705960042714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770,K2678277,1904491,Self Recommnedation,0.0,0.0003825600391354486,0.0,0.0,0.0,0.0,0.0,0.0,
771,K2678277,1904491,Social media,0.0,0.0,0.0008129276407145239,0.0,0.0,0.0,0.0,0.0,
772,K2691015,1914886,Self Recommnedation,0.10220286289893969,0.1603293364194201,0.0870964774315841,0.09515121476207858,0.07724117068951028,0.07502917603203271,0.054062637858070826,0.04387677624078066,
773,K2691015,1914886,Social media,0.08020747517308205,0.0641017221612993,0.1484347247947561,0.06869092313524805,0.05923460237329428,0.06354723059686386,0.03741428697842709,0.033309482517130756,
774,K2691015,1914886,Summer Break,0.16297820298039528,0.08367905591970322,0.07846201737634799,0.07237960227240306,0.07769691610402883,0.07859715602851738,0.05392681641949003,0.0464340114328249,
775,K2710502,1930985,Summer Break,0.234273530609395,0.12415951648415491,0.12361782008792416,0.12733413987474512,0.11019728724732954,0.0987478373287968,0.07868773729087292,0.06142538368789656,
776,K2710502,1930985,Self Recommnedation,0.08826374509823011,0.1641274872428323,0.08525285652542083,0.08833971827709966,0.07422472345994705,0.07149811978511406,0.04658958683921807,0.042724481938927486,
777,K2710502,1930985,Social media,0.09557482019345295,0.08942145094694808,0.14531747612204027,0.10541851610170791,0.10497786478433578,0.08845740824104747,0.06345481163817546,0.05183939956892722,
778,K2710538,1931021,Summer Break,0.14432821485669367,0.12333639263018897,0.0869192567124185,0.07436952197411432,0.08526777311220077,0.07721449106921535,0.055125994011794056,0.03903769679560622,
779,K2710538,1931021,Self Recommnedation,0.1141434725091594,0.21233454384273998,0.11067899136080617,0.10808150859999617,0.10264384570963223,0.08719475924162301,0.06743081999239997,0.06142631714075942,
780,K2710538,1931021,Social media,0.08110256592424875,0.06861738626219974,0.17902994600805883,0.0825927524407572,0.07179734377654465,0.06793308122372171,0.049324751768455424,0.04326126707610679,
781,K2710775,1931238,Social media,0.1236326267797842,0.12084153768013739,0.2575295094443206,0.11228020688773191,0.11339569820824685,0.13218756930805686,0.07475619229572039,0.06858363711913551,
782,K2710775,1931238,Summer Break,0.1616987579520378,0.09739720417889333,0.09873434274724514,0.09314412849939771,0.09943864075400888,0.0923484647911968,0.06368868047093577,0.06385521352975071,
783,K2710775,1931238,Self Recommnedation,0.12984943155419304,0.22397158184334182,0.10562036685720083,0.10532396375527783,0.09863379418591509,0.09305963632719552,0.06302361598896379,0.06501269489512368,
784,K2739603,1954777,Summer Break,0.21016796123223316,0.10488071857106854,0.10071697125629676,0.09965092645316213,0.09296949029832163,0.09831521231586715,0.06583975345699608,0.0538635991512046,
785,K2739603,1954777,Self Recommnedation,0.12737519935363364,0.20406323278200356,0.1035673176745724,0.09417133886408738,0.0911360325326644,0.09191588677345153,0.05718315148724354,0.050775341927354924,
786,K2739603,1954777,Social media,0.11815836753183948,0.10827834133583564,0.1854040360140382,0.1070388541016378,0.0953921516322139,0.0942723961249384,0.07104198221528574,0.054714611387150676,
787,K2789692,1997694,Summer Break,0.1734371873915636,0.10777136318647458,0.11076175030343512,0.09834156044946733,0.08731453985103382,0.09200256820501064,0.0676604434198822,0.05347372886576693,
788,K2789692,1997694,Self Recommnedation,0.11385796686706905,0.20664763846317252,0.094906917864015,0.09590944792770707,0.09320680285228883,0.09179835260795535,0.05597259065399033,0.04923855060299191,
789,K2789692,1997694,Social media,0.09186286964007893,0.0791113796590655,0.15527061626986288,0.09409821982802623,0.08586224919184343,0.08172864270695916,0.05814008652930849,0.0470867376756707,
790,L1987443,1287760,Summer Break,0.10791279353196445,0.04644633953791993,0.053934809723121535,0.05966761219389381,0.05035347367423414,0.04539705307688656,0.04340406878387839,0.039277902258137515,
791,L1987443,1287760,Self Recommnedation,0.033086504411878805,0.05702445327083565,0.02999378332259067,0.028145057021696646,0.02578047845649511,0.02921891121852319,0.017479416755522816,0.02268974709099999,
792,L1987443,1287760,Social media,0.05370434183026991,0.05664365010913722,0.12299884010441108,0.06696600112876822,0.0633385715920865,0.05904972412830638,0.05537895216382381,0.06629048225484516,
793,L2140551,1426730,Summer Break,0.15160320394430266,0.09900704152306682,0.10251726787290888,0.11425363592500516,0.09739702004523053,0.09331584348066177,0.06888210379907964,0.060800118610118616,
794,L2140551,1426730,Self Recommnedation,0.1016502441576835,0.1749224229235069,0.09301748109491181,0.10997370670565877,0.08452658525425663,0.0762031536631462,0.05663644043608844,0.05718600143062852,
795,L2140551,1426730,Social media,0.10612837140516718,0.10118018581613467,0.19599001204723313,0.13085193041324109,0.1139305948857581,0.10261026765647403,0.0768632600166186,0.07057789497554842,
796,L2149109,1435003,Summer Break,0.22512997696139114,0.1321801812007059,0.13255969250416094,0.13111264041290066,0.1171490582863664,0.11032481609701002,0.09065058910058746,0.06988958444525506,
797,L2149109,1435003,Self Recommnedation,0.1189376694985032,0.23942824070134555,0.11096700803247886,0.12215954256002587,0.1472827487248748,0.1313937562484308,0.08305820255387862,0.06338903638716634,
798,L2149109,1435003,Social media,0.09096822580388882,0.08368765502593078,0.15659219738039157,0.09926769873333653,0.08833509117310381,0.0848292210920584,0.0785172867207496,0.06059854345267727,
799,L2153052,1438806,Summer Break,0.18519305450616516,0.10810311648151488,0.11732638263632547,0.11891048227321593,0.11004767512960487,0.11032460050033549,0.09129433261200348,0.07284635682683176,
800,L2153052,1438806,Self Recommnedation,0.14832261944296074,0.2453251525151179,0.15370432194102257,0.15521788765648914,0.1362983626817208,0.13556205613949815,0.08967003857504774,0.08094895312228577,
801,L2153052,1438806,Social media,0.11101091880021757,0.10275912941238752,0.21068321120028854,0.11485363001828547,0.09815366733061043,0.1059469695807895,0.06876263724885846,0.06182464569728656,
802,L2174404,1459733,Summer Break,0.1827743120066616,0.09915590638232445,0.09472984079958571,0.09839423761279836,0.08752410720953042,0.08938832371045055,0.06576383841076802,0.05033646560030522,
803,L2174404,1459733,Self Recommnedation,0.11125886749280875,0.19049247220600807,0.10299410344208725,0.10199050516076491,0.0875007544333799,0.0885832938557489,0.05205240390023253,0.051179442754604114,
804,L2174404,1459733,Social media,0.072621103536015,0.07066227846536194,0.17979388725903978,0.07911210874897956,0.06772878523201505,0.05951703999332597,0.05737068131501816,0.03378210180875355,
805,L2237046,1519485,Summer Break,0.18369750140868513,0.10689676628483852,0.09889495854678455,0.09490164808407402,0.09228368831857978,0.09215052985549707,0.06568528959585199,0.049173618753753714,
806,L2237046,1519485,Self Recommnedation,0.14804867031200908,0.24101711006293686,0.12459797642844357,0.1130763575238167,0.12218906021934245,0.10993651552560402,0.07544974017293249,0.06206618081719911,
807,L2237046,1519485,Social media,0.09706223473432421,0.09627953246871776,0.2006265996738575,0.10822533919901037,0.10847521423092724,0.10340384426459714,0.0723410285225011,0.05251849386384404,
808,L2249363,1531976,Summer Break,0.15660091392899073,0.07150247602493125,0.07101559611218494,0.06939186495898825,0.06909056203289776,0.060519114526840466,0.04868719588050647,0.04575464657561021,
809,L2249363,1531976,Self Recommnedation,0.09990134543141835,0.1439083913908577,0.08541356810132963,0.08998245057543029,0.07383567720091026,0.0705697227592786,0.05531250546132384,0.04981077685370855,
810,L2249363,1531976,Social media,0.07135488191785211,0.07316248893836175,0.19101079557113482,0.0919441897163803,0.07981036974872412,0.07042414863170753,0.05952333641317056,0.054845468950789865,
811,L2277095,1558243,Summer Break,0.002277061165642337,0.004827285770073113,0.005149876673016609,0.0038051054167958158,0.006853753553325499,0.006577326551488577,0.009158411560725308,0.002398779049958703,
812,L2277095,1558243,Self Recommnedation,0.037440187148561815,0.04944048723466928,0.026277829801057265,0.031138208408280448,0.023592299455003386,0.0189190848537956,0.01894475615888805,0.01864246041492669,
813,L2277095,1558243,Social media,0.043979748779576514,0.039240944199196645,0.08745167901963426,0.05544660579524254,0.040269731051613133,0.03829593956683814,0.037926654993962076,0.023201281878618918,
814,L2277195,1558342,Summer Break,0.1091542507887873,0.06050055281631355,0.0454986261983454,0.054707847756848345,0.06633286912861465,0.06608273369359027,0.037405108862336674,0.03356888902179435,
815,L2277195,1558342,Self Recommnedation,0.10467090629735429,0.22182831535319764,0.09401747891807069,0.08901092173095819,0.08516346464630165,0.08811444102986823,0.051090742506746,0.05303780306469762,
816,L2277195,1558342,Social media,0.002277061165642337,0.004827285770073113,0.005149876673016609,0.0038051054167958158,0.006853753553325499,0.006577326551488577,0.009158411560725308,0.002398779049958703,
817,L2291368,1571436,Summer Break,0.1898757816473021,0.10804634355320811,0.08929695621804726,0.08671721615464288,0.08675315467792333,0.07588722187127812,0.06251743275051004,0.052234680113524404,
818,L2291368,1571436,Self Recommnedation,0.09777147960830312,0.15095593312976707,0.07001508091790928,0.05652490537861486,0.05453010105925951,0.05532420990367444,0.0357947733252528,0.030242991766592002,
819,L2291368,1571436,Social media,0.06887108685155766,0.0712887721665786,0.17113827505642798,0.07041656752328064,0.06163021135770466,0.07253434980080492,0.039999872612221515,0.03421575128840843,
820,L2301475,1581350,Summer Break,0.10857691552677559,0.05958680643451571,0.06539946113509594,0.06187839216636605,0.057922947966280704,0.05450626822259057,0.04630727167996207,0.03973906291125983,
821,L2301475,1581350,Self Recommnedation,0.05007283535505784,0.07538050615609179,0.035860235600460366,0.02989449341119873,0.02925668574320144,0.022300980380390713,0.022151998966794612,0.0199838509835508,
822,L2301475,1581350,Social media,0.07088050637770375,0.0529369289923458,0.08657273193229595,0.050321787747174426,0.04068561538103703,0.03856822083190514,0.030617913379050263,0.023434971436529964,
823,L2308012,1587623,Summer Break,0.14752921753279608,0.08438201040386475,0.08376719170436803,0.08823714169432227,0.0750953689303403,0.07344046026108993,0.06527943703293179,0.05829916311958976,
824,L2308012,1587623,Self Recommnedation,0.07811277779684087,0.12757277225955357,0.06551412964596287,0.07090190230289996,0.06817357263623228,0.06385458211656067,0.04133147933934872,0.04720593625670326,
825,L2308012,1587623,Social media,0.07052274337888893,0.055364280363021254,0.10239228522320225,0.057817063458908635,0.0474487886509682,0.04614900922569166,0.03869751383709785,0.031944171268827114,
826,L2392270,1669004,Summer Break,0.17279663142853371,0.1056342376474979,0.09258166284937296,0.10011907469249426,0.09389637105900642,0.08070561492219837,0.06412725806141831,0.05244935368194409,
827,L2392270,1669004,Self Recommnedation,0.06829540954595803,0.10256657979172927,0.05555939648277188,0.052825062316743165,0.057348091241661375,0.05189518411266352,0.035317739698625124,0.030333004384779285,
828,L2392270,1669004,Social media,0.01901258376707581,0.019640391344582384,0.055521693481633806,0.024441566313030027,0.021724813542595953,0.017404617579119225,0.013461456689946413,0.019673716402162117,
829,L2437356,1707541,Summer Break,0.10090232391487709,0.05237162122247792,0.05014015396905769,0.05594172508106654,0.04632738711689935,0.04443896795892581,0.03325947048165965,0.030230404449165537,
830,L2437356,1707541,Self Recommnedation,0.06174672883257342,0.13450139832159377,0.06730554291953693,0.05876834950204471,0.05732144704442768,0.05683428583534723,0.03625978357071741,0.037693330271902206,
831,L2437356,1707541,Social media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
832,L2580807,1816217,Summer Break,0.19822033884381784,0.12932429140657195,0.13472229624910625,0.12782938932350613,0.11860246021646556,0.1082519315818006,0.08685381230918202,0.08140471244495587,
833,L2580807,1816217,Self Recommnedation,0.1495604380240614,0.2565436363542706,0.13330905916090954,0.13258114999456594,0.1253241508441526,0.11015170798084739,0.08412575048177451,0.07596132476733475,
834,L2580807,1816217,Social media,0.13265588703102094,0.11660825137711779,0.1996130359967717,0.1311747123888642,0.12377613703639857,0.11120259492204547,0.08898782099986416,0.08396096220137303,
835,L2591894,1826447,Social media,0.07645054467612984,0.07551396286190912,0.15083549143374392,0.08041768308246328,0.0627509282838435,0.06552553058028816,0.05541638106125976,0.052698255239914754,
836,L2591894,1826447,Summer Break,0.16273237700094745,0.08137023141018186,0.09274542242874972,0.08680684373378675,0.0798344815682338,0.07184895060552282,0.06453294066263274,0.06408653995438619,
837,L2591894,1826447,Self Recommnedation,0.08538969087021131,0.18217630953618597,0.08628598617878243,0.08247903148975727,0.08662269546022869,0.08426435293397999,0.056942091525494815,0.047619390248851645,
838,L2597906,1832282,Summer Break,0.1487507932082655,0.10057554209240635,0.09365666816791846,0.07840129642084119,0.08669577367747199,0.07908759971718693,0.05701151654168711,0.051858360365935226,
839,L2597906,1832282,Self Recommnedation,0.08860181943962697,0.15229317036972564,0.07587060434957671,0.07968035868217921,0.07287690632647684,0.06297357601529067,0.04766549591145977,0.04241381011965897,
840,L2597906,1832282,Social media,0.07669572820425877,0.0704347707100672,0.12438553585078464,0.06678030037424464,0.057288563949899805,0.046934932811359006,0.04277983640749686,0.03536873448089061,
841,L2604854,1839163,Summer Break,0.1939678569172182,0.08980534610619444,0.09347579569253563,0.09626891408373621,0.0813335338583794,0.07386109532320503,0.06481021063623266,0.05245535481555351,
842,L2604854,1839163,Self Recommnedation,0.12630742409780846,0.2568603205098642,0.10645560276661285,0.10901541496302719,0.1256926369427739,0.11019063418855363,0.07408896643016374,0.06542957332029894,
843,L2604854,1839163,Social media,0.10972874403269607,0.1011781521205228,0.2225764545285422,0.13534335282093507,0.13322690452467023,0.11802636362110316,0.10845532920059164,0.10276290922283038,
844,L2609391,1843698,Summer Break,0.004343673159159676,0.00190216707982746,0.0011063132356471414,0.0010792025446982661,0.0009082137465037442,0.00206389071278469,0.0015694727996160445,0.0009851455729029724,
845,L2609391,1843698,Self Recommnedation,0.008281479734753829,0.01230301915582506,0.00628097186796173,0.002616143891225952,0.002578243330401622,0.002191308274846024,0.001419659343629217,0.0023585178447066693,
846,L2609391,1843698,Social media,0.0017282480167599061,0.001548434800426871,0.003323470072391767,0.00322389286239349,0.0007944517114572373,0.0026700256181020157,0.00039883151354419024,0.00027805296274731924,
847,L2615874,1850167,Summer Break,0.14213778746708933,0.07123861945099512,0.07635086394156253,0.06748947067403273,0.07120126045700967,0.06841394243972135,0.059441583000445726,0.04442788174993574,
848,L2615874,1850167,Self Recommnedation,0.07962493712824216,0.15672208980672292,0.07045540589248572,0.06291912891242815,0.06170367530214736,0.05086210895816264,0.042343581347975126,0.03735060560318117,
849,L2615874,1850167,Social media,0.06900418217355542,0.05177809967555233,0.12175543983579659,0.06519435430564742,0.05254677220166618,0.053699102920068284,0.044625429869920616,0.030428004963235913,
850,L2641438,1871112,Summer Break,0.19977157425403713,0.12148805582231795,0.10754552424788104,0.12134812259052385,0.11448894769559186,0.10267490820341368,0.07866264362465827,0.07900786586433951,
851,L2641438,1871112,Self Recommnedation,0.11750215953003793,0.21176358285696031,0.10639387749409496,0.10992700809623372,0.0991724817128806,0.09213067696245023,0.06474017542233251,0.054126307397843465,
852,L2641438,1871112,Social media,0.06669280476102646,0.059904581082644216,0.13679461221934108,0.07420501270037436,0.06736426722642161,0.06656107616738266,0.05482127708530825,0.04948180696437558,
853,L2641514,1871188,Summer Break,0.1744847205043146,0.12392876173799891,0.11011206350900245,0.0998884695311681,0.09817502138946932,0.09132590284901451,0.06907751697972764,0.07207913719637898,
854,L2641514,1871188,Self Recommnedation,0.10437977336922241,0.16612181798536935,0.09532530214934559,0.07853890153704411,0.08569544334649322,0.08534860210074909,0.047600774095426936,0.05118798166787241,
855,L2641514,1871188,Social media,0.08359203337219186,0.08667899121642735,0.179873812736445,0.07778304692103347,0.08220410010550327,0.09065810084146511,0.06580699362822107,0.04913728160278144,
856,M2105732,1393369,Summer Break,0.20702945017099633,0.1136899820520485,0.11191226150709953,0.12126927343671395,0.11359862089875777,0.1097702443317021,0.0789959654888335,0.07750385912633496,
