no,username,testId,topic,Summer Break,Self Recommnedation,Social media,LANGUAGE ARTS,EDUCATION,ENVIRONMENT,POP_CULTURE,HEALTH
638,J2152191,1437984,Summer Break,0.229664225,0.122933903,0.122471627,0.11537935,0.108652585,0.101682326,0.082956775,0.083509741
639,J2152191,1437984,Self Recommnedation,0.135096365,0.246128735,0.133300093,0.135064729,0.132315057,0.118722936,0.079717378,0.071804035
640,J2160629,1446262,Summer Break,0.136727581,0.045689386,0.040657556,0.040524854,0.040581792,0.034541932,0.032104578,0.021866539
641,J2160629,1446262,Self Recommnedation,0.05204021,0.109336214,0.032738693,0.031158111,0.030697879,0.02964254,0.022573318,0.017051945
642,J2160629,1446262,Social media,0.063680986,0.04360917,0.146163253,0.052876744,0.04531569,0.04210771,0.032207125,0.025524223
643,J2163524,1448973,Summer Break,0.173067771,0.097390473,0.09831153,0.077397235,0.072678466,0.062221768,0.052347589,0.048724949
644,J2163524,1448973,Self Recommnedation,0.091873659,0.177107473,0.082946713,0.083816173,0.0728472,0.05986585,0.042976229,0.048979768
645,J2163524,1448973,Social media,0.104250665,0.101719017,0.160963232,0.077477454,0.074875979,0.07726414,0.055485279,0.049829132
646,J2198529,1483319,Summer Break,0.153457588,0.082974165,0.087741197,0.095585434,0.075405897,0.075692969,0.062307471,0.059604616
647,J2198529,1483319,Self Recommnedation,0.090384755,0.167113205,0.087788534,0.094460192,0.09420141,0.084181063,0.061527565,0.04804965
648,J2198529,1483319,Social media,0.109176456,0.100213854,0.220708257,0.113468394,0.105338935,0.102335397,0.070892331,0.066973396
649,J2216487,1500509,Summer Break,0.103764208,0.062521744,0.065847576,0.093214327,0.06680876,0.056647295,0.044147655,0.033577727
650,J2216487,1500509,Self Recommnedation,0.020454047,0.018002868,0.019860224,0.024147384,0.026029238,0.020371128,0.010866465,0.014005105
651,J2216487,1500509,Social media,0.020454047,0.018002868,0.019860224,0.024147384,0.026029238,0.020371128,0.010866465,0.014005105
652,J2236954,1519392,Summer Break,0.188888709,0.096210344,0.077851589,0.074967533,0.069330755,0.063878111,0.058490652,0.041558178
653,J2236954,1519392,Self Recommnedation,0.084761044,0.21729831,0.066755366,0.061298212,0.061781916,0.051543436,0.033611725,0.032493852
654,J2236954,1519392,Social media,0.091373767,0.080226759,0.138174442,0.080004031,0.063808939,0.058812104,0.046571527,0.037514909
655,J2243863,1526774,Summer Break,0.106450903,0.059259945,0.043271378,0.048056292,0.040465602,0.033306349,0.029999922,0.022861831
656,J2243863,1526774,Self Recommnedation,0.059974255,0.058376473,0.044287075,0.060310868,0.036591847,0.035676492,0.030618154,0.013868124
657,J2243863,1526774,Social media,0.042619351,0.043651979,0.078767788,0.025178365,0.028861516,0.034630993,0.017256135,0.041975078
658,J2261915,1543698,Summer Break,0.186212121,0.116602054,0.123707682,0.125917418,0.114257516,0.108867972,0.078676792,0.075683064
659,J2261915,1543698,Self Recommnedation,0.145558539,0.213463374,0.154745688,0.171543241,0.141523305,0.134709057,0.094206479,0.095368399
660,J2261915,1543698,Social media,0.117266389,0.104875872,0.20644536,0.123088135,0.112988967,0.111179453,0.08065707,0.077303156
661,J2262236,1543953,Summer Break,0.149791873,0.082186072,0.079071715,0.076574834,0.085388384,0.083617419,0.053087015,0.044846283
662,J2262236,1543953,Self Recommnedation,0.115141469,0.184874003,0.112017882,0.104773514,0.116133716,0.108358941,0.070264796,0.057262853
663,J2262236,1543953,Social media,0.085528515,0.085617209,0.185425731,0.111152799,0.097765099,0.093697669,0.082088073,0.053034806
664,J2275814,1556975,Summer Break,0.224849369,0.145012961,0.134929019,0.153865067,0.130310952,0.123794363,0.099137302,0.087948074
665,J2275814,1556975,Self Recommnedation,0.132406265,0.219457643,0.123160648,0.127122208,0.122818312,0.115470694,0.077330674,0.068437727
666,J2275814,1556975,Social media,0.121713031,0.120422885,0.173035572,0.12895275,0.123578903,0.122124632,0.087644196,0.070064958
667,J2427707,1700038,Summer Break,0.082176168,0.051526252,0.034562874,0.029952456,0.036248149,0.025165244,0.026162186,0.019754969
668,J2427707,1700038,Self Recommnedation,0.060681597,0.142944107,0.052745806,0.055864693,0.051084704,0.04570165,0.03330784,0.031136293
669,J2427707,1700038,Social media,0.065826179,0.061269202,0.103471317,0.043702686,0.033399391,0.038115457,0.02853379,0.022169858
670,J2484214,1739609,Social media,0.025677769,0.030069441,0.052169749,0.0374346,0.026403138,0.02412498,0.022003855,0.022095662
671,J2484214,1739609,Summer Break,0.125246633,0.06230457,0.065594071,0.0625214,0.055024434,0.054014689,0.041566828,0.04158265
672,J2484214,1739609,Self Recommnedation,0.075111102,0.136456901,0.075714218,0.068143851,0.067854371,0.062746294,0.046793858,0.050435557
673,J2552105,1792411,Summer Break,0.20766407,0.119557902,0.120601326,0.102656771,0.108146114,0.104664184,0.073881254,0.057702226
674,J2552105,1792411,Self Recommnedation,0.115554337,0.185408754,0.09079794,0.07832829,0.091844081,0.082864123,0.052481236,0.050326346
675,J2552105,1792411,Social media,0.103064529,0.096045769,0.219495549,0.097068468,0.096733852,0.084798198,0.065828759,0.058155018
676,J2561370,1799031,Self Recommnedation,0.125192971,0.231582896,0.116063863,0.110422189,0.10888555,0.101499056,0.074957379,0.067354556
677,J2561370,1799031,Social media,0.093022781,0.098801231,0.271516205,0.107814438,0.095483019,0.102004451,0.080975185,0.079046951
678,J2561370,1799031,Summer Break,0.233309421,0.122932485,0.126050826,0.130043191,0.112515305,0.106566062,0.095969231,0.083508244
679,J2563264,1800035,Summer Break,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
680,J2563264,1800035,Self Recommnedation,0.058702624,0.129515128,0.053025507,0.032883562,0.034622451,0.039177753,0.023600938,0.018558733
681,J2563264,1800035,Social media,0.053699919,0.048205813,0.139193245,0.063478974,0.053476216,0.051379471,0.045337172,0.041394455
682,J2580734,1816144,Summer Break,0.105814196,0.052385953,0.046194043,0.036000811,0.040872555,0.03784093,0.037597025,0.035330268
683,J2580734,1816144,Self Recommnedation,0.077331154,0.205347195,0.08156119,0.065768868,0.069491137,0.061839558,0.044994923,0.044448189
684,J2580734,1816144,Social media,0.050660779,0.057756501,0.102899061,0.048825797,0.047038921,0.053137861,0.035619977,0.046032713
685,J2606390,1840699,Summer Break,0.12496611,0.064193274,0.071932723,0.063652702,0.06872079,0.063253212,0.05368927,0.043344053
686,J2606390,1840699,Self Recommnedation,0.090461528,0.121901092,0.076490021,0.067504658,0.063374538,0.060313384,0.054027858,0.043510748
687,J2606390,1840699,Social media,0.066608902,0.075012724,0.194815875,0.068761315,0.085672759,0.092063666,0.06466376,0.036109045
688,J2683170,1908130,Summer Break,0.110410136,0.072872402,0.072246871,0.06587524,0.072466704,0.067678471,0.05642579,0.044006704
689,J2683170,1908130,Self Recommnedation,0.088761768,0.137412716,0.084682235,0.078652812,0.074529447,0.075899243,0.054082153,0.0429082
690,J2683170,1908130,Social media,0.079214726,0.069321201,0.131820255,0.069978834,0.066062736,0.07795962,0.045744486,0.035368009
691,J2705350,1928267,Summer Break,0.2219489,0.144833773,0.123598038,0.116192061,0.116333844,0.103280137,0.081173831,0.075106262
692,J2705350,1928267,Self Recommnedation,0.153227535,0.247103756,0.134921422,0.135350979,0.119875364,0.112418358,0.082639703,0.07274929
693,J2705350,1928267,Social media,0.121842403,0.114695707,0.194730556,0.123334498,0.145490494,0.123413453,0.091537482,0.075480504
694,J2712552,1932695,Summer Break,0.169340176,0.100177664,0.101630961,0.094278342,0.088553725,0.087599596,0.060600777,0.048445187
695,J2712552,1932695,Self Recommnedation,0.08645329,0.131993394,0.085964001,0.077541377,0.085316301,0.079826943,0.049385276,0.043812497
696,J2712552,1932695,Social media,0.046731501,0.036627183,0.072422382,0.05986451,0.043653785,0.036674017,0.041855185,0.023330949
697,J2745635,1959734,Summer Break,0.115919989,0.069686359,0.067241083,0.06918248,0.060224068,0.055148752,0.042034698,0.044610709
698,J2745635,1959734,Self Recommnedation,0.082565065,0.127563636,0.07403468,0.079512469,0.069521742,0.065208939,0.046137663,0.049790424
699,J2745635,1959734,Social media,0.0955606,0.082558354,0.124440281,0.088496863,0.077526771,0.071399955,0.054171182,0.048850566
700,J2789840,1997842,Summer Break,0.231517402,0.12085924,0.11318145,0.092479068,0.097312549,0.096741869,0.074022811,0.058707417
701,J2789840,1997842,Self Recommnedation,0.140305707,0.267506463,0.112035206,0.100218575,0.122320593,0.113405652,0.074171755,0.054726784
702,J2789840,1997842,Social media,0.097531564,0.080594265,0.171481962,0.070582554,0.068726546,0.08765677,0.04807104,0.043513997
703,J2791531,1999213,Summer Break,0.115910789,0.081369023,0.068300076,0.058880008,0.060261501,0.058277397,0.038830583,0.031259796
704,J2791531,1999213,Self Recommnedation,0.077387239,0.10922079,0.064581653,0.050060159,0.058101717,0.048798564,0.038078628,0.029213383
705,J2791531,1999213,Social media,0.084787537,0.066621846,0.119033674,0.07848377,0.063689033,0.061587058,0.046231573,0.03550406
706,J2797737,2004646,Social media,0.095739657,0.090144561,0.227206413,0.106653441,0.097466245,0.090952808,0.070506392,0.062371333
707,J2797737,2004646,Summer Break,0.137046799,0.091947331,0.101575315,0.103508726,0.097488442,0.092238857,0.066394419,0.060285771
708,J2797737,2004646,Self Recommnedation,0.145697565,0.24646327,0.120343836,0.128289189,0.133052766,0.116374373,0.077096885,0.069853809
709,K2075094,1364280,Summer Break,0.177443823,0.102977022,0.111081771,0.118982209,0.101832878,0.099990577,0.081565751,0.077705442
710,K2075094,1364280,Self Recommnedation,0.150172666,0.25069043,0.15604532,0.162312517,0.158231334,0.155427179,0.100426849,0.09428767
711,K2075094,1364280,Social media,0.129111031,0.120717523,0.218314169,0.145833599,0.119454131,0.122066824,0.089125193,0.086223068
712,K2108856,1396417,Summer Break,0.143537431,0.084601892,0.078555904,0.077847178,0.07336779,0.063407289,0.051546754,0.04719981
713,K2108856,1396417,Self Recommnedation,0.108254016,0.176654701,0.092162236,0.093959331,0.079612365,0.075141142,0.053589271,0.051805315
714,K2108856,1396417,Social media,0.092812104,0.085002592,0.19070783,0.095511114,0.093921953,0.085035026,0.066622421,0.063346446
715,K2113839,1401164,Summer Break,0.105062425,0.054260047,0.05602869,0.059079799,0.054039687,0.054447674,0.036707264,0.031376256
716,K2113839,1401164,Self Recommnedation,0.06157075,0.115010624,0.052779627,0.058202961,0.057495741,0.046632759,0.0381282,0.030447591
717,K2113839,1401164,Social media,0.07701088,0.074831633,0.128077731,0.086206867,0.077434579,0.071280663,0.050556092,0.044510154
718,K2186310,1471331,Summer Break,0.183269654,0.099514852,0.100944476,0.100087473,0.092289829,0.087137664,0.063724712,0.056203636
719,K2186310,1471331,Self Recommnedation,0.160240024,0.327812999,0.158865952,0.156088654,0.161789703,0.162791015,0.098584101,0.087101207
720,K2186310,1471331,Social media,0.126259419,0.126622185,0.210959806,0.142807418,0.13897638,0.12746627,0.095383765,0.087660403
721,K2187602,1472635,Summer Break,0.214319931,0.112010785,0.112371903,0.110436023,0.102659688,0.104153752,0.084198626,0.068254642
722,K2187602,1472635,Self Recommnedation,0.089294491,0.171473628,0.099515407,0.093301371,0.079981424,0.085858425,0.055663512,0.062820595
723,K2187602,1472635,Social media,0.102816554,0.089515189,0.176619299,0.108054948,0.098543947,0.091428643,0.076578966,0.088416295
724,K2187686,1472719,Summer Break,0.179031737,0.112686288,0.097842219,0.0993818,0.0960156,0.089168857,0.063167497,0.064873968
725,K2187686,1472719,Self Recommnedation,0.104648672,0.217212989,0.091841679,0.106974196,0.081826401,0.07802971,0.05007366,0.051393044
726,K2187686,1472719,Social media,0.113962997,0.104522873,0.210585034,0.116294282,0.10994487,0.107676144,0.082407528,0.06211937
727,K2198133,1482936,Self Recommnedation,0.13285812,0.199049272,0.104219136,0.100520536,0.099006707,0.0901002,0.062847853,0.063003881
728,K2198133,1482936,Social media,0.106340154,0.104974095,0.172261415,0.115953141,0.100350404,0.102750953,0.074342482,0.076288228
729,K2198133,1482936,Summer Break,0.213273424,0.117109361,0.110227962,0.108974321,0.100627435,0.100324453,0.07712107,0.072382435
730,K2216503,1500525,Summer Break,0.185764926,0.093929054,0.099805911,0.074520201,0.082136944,0.073648797,0.056123821,0.045597748
731,K2216503,1500525,Self Recommnedation,0.070082989,0.167638017,0.058983478,0.055905242,0.056600578,0.049005947,0.039228453,0.031996399
732,K2216503,1500525,Social media,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
733,K2260707,1542521,Summer Break,0.199289049,0.11892634,0.117822677,0.118587899,0.108582832,0.111813296,0.077420565,0.066632812
734,K2260707,1542521,Self Recommnedation,0.131741242,0.244127513,0.121278372,0.118917572,0.111101064,0.093769186,0.069126826,0.063981271
735,K2260707,1542521,Social media,0.125611753,0.09733879,0.183836961,0.113317625,0.095949966,0.096998416,0.068976961,0.061269869
736,K2308076,1587687,Summer Break,0.15051351,0.102478476,0.095573331,0.096692638,0.089933137,0.083172134,0.06930155,0.056659953
737,K2308076,1587687,Self Recommnedation,0.186027738,0.265074936,0.148200627,0.143701576,0.140340152,0.121531279,0.090730302,0.089635648
738,K2308076,1587687,Social media,0.097028862,0.089220718,0.211904973,0.094771879,0.081344065,0.07818939,0.069146113,0.056781275
739,K2348173,1626621,Summer Break,0.166439693,0.079277634,0.07300254,0.069660736,0.067896662,0.074530699,0.057686792,0.053720372
740,K2348173,1626621,Self Recommnedation,0.130279712,0.207987125,0.115427723,0.100528515,0.105276908,0.094476724,0.073047149,0.064542808
741,K2348173,1626621,Social media,0.042374127,0.038122346,0.132787702,0.040226175,0.042528893,0.032810007,0.044436206,0.051409761
742,K2392423,1669159,Summer Break,0.17586651,0.083132634,0.084473482,0.079677708,0.074551405,0.076345798,0.071990669,0.059024999
743,K2392423,1669159,Self Recommnedation,0.110723971,0.186657289,0.113346645,0.119163576,0.104776527,0.102686419,0.06927316,0.065125625
744,K2392423,1669159,Social media,0.13216976,0.129759683,0.205661478,0.17553105,0.132008734,0.125227928,0.093450834,0.089993888
745,K2398255,1674486,Self Recommnedation,0.068853998,0.191416514,0.05991121,0.05138256,0.054891327,0.044236198,0.031868673,0.025726669
746,K2398255,1674486,Social media,0.065239591,0.055175096,0.108394945,0.041928733,0.047503473,0.042282395,0.030374622,0.027137072
747,K2398255,1674486,Summer Break,0.104984009,0.062108547,0.049153356,0.034764043,0.04064678,0.038065383,0.026740435,0.027427271
748,K2407308,1682517,Summer Break,0.099010114,0.047887097,0.049211466,0.041876763,0.039929571,0.041788139,0.033145697,0.023505195
749,K2407308,1682517,Self Recommnedation,0,0.002095368,0,0,0,0,0,0
750,K2407308,1682517,Social media,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
751,K2431660,1703257,Summer Break,0.220354007,0.105372895,0.102792622,0.08910531,0.094588815,0.088759765,0.076542864,0.063894691
752,K2431660,1703257,Self Recommnedation,0.115125258,0.21796485,0.093559727,0.097623691,0.086799173,0.076226272,0.05525812,0.052884842
753,K2431660,1703257,Social media,0.069953594,0.062057186,0.142621928,0.061647731,0.048711004,0.05742396,0.038206988,0.032731385
754,K2568753,1804545,Summer Break,0.055109779,0.027252342,0.02066606,0.018835822,0.017930768,0.016982266,0.011206214,0.011550914
755,K2568753,1804545,Self Recommnedation,0.071663535,0.143906194,0.070268114,0.068155627,0.057897972,0.05233331,0.04004126,0.035436986
756,K2568753,1804545,Social media,0.052334947,0.055846664,0.087981216,0.068926403,0.0643071,0.050558783,0.042832609,0.040668471
757,K2575016,1810479,Summer Break,0.187876958,0.094576301,0.07972122,0.074035562,0.067949728,0.060170974,0.054336982,0.045987204
758,K2575016,1810479,Self Recommnedation,0.119490552,0.205755505,0.122652034,0.104588852,0.092286611,0.107127624,0.068616947,0.064677856
759,K2575016,1810479,Social media,0.125482868,0.109310284,0.158900683,0.124949003,0.099825245,0.101763608,0.081892535,0.06193242
760,K2576040,1811492,Summer Break,0.051728252,0.03104005,0.030232349,0.031451599,0.033984726,0.030381079,0.02514528,0.031593769
761,K2576040,1811492,Self Recommnedation,0,0,0,0,0,0,0,0
762,K2576040,1811492,Social media,0.007696056,0.013887456,0.009564694,0.013339579,0.013389815,0.00906603,0.005856364,0.00908819
763,K2578823,1814252,Self Recommnedation,0.122902247,0.19287496,0.086331002,0.087582204,0.080797773,0.074465109,0.053208439,0.045439657
764,K2578823,1814252,Social media,0.069513738,0.066458733,0.144141482,0.067564156,0.060758007,0.060117797,0.045282452,0.041446989
765,K2578823,1814252,Summer Break,0.157247458,0.081198733,0.075581432,0.078626335,0.069556049,0.075371652,0.052854226,0.052015585
766,K2676321,1902836,Summer Break,0.14926828,0.084705237,0.091959632,0.089535773,0.07073903,0.063282253,0.060744772,0.049323497
767,K2676321,1902836,Self Recommnedation,0.085086252,0.147454759,0.09602679,0.081115595,0.070886634,0.076459924,0.051362775,0.04806208
768,K2676321,1902836,Social media,0.096617443,0.087874564,0.19956561,0.094176572,0.086548482,0.093217209,0.070696179,0.058247068
769,K2678277,1904491,Summer Break,0.000377317,0,0,0,0,0,0,0
770,K2678277,1904491,Self Recommnedation,0,0.00038256,0,0,0,0,0,0
771,K2678277,1904491,Social media,0,0,0.000812928,0,0,0,0,0
772,K2691015,1914886,Self Recommnedation,0.102202863,0.160329336,0.087096477,0.095151215,0.077241171,0.075029176,0.054062638,0.043876776
773,K2691015,1914886,Social media,0.080207475,0.064101722,0.148434725,0.068690923,0.059234602,0.063547231,0.037414287,0.033309483
774,K2691015,1914886,Summer Break,0.162978203,0.083679056,0.078462017,0.072379602,0.077696916,0.078597156,0.053926816,0.046434011
775,K2710502,1930985,Summer Break,0.234273531,0.124159517,0.12361782,0.12733414,0.110197287,0.098747837,0.078687737,0.061425384
776,K2710502,1930985,Self Recommnedation,0.088263745,0.164127487,0.085252857,0.088339718,0.074224723,0.07149812,0.046589587,0.042724482
777,K2710502,1930985,Social media,0.09557482,0.089421451,0.145317476,0.105418516,0.104977865,0.088457408,0.063454812,0.0518394
778,K2710538,1931021,Summer Break,0.144328215,0.123336393,0.086919257,0.074369522,0.085267773,0.077214491,0.055125994,0.039037697
779,K2710538,1931021,Self Recommnedation,0.114143473,0.212334544,0.110678991,0.108081509,0.102643846,0.087194759,0.06743082,0.061426317
780,K2710538,1931021,Social media,0.081102566,0.068617386,0.179029946,0.082592752,0.071797344,0.067933081,0.049324752,0.043261267
781,K2710775,1931238,Social media,0.123632627,0.120841538,0.257529509,0.112280207,0.113395698,0.132187569,0.074756192,0.068583637
782,K2710775,1931238,Summer Break,0.161698758,0.097397204,0.098734343,0.093144129,0.099438641,0.092348465,0.06368868,0.063855214
783,K2710775,1931238,Self Recommnedation,0.129849432,0.223971582,0.105620367,0.105323964,0.098633794,0.093059636,0.063023616,0.065012695
784,K2739603,1954777,Summer Break,0.210167961,0.104880719,0.100716971,0.099650926,0.09296949,0.098315212,0.065839753,0.053863599
785,K2739603,1954777,Self Recommnedation,0.127375199,0.204063233,0.103567318,0.094171339,0.091136033,0.091915887,0.057183151,0.050775342
786,K2739603,1954777,Social media,0.118158368,0.108278341,0.185404036,0.107038854,0.095392152,0.094272396,0.071041982,0.054714611
787,K2789692,1997694,Summer Break,0.173437187,0.107771363,0.11076175,0.09834156,0.08731454,0.092002568,0.067660443,0.053473729
788,K2789692,1997694,Self Recommnedation,0.113857967,0.206647639,0.094906918,0.095909448,0.093206803,0.091798353,0.055972591,0.049238551
789,K2789692,1997694,Social media,0.09186287,0.07911138,0.155270616,0.09409822,0.085862249,0.081728643,0.058140087,0.047086738
790,L1987443,1287760,Summer Break,0.107912794,0.04644634,0.05393481,0.059667612,0.050353474,0.045397053,0.043404069,0.039277902
791,L1987443,1287760,Self Recommnedation,0.033086504,0.057024453,0.029993783,0.028145057,0.025780478,0.029218911,0.017479417,0.022689747
792,L1987443,1287760,Social media,0.053704342,0.05664365,0.12299884,0.066966001,0.063338572,0.059049724,0.055378952,0.066290482
793,L2140551,1426730,Summer Break,0.151603204,0.099007042,0.102517268,0.114253636,0.09739702,0.093315843,0.068882104,0.060800119
794,L2140551,1426730,Self Recommnedation,0.101650244,0.174922423,0.093017481,0.109973707,0.084526585,0.076203154,0.05663644,0.057186001
795,L2140551,1426730,Social media,0.106128371,0.101180186,0.195990012,0.13085193,0.113930595,0.102610268,0.07686326,0.070577895
796,L2149109,1435003,Summer Break,0.225129977,0.132180181,0.132559693,0.13111264,0.117149058,0.110324816,0.090650589,0.069889584
797,L2149109,1435003,Self Recommnedation,0.11893767,0.239428241,0.110967008,0.122159543,0.147282749,0.131393756,0.083058203,0.063389036
798,L2149109,1435003,Social media,0.090968226,0.083687655,0.156592197,0.099267699,0.088335091,0.084829221,0.078517287,0.060598543
799,L2153052,1438806,Summer Break,0.185193055,0.108103117,0.117326383,0.118910482,0.110047675,0.110324601,0.091294333,0.072846357
800,L2153052,1438806,Self Recommnedation,0.148322619,0.245325153,0.153704322,0.155217888,0.136298363,0.135562056,0.089670039,0.080948953
801,L2153052,1438806,Social media,0.111010919,0.102759129,0.210683211,0.11485363,0.098153667,0.10594697,0.068762637,0.061824646
802,L2174404,1459733,Summer Break,0.182774312,0.099155906,0.094729841,0.098394238,0.087524107,0.089388324,0.065763838,0.050336466
803,L2174404,1459733,Self Recommnedation,0.111258868,0.190492472,0.102994103,0.101990505,0.087500754,0.088583294,0.052052404,0.051179443
804,L2174404,1459733,Social media,0.072621104,0.070662278,0.179793887,0.079112109,0.067728785,0.05951704,0.057370681,0.033782102
805,L2237046,1519485,Summer Break,0.183697501,0.106896766,0.098894959,0.094901648,0.092283688,0.09215053,0.06568529,0.049173619
806,L2237046,1519485,Self Recommnedation,0.14804867,0.24101711,0.124597976,0.113076358,0.12218906,0.109936516,0.07544974,0.062066181
807,L2237046,1519485,Social media,0.097062235,0.096279532,0.2006266,0.108225339,0.108475214,0.103403844,0.072341029,0.052518494
808,L2249363,1531976,Summer Break,0.156600914,0.071502476,0.071015596,0.069391865,0.069090562,0.060519115,0.048687196,0.045754647
809,L2249363,1531976,Self Recommnedation,0.099901345,0.143908391,0.085413568,0.089982451,0.073835677,0.070569723,0.055312505,0.049810777
810,L2249363,1531976,Social media,0.071354882,0.073162489,0.191010796,0.09194419,0.07981037,0.070424149,0.059523336,0.054845469
811,L2277095,1558243,Summer Break,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
812,L2277095,1558243,Self Recommnedation,0.037440187,0.049440487,0.02627783,0.031138208,0.023592299,0.018919085,0.018944756,0.01864246
813,L2277095,1558243,Social media,0.043979749,0.039240944,0.087451679,0.055446606,0.040269731,0.03829594,0.037926655,0.023201282
814,L2277195,1558342,Summer Break,0.109154251,0.060500553,0.045498626,0.054707848,0.066332869,0.066082734,0.037405109,0.033568889
815,L2277195,1558342,Self Recommnedation,0.104670906,0.221828315,0.094017479,0.089010922,0.085163465,0.088114441,0.051090743,0.053037803
816,L2277195,1558342,Social media,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
817,L2291368,1571436,Summer Break,0.189875782,0.108046344,0.089296956,0.086717216,0.086753155,0.075887222,0.062517433,0.05223468
818,L2291368,1571436,Self Recommnedation,0.09777148,0.150955933,0.070015081,0.056524905,0.054530101,0.05532421,0.035794773,0.030242992
819,L2291368,1571436,Social media,0.068871087,0.071288772,0.171138275,0.070416568,0.061630211,0.07253435,0.039999873,0.034215751
820,L2301475,1581350,Summer Break,0.108576916,0.059586806,0.065399461,0.061878392,0.057922948,0.054506268,0.046307272,0.039739063
821,L2301475,1581350,Self Recommnedation,0.050072835,0.075380506,0.035860236,0.029894493,0.029256686,0.02230098,0.022151999,0.019983851
822,L2301475,1581350,Social media,0.070880506,0.052936929,0.086572732,0.050321788,0.040685615,0.038568221,0.030617913,0.023434971
823,L2308012,1587623,Summer Break,0.147529218,0.08438201,0.083767192,0.088237142,0.075095369,0.07344046,0.065279437,0.058299163
824,L2308012,1587623,Self Recommnedation,0.078112778,0.127572772,0.06551413,0.070901902,0.068173573,0.063854582,0.041331479,0.047205936
825,L2308012,1587623,Social media,0.070522743,0.05536428,0.102392285,0.057817063,0.047448789,0.046149009,0.038697514,0.031944171
826,L2392270,1669004,Summer Break,0.172796631,0.105634238,0.092581663,0.100119075,0.093896371,0.080705615,0.064127258,0.052449354
827,L2392270,1669004,Self Recommnedation,0.06829541,0.10256658,0.055559396,0.052825062,0.057348091,0.051895184,0.03531774,0.030333004
828,L2392270,1669004,Social media,0.019012584,0.019640391,0.055521693,0.024441566,0.021724814,0.017404618,0.013461457,0.019673716
829,L2437356,1707541,Summer Break,0.100902324,0.052371621,0.050140154,0.055941725,0.046327387,0.044438968,0.03325947,0.030230404
830,L2437356,1707541,Self Recommnedation,0.061746729,0.134501398,0.067305543,0.05876835,0.057321447,0.056834286,0.036259784,0.03769333
831,L2437356,1707541,Social media,0,0,0,0,0,0,0,0
832,L2580807,1816217,Summer Break,0.198220339,0.129324291,0.134722296,0.127829389,0.11860246,0.108251932,0.086853812,0.081404712
833,L2580807,1816217,Self Recommnedation,0.149560438,0.256543636,0.133309059,0.13258115,0.125324151,0.110151708,0.08412575,0.075961325
834,L2580807,1816217,Social media,0.132655887,0.116608251,0.199613036,0.131174712,0.123776137,0.111202595,0.088987821,0.083960962
835,L2591894,1826447,Social media,0.076450545,0.075513963,0.150835491,0.080417683,0.062750928,0.065525531,0.055416381,0.052698255
836,L2591894,1826447,Summer Break,0.162732377,0.081370231,0.092745422,0.086806844,0.079834482,0.071848951,0.064532941,0.06408654
837,L2591894,1826447,Self Recommnedation,0.085389691,0.18217631,0.086285986,0.082479031,0.086622695,0.084264353,0.056942092,0.04761939
838,L2597906,1832282,Summer Break,0.148750793,0.100575542,0.093656668,0.078401296,0.086695774,0.0790876,0.057011517,0.05185836
839,L2597906,1832282,Self Recommnedation,0.088601819,0.15229317,0.075870604,0.079680359,0.072876906,0.062973576,0.047665496,0.04241381
840,L2597906,1832282,Social media,0.076695728,0.070434771,0.124385536,0.0667803,0.057288564,0.046934933,0.042779836,0.035368734
841,L2604854,1839163,Summer Break,0.193967857,0.089805346,0.093475796,0.096268914,0.081333534,0.073861095,0.064810211,0.052455355
842,L2604854,1839163,Self Recommnedation,0.126307424,0.256860321,0.106455603,0.109015415,0.125692637,0.110190634,0.074088966,0.065429573
843,L2604854,1839163,Social media,0.109728744,0.101178152,0.222576455,0.135343353,0.133226905,0.118026364,0.108455329,0.102762909
844,L2609391,1843698,Summer Break,0.004343673,0.001902167,0.001106313,0.001079203,0.000908214,0.002063891,0.001569473,0.000985146
845,L2609391,1843698,Self Recommnedation,0.00828148,0.012303019,0.006280972,0.002616144,0.002578243,0.002191308,0.001419659,0.002358518
846,L2609391,1843698,Social media,0.001728248,0.001548435,0.00332347,0.003223893,0.000794452,0.002670026,0.000398832,0.000278053
847,L2615874,1850167,Summer Break,0.142137788,0.071238619,0.076350864,0.067489471,0.07120126,0.068413942,0.059441583,0.044427882
848,L2615874,1850167,Self Recommnedation,0.079624937,0.15672209,0.070455406,0.062919129,0.061703675,0.050862109,0.042343581,0.037350606
849,L2615874,1850167,Social media,0.069004182,0.0517781,0.12175544,0.065194354,0.052546772,0.053699103,0.04462543,0.030428005
850,L2641438,1871112,Summer Break,0.199771574,0.121488056,0.107545524,0.121348123,0.114488948,0.102674908,0.078662644,0.079007866
851,L2641438,1871112,Self Recommnedation,0.11750216,0.211763583,0.106393878,0.109927008,0.099172482,0.092130677,0.064740175,0.054126307
852,L2641438,1871112,Social media,0.066692805,0.059904581,0.136794612,0.074205013,0.067364267,0.066561076,0.054821277,0.049481807
