no,username,testId,topic,About Me,Things To Do,Best Friend,School Supplies,Wishlist,CELEBRATIONS,CITY_TOWN,WEATHER,FAMILY,
427,A2362892,1640500,Things To Do,0.04105996986186723,0.11246979346589236,0.03383821090840767,0.0069741336397287435,0.018751328126021018,0.049201309156596915,0.03699826870405511,0.03362377289067255,0.040716681854594074,
428,A2362892,1640500,Best Friend,0.06331339709474425,0.048889715332495476,0.11562055891638046,0.006629311526501137,0.01536073605956987,0.05432690317928532,0.03911508979651884,0.04331406358398725,0.04542461580377635,
429,A2363288,1640896,About Me,0.1176867351462679,0.05320144392324182,0.03888467911592672,0.007539520832946696,0.018018868330690743,0.038506044570283185,0.03598551073149572,0.040363041349040146,0.05430335250903712,
430,A2363288,1640896,Things To Do,0.034746635376030316,0.06144426393136723,0.03920272759045079,0.0004262403641736601,0.0077459574932565445,0.01735041580982738,0.016956385180332552,0.027325069807965157,0.024130651119632474,
431,A2363288,1640896,Best Friend,0.07654912613266417,0.0646949246661967,0.2229804732330638,0.010729550050389275,0.018536115289765207,0.0755235122070809,0.059269596422361535,0.05740727232926771,0.11384514251537477,
432,A2365045,1642557,About Me,0.08398064174829853,0.017913965396665114,0.02776548388317572,0.037718054535316445,0.020242567854946096,0.00624482600693135,0.029528549993279505,0.011167693744065833,0.02937348926222342,
433,A2365045,1642557,School Supplies,0.040726382175254316,0.0370272910603703,0.03241293158531047,0.12450028133255,0.025615037102928163,0.015132080010433906,0.07096147576416112,0.01909479944347873,0.03673657586458874,
434,A2365045,1642557,Wishlist,0.03492015402888385,0.014144708129908142,0.014733227365346387,0.030928750281786432,0.11685868787549855,0.022529618887277763,0.030376703964814435,0.014381333295102144,0.032204088129897036,
435,A2365097,1642609,About Me,0.13091465485262743,0.02628594972332538,0.03126108174867136,0.02223821440100003,0.013122053304271615,0.051588732179137245,0.038991926417643465,0.029524361054180638,0.09648609672161874,
436,A2365097,1642609,School Supplies,0.0033685400353181995,0.0013012618205988935,0.0,0.06129261638911699,0.016025394968936596,0.0,0.001419310246151487,0.00042744874416351773,0.0009912832815976707,
437,A2365097,1642609,Wishlist,0.02110988395433031,0.010725452202258614,0.0056132799527355655,0.02056415901235665,0.10560109549763441,0.01969627413677096,0.0193240546924071,0.01011706167903748,0.01676225163867679,
438,A2365281,1642793,About Me,0.029638270478327088,0.006289251244863427,0.016548874728018366,0.008342580103476592,0.01111577954887916,0.011621558632896808,0.014343222834418409,0.009916525650864389,0.019976447213729834,
439,A2365281,1642793,School Supplies,0.007668600791513221,0.0014046816738801811,0.0017809063912276734,0.033943839886571125,0.016547570641996828,0.0006896610416086344,0.004596336557546407,0.0013842627393154043,0.0035788108186811944,
440,A2365281,1642793,Wishlist,0.028101639558528353,0.0070746599295239245,0.018615516594704756,0.015706470410343856,0.04509678036135101,0.013465650723816594,0.01787957162344359,0.012206074651636681,0.031471554849331076,
441,A2365441,1642953,About Me,0.074508536386555,0.0040950445855904806,0.01363360541429679,0.004717187456152721,0.009709035268188235,0.003031391385942596,0.0066601410155983165,0.005244592195777595,0.024794730787412164,
442,A2365441,1642953,School Supplies,0.01104520510638348,0.015360284514281305,0.02344893572913228,0.03852413624032796,0.013362581571770985,0.010055317172098151,0.029784436203640165,0.009250390203131528,0.0032002078800347908,
443,A2365441,1642953,Wishlist,0.003745329749704988,0.0,0.0,0.0,0.07901836344873397,0.001650041354866384,0.0,0.0,0.0013564521508305362,
444,A2371074,1648258,About Me,0.0826402824434,0.02549356470360162,0.024264965750107153,0.017660392023045864,0.011813034202563119,0.03937845580655293,0.032388499414348834,0.02031751975820079,0.03516989072741874,
445,A2371074,1648258,School Supplies,0.0540482336916071,0.0,0.005464010965244006,0.00748066299167512,0.007784286361173158,0.0,0.0,0.0,0.027963909241272577,
446,A2371074,1648258,Wishlist,0.01215277278530312,0.005810534491792032,0.00489174655135634,0.01935972587888126,0.07863971511558084,0.011240593128452343,0.013484406808685004,0.0028803280740148005,0.0055316744271344765,
447,A2371730,1648914,About Me,0.08790746246545815,0.0509294555790553,0.03233667393866249,0.015166086132679679,0.008101696122100963,0.03395991748526452,0.06526780599138382,0.03344642228432589,0.031429224273681416,
448,A2371730,1648914,Things To Do,0.05637480919204317,0.1082784071041693,0.039444908522243284,0.0071660064532953205,0.011650632326444048,0.026107113335788405,0.04699741415568378,0.02306459653886271,0.023009604349102143,
449,A2371730,1648914,Best Friend,0.05840448966991624,0.05270697308763589,0.12882990554548923,0.005627073194266396,0.009711951149292328,0.03650677400974677,0.053222835113062236,0.027396814554267106,0.03441640722601159,
450,A2371974,1649158,About Me,0.09937778119464141,0.038409852116530536,0.048513664693431546,0.0227173281288238,0.010414081708833588,0.054786573240856805,0.05384413514130493,0.040133972764744445,0.09099808569367734,
451,A2371974,1649158,School Supplies,0.027735843173012635,0.00904343863146837,0.007202957993529946,0.05535581070498938,0.00872242109723498,0.018146438061345888,0.02016050042661591,0.004003933091083603,0.009461645541975774,
452,A2371974,1649158,Wishlist,0.024006157764916883,0.016114113331525293,0.013017195012892445,0.009543254687526393,0.04864671099233888,0.029216478014401498,0.012783213395985508,0.011889928568273887,0.03594748704163941,
453,A2372083,1649266,About Me,0.02046614673164989,0.009938059418042263,0.008533908694626275,0.00623125103296708,0.0064841635671800315,0.005794193366368493,0.01106545004761059,0.012446028730322994,0.011064369001278542,
454,A2372083,1649266,School Supplies,0.0,0.0,0.0,0.021321167693073004,0.0,0.0,0.0,0.0,0.0,
455,A2372083,1649266,Wishlist,0.021563482083622396,0.022467702461166847,0.01956213560624072,0.011142284532541583,0.024818300727209964,0.010360768773891214,0.019786458972492236,0.02391953086430217,0.022951491174160222,
456,A2372183,1649366,About Me,0.07453528764381243,0.04031896931981636,0.061002179702884934,0.014946757480339466,0.022350993399850687,0.05776607333718861,0.0498113307568126,0.04409571326873196,0.0868511862698044,
457,A2372183,1649366,Things To Do,0.07883751270981448,0.08473945059259232,0.09112734970690664,0.017068478391380284,0.021150883168169977,0.06992002161541747,0.08517393928859625,0.06225815377697071,0.10721218125718131,
458,A2372183,1649366,Best Friend,0.06830205955853227,0.04031896931981636,0.0742353033387949,0.014946757480339466,0.022350993399850687,0.05776607333718861,0.0498113307568126,0.04409571326873196,0.0868511862698044,
459,A2372303,1649486,About Me,0.12958352118340705,0.09580128931787742,0.051498134017969724,0.01354437458095953,0.022507994663315378,0.056247456168294185,0.062259612680333615,0.05817750982021117,0.040190425206187645,
460,A2372303,1649486,Things To Do,0.031463150327528264,0.09645771945292933,0.027161378689481083,0.008634856250989257,0.006021832812913958,0.025790034912268424,0.04704713163689618,0.03515429209866451,0.01966430622471001,
461,A2372303,1649486,Best Friend,0.033118452209076756,0.026246746578865335,0.09421304295220359,0.0030372364469528276,0.004359845886472184,0.03347858331598654,0.053642288881784614,0.030328507655656457,0.049629066052599556,
462,A2374992,1652209,About Me,0.16680596852258306,0.10071052366134153,0.05948014798651247,0.01761292505800406,0.033098791832052145,0.0706753133102829,0.05947127611726689,0.07777857539499365,0.06471227961996595,
463,A2374992,1652209,School Supplies,0.0008271449838598835,0.0,0.0,0.06661548542399173,0.006752754675667493,0.0,0.0,0.000582409758599351,0.0,
464,A2374992,1652209,Wishlist,0.0,0.0,0.0,0.0,0.042615698686876785,0.0,0.0,0.0,0.001006282216391638,
465,A2376287,1653370,About Me,0.12048537011799271,0.02891118128556276,0.03778076958935112,0.020220306738625564,0.012544786417869649,0.05326870733085339,0.04944263842411041,0.03191942702783988,0.07970708610594936,
466,A2376287,1653370,School Supplies,0.044633414294954245,0.018717666087225027,0.014823383131750132,0.0800851577459236,0.01602377148169362,0.031142220445573854,0.044383648459374384,0.016133197875006413,0.030034420563049866,
467,A2376287,1653370,Wishlist,0.033207834870023996,0.021262440361761215,0.021823908989065853,0.03616935051426108,0.12040837030532958,0.03111079042666215,0.04514365646040502,0.019604160802775127,0.028670086991516082,
468,A2376459,1653542,About Me,0.12735037900408383,0.04145066903936822,0.039551085396348586,0.015004186932353492,0.017144716222191294,0.05190305675644154,0.0456699387563067,0.035080640677706235,0.062313367147126444,
469,A2376459,1653542,Things To Do,0.07980449603091888,0.14712474839140793,0.03614139958821823,0.002726031679191887,0.01654791938831397,0.029540958671113268,0.035440827610285094,0.044256792402266584,0.018643509146840063,
470,A2376459,1653542,Best Friend,0.01104520510638348,0.015360284514281305,0.02344893572913228,0.03852413624032796,0.013362581571770985,0.010055317172098151,0.029784436203640165,0.009250390203131528,0.0032002078800347908,
471,A2377235,1654316,About Me,0.10345902658536749,0.039740845132377356,0.02853054204931884,0.011101964846669768,0.012764746286489402,0.028141178459337415,0.03189769820014831,0.02750385384554032,0.03211058038642582,
472,A2377235,1654316,School Supplies,0.0,0.0,0.0,0.021321167693073004,0.0,0.0,0.0,0.0,0.0,
473,A2377235,1654316,Wishlist,0.0,0.0,0.0,0.0,0.011551057612319176,0.0,0.0,0.0,0.0,
474,A2377679,1654761,About Me,0.08278290366506529,0.03237301035171373,0.03151301665409641,0.014383199273209154,0.013388347921927501,0.036957146358425966,0.040155550328832154,0.031089753650793868,0.03110148473492517,
475,A2377679,1654761,School Supplies,0.024622645404107343,0.04655104145795086,0.05721469896900046,0.07374034118138643,0.006539865920715466,0.032236379659666095,0.04912344599733718,0.03524837812151316,0.04015006563488497,
476,A2377679,1654761,Wishlist,0.027770505712021568,0.025277989285073632,0.020307300933288287,0.008984765651610023,0.04944881848246461,0.02702584737116052,0.02840343353559048,0.02333009276011283,0.01768343335615928,
477,A2378139,1655232,About Me,0.15120912805891032,0.08511339939339863,0.050690566830282294,0.012980711726576505,0.023453027362144368,0.06817315707841334,0.0730753819246007,0.06192742211680908,0.056075307428914256,
478,A2378139,1655232,Things To Do,0.02557051126179074,0.08905807264251006,0.04293517236661035,0.011174114085335266,0.0034449852721808497,0.04142419714729797,0.03994036071560289,0.027325137710622498,0.017991916057271212,
479,A2378139,1655232,Best Friend,0.020346760975749754,0.05331157240086176,0.06924829267253392,0.01115436444790287,0.0036746946517354183,0.056362180650518075,0.06226552721982821,0.03477669285609959,0.018535366819737536,
480,A2378244,1655331,About Me,0.12243702151989438,0.046210315886694026,0.05061973366379435,0.022930245879297526,0.01745494477786133,0.042964115817725385,0.045500231825670354,0.03750673729970348,0.05376692450380951,
481,A2378244,1655331,Things To Do,0.052443717717620436,0.08556317496358298,0.03594187261095724,0.009164739730164462,0.010867748288417238,0.08583941874906617,0.039850062738162266,0.03663290469223326,0.06535167060363564,
482,A2378244,1655331,Best Friend,0.12279841498554325,0.023718419163103705,0.048277897980785855,0.04296256844553981,0.027511583354310344,0.07245844919032361,0.10922938222106995,0.042418828307159574,0.046944884546443535,
483,A2379552,1656634,Best Friend,0.06265574794096412,0.07563907151699671,0.17934590767395395,0.022837162894743936,0.013289895897308833,0.08499948310671185,0.10426754624281938,0.06041658556126108,0.06801067485517069,
484,A2379552,1656634,Things To Do,0.045948929247688404,0.16340890165350347,0.05420894186315951,0.01566392493911261,0.008699741409264819,0.06464493508416208,0.08370214716333059,0.0728330549206606,0.028132100139562948,
485,A2379552,1656634,About Me,0.1615730133389773,0.09482782419266439,0.05577736048668716,0.0293811746329951,0.02818912877697259,0.1225341999121181,0.09237403834727936,0.07485088425152925,0.11726780063200774,
486,A2380076,1657053,School Supplies,0.01104520510638348,0.015360284514281305,0.02344893572913228,0.03852413624032796,0.013362581571770985,0.010055317172098151,0.029784436203640165,0.009250390203131528,0.0032002078800347908,
487,A2380096,1657073,About Me,0.1021701497455923,0.03531518443942386,0.049879007032980906,0.023724118600551458,0.02645321872657065,0.06988074415888436,0.06304919715063138,0.04392498817201172,0.08379258009286353,
488,A2380096,1657073,School Supplies,0.004963696587576683,0.004357558880392957,0.0013410109338099002,0.05107614980193109,0.024610295044757542,0.005665542954191097,0.02608072812474313,0.007317919382068354,0.007670006968581774,
489,A2380096,1657073,Wishlist,0.07812400609579531,0.07917043606345349,0.038073799587442655,0.021532779565862855,0.06976764775155395,0.05956795750495632,0.05409548213268244,0.06647184863781158,0.031017995757452434,
490,A2391044,1667891,Wishlist,0.012531477984705067,0.029045343714845115,0.011027078689970342,0.0,0.03150818501298181,0.004524704309788616,0.010111165234993955,0.0051115748786048675,0.003762318312123313,
491,A2391044,1667891,About Me,0.06802540228357581,0.019695920721603144,0.032902396068508095,0.010283453935967458,0.02028796068957072,0.0405426981998119,0.0442189978247891,0.029130929669373605,0.034398835567715294,
492,A2391044,1667891,School Supplies,0.0,0.0,0.0,0.02719059186692302,0.0,0.0,0.0,0.0,0.0,
493,A2391283,1668126,About Me,0.2545935247793819,0.16099585989992404,0.09950566073112495,0.03203313568135726,0.07280507260516295,0.1231328535624029,0.10429591748429212,0.11244133242914942,0.1419866277249695,
494,A2391283,1668126,School Supplies,0.0226871828002824,0.01273508023633838,0.010319673001173098,0.1368919510941889,0.013200901307963047,0.024358384902616534,0.03267094428969379,0.0066260097670662104,0.01394333392739807,
495,A2391283,1668126,Wishlist,0.0698575635278939,0.050071590264445055,0.028661944132098483,0.04421013275580897,0.1541950994863795,0.05634490822781395,0.053639440767457094,0.03508301625955998,0.050839549891061445,
496,A2391303,1668146,About Me,0.10518524419972466,0.05780779591412087,0.05086852219601779,0.017149811426973603,0.03128684543752763,0.07143011348483379,0.06291211567102158,0.04459520898458933,0.0866987207239148,
497,A2391303,1668146,School Supplies,0.026503049892550392,0.026962266168390387,0.017338111503490686,0.14286578333042071,0.01648068248076912,0.0364765774295118,0.0408519205908985,0.017212892648664237,0.01868471079527775,
498,A2391303,1668146,Wishlist,0.06599129751454817,0.0638075157226565,0.035887762537099924,0.030793631962404713,0.1574501361658007,0.06493594579425664,0.07131506814780034,0.05246881047780329,0.045258984505736226,
499,A2397935,1674211,About Me,0.0999602762808369,0.03944873885629668,0.027835700382006723,0.008517518485734702,0.007810026181589983,0.027793217129658744,0.035633780175420196,0.02494832154367923,0.043399341389690906,
500,A2397935,1674211,Things To Do,0.027260528351637503,0.03185102648290422,0.004122245923646,0.0015619205322649616,0.0,0.01278473055517856,0.008852546999794694,0.007027548305137436,0.014056998274368898,
501,A2397935,1674211,Best Friend,0.03363101641733126,0.018867109251014945,0.12135016574886115,0.004838178078307276,0.007967045379306491,0.04198875761146705,0.023307564659687915,0.018586049235814646,0.056433295955522815,
502,A2398431,1674662,About Me,0.13256981257420877,0.04312972981649777,0.049313866732046976,0.02439952140404237,0.01778851821096224,0.045465027882622015,0.06072754248158072,0.03773863093250588,0.05341047321691342,
503,A2398431,1674662,Things To Do,0.007084469688703854,0.08098731389968451,0.010404124669666556,0.0011622975576923063,0.004794586738040089,0.007512602933325827,0.017151738813305967,0.009096933742200984,0.00384855984261337,
504,A2398431,1674662,Best Friend,0.055334222665944455,0.06158264668638729,0.18881763469784,0.012689903597363356,0.024757003080347742,0.061965141528572625,0.07417388660834438,0.04946275492356027,0.05531346780905682,
505,A2398799,1675002,About Me,0.20175746484504098,0.0720997064300915,0.06750631549694963,0.02117167581175344,0.03259096617613527,0.08732288235749605,0.08200533294115499,0.06596328557600079,0.129819841427448,
506,A2398799,1675002,Things To Do,0.08904828628631441,0.13001299243847167,0.06241593217045399,0.012986774320150482,0.023676388733222798,0.06896540732772562,0.06849379266232739,0.058655641802026745,0.06247481620357186,
507,A2398799,1675002,Best Friend,0.08628795499459553,0.06506191152821171,0.2627351216355982,0.018908805421163404,0.015172751001556186,0.06444163445033559,0.08196954707714502,0.06018342903886834,0.107167753249409,
508,A2401664,1677329,About Me,0.06768494452366766,0.03053157748409952,0.018705258104670178,0.03664373872879194,0.02257388390374625,0.025304551936881015,0.04463009070581737,0.020495802407285,0.01597227408107125,
509,A2401664,1677329,School Supplies,0.025788720278356686,0.02680437297135408,0.03847087507319572,0.10120377364107004,0.020690664798690972,0.028668097899030066,0.04300611711381118,0.019840591473217355,0.02436614028444486,
510,A2401664,1677329,Wishlist,0.01991020480986567,0.010030479236083016,0.00848292808079997,0.025637453954318417,0.09612949488702802,0.008491284509741574,0.025578996942133114,0.004440485078861051,0.018419097259777528,
511,A2401712,1677377,About Me,0.09801641713252804,0.04196021030120457,0.03231976955617843,0.059666630234832596,0.0666421170096941,0.042236697010440354,0.08557338229086175,0.029062512079523532,0.051035391872488914,
512,A2401712,1677377,School Supplies,0.04342158074976345,0.0320679027779766,0.021725491512265015,0.22358500822693744,0.06705332025424503,0.04465429138278956,0.07175804260448135,0.021901066133622693,0.029121555734190625,
513,A2401712,1677377,Wishlist,0.056878686701969584,0.054041032390642015,0.02693199044412814,0.0662110970931622,0.1943236010496499,0.047157291637474216,0.08072615270084044,0.03164009370621642,0.038832064363208935,
514,A2401728,1677393,About Me,0.10488833732649937,0.027013644361029255,0.02854265475291496,0.015387597515459234,0.020340686754101188,0.047939478234349756,0.039315066093001484,0.03493325283888304,0.06125241307101613,
515,A2401728,1677393,School Supplies,0.0,0.0,0.0,0.10105486001445008,0.0,0.0011731613742702166,0.0017374862229848028,0.0,0.001968330151884525,
516,A2401728,1677393,Wishlist,0.0,0.0,0.0,0.0,0.011551057612319176,0.0,0.0,0.0,0.0,
517,A2401740,1677405,About Me,0.10809738417844204,0.018571159129408345,0.034192731031390866,0.04287762318792361,0.016739069667970303,0.02837964695099994,0.036910785351550825,0.019786927458669386,0.05445804327358153,
518,A2401740,1677405,School Supplies,0.09059220242806248,0.02580613171422589,0.030552924655953852,0.08868776779529869,0.03580671326939642,0.0483356594379549,0.05133919911024353,0.028362728505470253,0.07020910459015582,
519,A2401740,1677405,Wishlist,0.018365138449030094,0.00846488404501234,0.0068676104867901894,0.03032889749865156,0.12280169772943117,0.018871335172082733,0.03404295787001496,0.006639833469578928,0.035523930864815034,
520,A2401748,1677413,About Me,0.04669191984537909,0.006823399222969417,0.003645798838537176,0.017665167787122467,0.0074199658076738555,0.0047459836126213725,0.014964811236027305,0.0029885386451972066,0.0046202244372765145,
521,A2401748,1677413,School Supplies,0.00896443905903792,0.0194152221688337,0.017783510313777822,0.04077718860309808,0.002222387990650441,0.013378741827947785,0.02030966465455333,0.014825274554922777,0.010644804706298435,
522,A2401748,1677413,Wishlist,0.0,0.0,0.0034865745910908153,0.0,0.050110142950639494,0.0,0.0,0.0,0.0,
523,A2403049,1678466,About Me,0.01104520510638348,0.015360284514281305,0.02344893572913228,0.03852413624032796,0.013362581571770985,0.010055317172098151,0.029784436203640165,0.009250390203131528,0.0032002078800347908,
524,A2403049,1678466,Things To Do,0.0331679988274619,0.17632515010274485,0.038465357125310254,0.043183089392315174,0.02201722651118738,0.01036082823530866,0.039969697741491284,0.01386229762424655,0.020888809980802024,
525,A2403049,1678466,Best Friend,0.02945503762795596,0.02998910483373079,0.14141080634848366,0.03900437135789274,0.01064652399697938,0.009277166888651777,0.029092342315264693,0.00993851920174408,0.016681709115405705,
526,A2403170,1678586,About Me,0.11254693669172669,0.053050030806859924,0.058123395383744114,0.02428174264341747,0.024208116115533196,0.05411429700466647,0.06997400441766116,0.04611776574177127,0.06614290873877526,
527,A2403170,1678586,Things To Do,0.09303119671964834,0.1602616984470347,0.04366008605133403,0.032556583613627434,0.030809504695283055,0.06576836906995273,0.07814666863802529,0.04747009269013868,0.07309908494151872,
528,A2403170,1678586,Best Friend,0.0,0.0,0.013611182040533323,0.0,0.0,0.0,0.0,0.0,0.002696411791368362,
529,A2403412,1678828,About Me,0.17520521194352298,0.07512951795444384,0.08114610436686615,0.012967488659398384,0.022316779670995435,0.08167358093170657,0.10010353208201378,0.07629228743034577,0.0836075294681724,
530,A2403412,1678828,Things To Do,0.05011733978075954,0.12992235255061962,0.051706492287875834,0.005052163628741259,0.011527994019250455,0.0563057866351612,0.036961467143787785,0.04728702513455159,0.030038005741749717,
531,A2403412,1678828,Best Friend,0.0763472391835926,0.08433568123550995,0.18338996118589085,0.027680601977857492,0.02520778074683687,0.07073643572765247,0.07845414271932707,0.06625899409402944,0.06996066132833192,
532,A2403536,1678953,Best Friend,0.0,0.0,0.008108014341389832,0.0,0.0,0.0,0.0,0.0,0.0,
533,A2403540,1678957,About Me,0.14544836916448373,0.09628966221214116,0.10313291241402205,0.013702276171292965,0.023521036915560223,0.058197018513268584,0.06373074526074593,0.053334840900918674,0.086599154223837,
534,A2403540,1678957,Things To Do,0.07746821106842067,0.12216377371678655,0.039022462810397604,0.01710516480098201,0.024145939207519975,0.044875555940946575,0.049650092984575254,0.039721005606279135,0.042192125306278874,
535,A2403540,1678957,Best Friend,0.07317106850647065,0.06731467933869077,0.18860609323493938,0.02068105859753175,0.015726135405757315,0.049416150746558044,0.0709189051199061,0.053025726311617664,0.07030102013770016,
536,A2403708,1679125,About Me,0.15170484267854223,0.07816687717782562,0.054488101208333056,0.015465994838794182,0.02952473510943891,0.06048645334230088,0.05847250710182411,0.05928696818680661,0.07356793856681665,
537,A2403708,1679125,Things To Do,0.05751451280759512,0.07076467518408185,0.03465835810752146,0.0,0.019724234928611806,0.003269272018164275,0.03214369704753056,0.009946856370242275,0.0049214747011189375,
538,A2403708,1679125,Best Friend,0.07477236439804258,0.06355125284594738,0.0843415631296057,0.011583280900027497,0.020129402416258903,0.028174559023170568,0.029676980179723658,0.037939820755535626,0.03839559255326647,
539,A2405217,1680510,About Me,0.1017863574393394,0.055432432095336784,0.04035008239071659,0.015536025566349056,0.01894414896527109,0.04275100796069092,0.05001795880788047,0.03579812051960689,0.06571059966368853,
540,A2405217,1680510,School Supplies,0.03408761882179945,0.019342582184370127,0.01957280803402434,0.16806207621767713,0.044084121494734195,0.03037606963924937,0.056304350205057814,0.01684442001647799,0.02697874984867088,
541,A2405217,1680510,Wishlist,0.05289517013263719,0.04196512543778767,0.037152791857069004,0.038639950992204256,0.1008996132153991,0.03759582707763511,0.048584618305301336,0.02625001612038633,0.05096634937456007,
542,A2413808,1688160,About Me,0.13069635526615503,0.09025393356160011,0.04150551393558101,0.00975291330877397,0.024771221400524412,0.04130995232925969,0.03656733316030966,0.05573805282866316,0.030954347491106832,
543,A2413808,1688160,Things To Do,0.07220999453643981,0.14286722274516522,0.037441972723299285,0.010114848249783925,0.01858211651604839,0.052476617289146064,0.05574526971396672,0.05107880030474167,0.02622219233434162,
544,A2413808,1688160,Best Friend,0.05335744263031378,0.06524964165756754,0.09849391524175224,0.005155601790905467,0.01406227459968408,0.03691741894776377,0.030633049067356696,0.04152264690712969,0.018055410706790363,
545,A2413904,1688256,About Me,0.05172415410269836,0.013492352286531907,0.00980515534761718,0.018606798421697674,0.010857914974172173,0.0018506425565953913,0.017820170797327214,0.0055924803871389445,0.006946558754526067,
546,A2413904,1688256,Things To Do,0.03436670907184562,0.04618976992788795,0.007638161569579553,0.012911327117135721,0.017687773380976803,0.018815571394113554,0.021306384057589098,0.017776167889261906,0.014781414230550658,
547,A2413904,1688256,Best Friend,0.0345105204069647,0.12208719899908525,0.0809779080908568,0.0,0.00549356794693768,0.047539843247109005,0.0229590961475758,0.03733836132509797,0.006578279555814343,
548,A2413928,1688280,About Me,0.11186549329401355,0.05532415033630196,0.05524143973403961,0.01286415174524181,0.0222281515759249,0.09432097730887969,0.0642556118107904,0.04366339961893434,0.1256819249571743,
549,A2413928,1688280,Things To Do,0.030938766833241132,0.11329431978650062,0.03626262822238697,0.021743861901041932,0.01872646537771705,0.023695791061556497,0.03331788803214867,0.023226924252093255,0.024291847279365692,
550,A2413928,1688280,Best Friend,0.02249580946729894,0.032851814199368334,0.12342118981396571,0.009285112187067072,0.007503887216837533,0.019139006414359,0.03399528333468056,0.017090262248765895,0.01978644580370823,
551,A2422894,1695806,About Me,0.1964645421990443,0.14844433585257016,0.07943341626494829,0.01701519727333389,0.03856045953691109,0.11240647258265646,0.07491531868805595,0.0963801871359929,0.06721751751096927,
552,A2422894,1695806,Things To Do,0.1146580933997946,0.23430728694221087,0.07104559994358207,0.01219133339859978,0.02657475988517388,0.10091432068974032,0.0856075438748044,0.10533681138351057,0.05344114850451165,
553,A2422894,1695806,Best Friend,0.040431819895316905,0.04117168811830211,0.11343096343301735,0.00840595153898955,0.014822805943958151,0.04264115614196709,0.04399318456644199,0.034411698792669344,0.04539511836183321,
554,A2423122,1696034,About Me,0.22375390907366582,0.15125303132841744,0.07977849873489903,0.01828529976247068,0.04838374535944605,0.11690825505248648,0.07839501604953979,0.1081171142593191,0.12761860139879416,
555,A2423122,1696034,Things To Do,0.033771646479123923,0.09188766352414539,0.030802962882356344,0.02383436202685169,0.02673131688130629,0.005424511226363152,0.02542072403393642,0.011672100052630863,0.012491754421495463,
556,A2423122,1696034,Best Friend,0.0537807398581128,0.04489963505401247,0.1478995294212498,0.054601486030151275,0.03975179283771733,0.013843484546703567,0.03533732042896168,0.01579590315025755,0.028838260393698092,
557,A2425242,1697957,About Me,0.14654576855327892,0.10148879806353892,0.061034899767697784,0.033523970102528805,0.04295038888505186,0.10326349940326007,0.09735253748198062,0.10867055739842894,0.08725803659482416,
558,A2425242,1697957,Things To Do,0.1151332695014907,0.23599852828148316,0.0916084237769552,0.029899041458060632,0.028548583781351416,0.12680264297621938,0.129074163909858,0.10751711821708523,0.09351257445498373,
559,A2425242,1697957,Best Friend,0.09458047910431268,0.10159104063523453,0.17216434261068658,0.029011489835522854,0.033390399330136475,0.0875638625338717,0.08308670944948426,0.06972860257920394,0.07782316427202426,
560,A2425254,1697969,About Me,0.11005266522097154,0.06703337001755179,0.039313765076941655,0.03732352445393299,0.026760850060814856,0.06896517326586436,0.06636137943599256,0.031246036556822714,0.047070666478906203,
561,A2425254,1697969,Things To Do,0.0863126819508833,0.17191522372443852,0.09896735412871005,0.02875853502638807,0.02056606445788431,0.07780446100728423,0.10762539204043454,0.07820055511041356,0.08876580484633849,
562,A2425254,1697969,Best Friend,0.08011649339959773,0.07799833324126561,0.20650213696035946,0.028047292098406895,0.02017302428437232,0.08050228207036723,0.09455490857462379,0.053885088171518505,0.08993319425435081,
563,A2426041,1698646,About Me,0.1736455705045758,0.0762790678221732,0.05743378900275341,0.025359201401471028,0.026454346470002617,0.07487798572359003,0.07480705077876916,0.058303855515452044,0.07988097782639272,
564,A2426041,1698646,Things To Do,0.024339782871643064,0.10628611800525857,0.019786394693393553,0.011591049965407219,0.008374294393948808,0.02860392775367847,0.05056373679266886,0.025737338174349395,0.01737357029997096,
565,A2426041,1698646,Best Friend,0.04710571763634307,0.044651538542555685,0.18451091940350223,0.018929903622818885,0.010863271277870078,0.05787037181167316,0.07217747146501724,0.03613647006160469,0.06199129547528345,
566,A2426305,1698910,About Me,0.15778584776423576,0.060355131056131286,0.05436119338916655,0.02167002543124474,0.030279821853802662,0.06644444338826086,0.06626446546425975,0.05249570976071512,0.08131709189510986,
567,A2426305,1698910,Things To Do,0.025187650997961948,0.06071296565448603,0.019786810681281103,0.006509808673917319,0.01580020367897387,0.023385048532957482,0.02162180841556637,0.018953005468293333,0.010557127279437035,
568,A2426305,1698910,Best Friend,0.05981853028528093,0.05259291507255742,0.14954084368361878,0.008993478597129059,0.0219786313171804,0.044289582234989314,0.04934023480951176,0.041750482808017984,0.03719482791066819,
569,A2427847,1700183,About Me,0.17232046651404853,0.07818991465568616,0.06141998144572429,0.021387229294760536,0.027491147971618224,0.0727623130364907,0.0722201637796449,0.06607009343902209,0.07205072031488453,
570,A2427847,1700183,School Supplies,0.01104520510638348,0.015360284514281305,0.02344893572913228,0.03852413624032796,0.013362581571770985,0.010055317172098151,0.029784436203640165,0.009250390203131528,0.0032002078800347908,
571,A2427847,1700183,Wishlist,0.06500486342293663,0.05798446617567878,0.027332909867172024,0.0026096593305490598,0.05869548688904761,0.031203673880502793,0.01950154196958945,0.04131152714483399,0.025839158907382538,
572,A2429916,1701869,About Me,0.12184927975367477,0.06726406648918493,0.03648677728097943,0.02058093075206499,0.0287422328768241,0.04422379174743707,0.042962831196478465,0.04373787658019184,0.030523690105137478,
