"Username","Gender","Grade","Grade Level","Year of study","Type of instruction","Relationship to language","Rating position","Testid","Test date","Version","FinalRating","R1","Rater1","R2","Rater2","R3","Rater3","R4","Rater4","Score","Topic","Prompt","Response","Totaltime"
"E3095723","Female","8.0","Middle / Jr High","2","Traditional classroom","Unknown","1.0","2290033.0","52:58.9","A1","I4","I4","3959.0","I4","3389.0","nan","nan","nan","nan","I-MF","POP_CULTURE","An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.","<p>Querida Sophie,</p><p>      Que bueno que decidiste venir a visitar mi escuela! Estoy super emocionada! En mi escuela hacemos muchas actividades, como conciertos de musica, actividades en el sol, presentaciones sobre como ser mejor compañero en clase y mucho mas. Esta escuela esta llena de diversidad en estudiantes. La vestimenta es uniforme comodo con cualquier zapato que desees. Tambien hay deportes como voleibol, baloncesto, pelota, soccer, etc. Si llegas a estar en mi escuela durante un largo tiempo, te daras cuenta de que es muy divertida y estaras feliz de haber escogido esta escuela. El logo del uniforme es un pirata, y por todos lados esta el logo representando a el pirata. En la cafeteria hay un rotulo enorme donde dice el nombre que representa a el pirata ""Buccaneers"". Ese nombre tambien es el nombre de los equipos de deportes. Para ser sincera, no hay tanto que represente a la escuela ademas de los deportes y los clubes extracuriculares. ¿En tu escuela, son tambien asi? Me gustaria saber.</p><p>                                                                                                                                                                                              Sinceramente,</p><p><span style=""font-size: 1em:"">                                                                                                                                                                                                                   Mariana                                                                                 </span></p><p><br></p>","75.0"
"E3097905","Male","11.0","Secondary / High School","2","Traditional classroom","Unknown","1.0","2292215.0","59:32.0","A2","I4","I4","4192.0","I4","4148.0","nan","nan","nan","nan","I-MF","POP_CULTURE","Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>Hola amiga de barcelona la cosa mas popular de mi escuela ahora es los telephonos. Los telephonos so multi uso y tienes todo que quieres hacer. tambien es un prolema porque lo usan gtanto que se distraen de la escuala y se lo tienes que quitar y cuando se lo quitan emiezan a peliar y hacen otro revoulu. Los telephonos tienes un uso grande pero los menores hoy en dia tienes que apreder a controlarse .</p>","34.0"
"E3097905","Male","11.0","Secondary / High School","2","Traditional classroom","Unknown","1.0","2292215.0","59:32.0","A2","I4","I4","4192.0","I4","4148.0","nan","nan","nan","nan","I-MF","THEATER","The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Hola amigo de Seville, mi escuela va hacer una presentacion de theater el 25 de mayo. la presentaccion va hacer una replicacion de Hamilton. Lo vamos a presentar en la escuela y lo puedes ver por la applicaccion twich y se va a lla ar antilles high school theater . Se va tratar de un nene que esta buscando su familia porque se perdio cuando tenia 3 años. Y su vida entera estado buscando su familia y cuando porfin lo encuentran no son las personan que el esperaba. no te quiero decir todo porquw todavia no lo e visto. Pero cuando lo veas me escribes. Que tengas un buen dia </p>","34.0"
"E3097905","Male","11.0","Secondary / High School","2","Traditional classroom","Unknown","1.0","2292215.0","59:32.0","A2","I4","I4","4192.0","I4","4148.0","nan","nan","nan","nan","I-MF","TRAVEL","For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Cuando vas en vaccacion hay muchas cosas que tienes que hacer una de las cual es transportacion. Llegando a tu destinacion puedes ir por bote avion y tambiem por automobil.</p><p>Avvion- los bueno es que puedes llegar a tu destinaccion rapido pero lo malo es que es ams costoso</p><p>Bote - Lo bueno es que no cuasta tanto y lo malo es que no llegas rapido</p><p>Carro- lo bueno es que tienes tiempo con tu familia y lo malo es que cuasta un monton y coge mucho tiempo</p><p><br></p>","34.0"
"E3115254","Male","5.0","Elementary","4","Two-way Immersion","Unknown","1.0","2308601.0","51:29.6","A1","N3","N3","161.0","N3","3252.0","nan","nan","nan","nan","I-NE","ANIMALS","Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ","<p>yumad </p>","25.0"
"E3115254","Male","5.0","Elementary","4","Two-way Immersion","Unknown","1.0","2308601.0","51:29.6","A1","N3","N3","161.0","N3","3252.0","nan","nan","nan","nan","N-MF","CITY_TOWN","In an email message to you, your pen pal tells you he has never been to your country, and he would like to learn more about it.Write an email to your pen pal and list some typical places that a city in your country has. Tell him about some activities people can do in a city and at the places you list.","<p>hola yo soy terrence y mi place favorita es seis flagseste es muy fun yo aprendo tu will amo este</p>","25.0"
"E3115254","Male","5.0","Elementary","4","Two-way Immersion","Unknown","1.0","2308601.0","51:29.6","A1","N3","N3","161.0","N3","3252.0","nan","nan","nan","nan","N-MF","WEATHER","In her last email, your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.","<p>mi season favorita es winter yo amo winter por que la frio yo amo frio y la snow</p>","25.0"
"E3115254","Male","5.0","Elementary","4","Two-way Immersion","Unknown","1.0","2308601.0","51:29.6","A1","N3","N3","161.0","N3","3252.0","nan","nan","nan","nan","I-NE","COMMUNICATIONS","A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.","<p>students make presentations all the time just make ones like prezi's or google slides try out one of those and you'll be fine</p>","25.0"
"E3115254","Male","5.0","Elementary","4","Two-way Immersion","Unknown","1.0","2308601.0","51:29.6","A1","N3","N3","161.0","N3","3252.0","nan","nan","nan","nan","N-MF","FAMILY","An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members, your home, and your family members' home. Give your family members names and ages, and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.","<p>Hola,</p><p>Miguel</p><p>mi familia es muy pequeno yo tengo un hermano y un hermano mi hermana es diese sies anos y mi hermano es diese siete anos yo es onse anos mi hermana's nombre es D'Janee y mi hermano es Malcolm yo es Terrence<br></p><p><br></p><p>Adios,</p><p>Tu amigo Terrence</p>","25.0"
"E3115254","Male","5.0","Elementary","4","Two-way Immersion","Unknown","1.0","2308601.0","51:29.6","A1","N3","N3","161.0","N3","3252.0","nan","nan","nan","nan","I-NE","POP_CULTURE","An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.","<p> mi escuela wear uniform so that we can show our egle pride y en las dia de spirit nosotros wearamos un spirit shirt</p>","25.0"
"E3126008","Female","11.0","Secondary / High School","4","Traditional classroom","Foreign Language","1.0","2319066.0","36:24.2","A2","I4","I4","373.0","I4","4192.0","nan","nan","nan","nan","I-MF","THEATER","The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Bienvenido,</p><p>Mi teatro es pongo un show y te invitio. Nuestro teatro está pongendo en Sweeney Todd a mi institución Desert Ridge a las siete de la noche. Vienes a mi escuela o veas en el computadora pero en persona, Sweeney Todd está muy cómico y interesante. En la computadora es menos interesante y yo prefiero si tu vienes. Si tu no vienes, entonces mires en la computadora porque mi escuela está recuerda la programa. En la computadora, visitas en sitio <a href=""http://www.desertridge.net/sweeneytodd/drhstheater/209/804/47926"">www.desertridge.net/sweeneytodd/drhstheater/209/804/47926</a>. </p><p>Sweeney Todd es acuerba un hombre, quien le ama un chica y la chica está su aide. Así él no puede le ama. Sweeney Todd es un hombre quien tiene un esposa y su esposa cocina en su restaurante. Ella hace las pasteles de carne. Ninguien no sabe que ella usa en su pasteles, pero su pasteles está el mejor que otras. La película está muy bien y muy interesante. En mi teatro, la audiencia no sabe que ella pone en su pastel hasta termina. En la película, el hombre quien le ama la chica está Alan Rickman, mi actor favorito. Así, la persona quien juega él, necesita ser buen.</p><p>Espero que pueda a mi teatro o mire en la computadora. Sweeney Todd está muy divertido y espero que te gustalo.</p>","51.0"
"E3126008","Female","11.0","Secondary / High School","4","Traditional classroom","Foreign Language","1.0","2319066.0","36:24.2","A2","I4","I4","373.0","I4","4192.0","nan","nan","nan","nan","I-MF","TRAVEL","For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Para vacationes, hay muchos transportaciones. Hay en pie, en carro, en buso, o viajar. </p><p>Yo tipico manejar a mis lugares, pero yo prefiero viajar porque es muy fácil y me encanta. Las atendes están muy simpáticos y inteligentes. Ellos le ayudaría si necesaria. Hay muy expensivos y yo solo viajar si yo tengo mucho dinero.</p><p>Cuando manejando, necesita mucho dinero por gas y meriendas pasar el tiempo. Está muy divertido porque vee muy extravanganza scenes y muy hermosas. Yo tipico en carro porque es más fácil que viajar.</p><p>Es dubio que alguien habre prefiere en pie porque todos los lugares están muy grande distancias. En pie está muy aburrido y no divertido.</p><p>En buso está interesante porque los gente contigo. Los gente puedan ser muy inteligentes y cómicos o ellos puedan ser muy aburridos y fastidiosos. Yo ira con mi grupo de orquesta y este muy terrificos. Me encanta viajar con mis amigos porque Kristi, Lisa, Aracely, y Tyler están alla. Kristi es muy cómica, Lisa es muy inteligente, Aracely es muy extraña, y Tyler es muy simpática. Me encanta mis amigos.</p><p>Si interesante en va otro lugar, viajar porque es muy mejor que otras.</p>","51.0"
"E3126008","Female","11.0","Secondary / High School","4","Traditional classroom","Foreign Language","1.0","2319066.0","36:24.2","A2","I4","I4","373.0","I4","4192.0","nan","nan","nan","nan","I-MF","POP_CULTURE","Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>¡Hola!</p><p>En mi escuela, más que gente está obsesé con Harry Potter. Así, todos los gente tienen los libros de Harry Potter. Es cierto que ninguino no les gustan libros, pero Harry Potter es muy differente para otros libros.</p><p>Me encanta que todos los gente están obsesando para Harry Potter porque yo estoy obsesando. Yo estoy nunca obsesé con otras cosas también todos los gentes, pero Harry Potter deservio la atencion. </p><p>Harry Potter es acuerba un niño, se llama Harry Potter, él tiene once años, y él está un magician y él va a escuela de magic. Los amigos de Harry Potter se llaman Hermione y Ronald. Hermione es muy inteligente y trabajadora. Ron es muy cómico y perezoso. Harry es muy cuerca de Ron, pero Hermione es el importante amiga.</p><p>Harry tiene mieda siempre porque el maestro de DADA está muy mal. En su primero año, su maestro de DADA era Quirrell, y Quirrell está parta Voldemort. Voldemort está el villain de el libro. En su segunda año, su maestro de DADA era Lockhart, Lockhart era muy vaino y estupido. Todos sus maestros de DADA están muy mal, así Harry aprendé en su propio tiempo porque sus maestros no enseñen.</p><p>Harry Potter está el mejor libro yo habre leé. ¿Cuál es tu libro favorito? ¿Qué es acuerba?</p><p>Gracias por escuchando a mi,</p><p>Jennifer Nevins</p>","51.0"
"E3135855","Male","12.0","Secondary / High School","Unknown","One-way immersion","First Language","1.0","2327889.0","49:50.4","B2","I4","I4","3400.0","I4","4155.0","nan","nan","nan","nan","A-SE","EDUCATION","The students in your partner school in Madrid want to learn more about the education system in your community.Write an email of several paragraphs in length that explains the school system where you live.1. Tell a story about something that happened in your school system. This could be something you or someone you know experienced.2. Describe other schooling options that are available in your community.3. Make sure to explain the pros and the cons of the different schooling options in your community.","<p>Una aves toda la electricidad se fue en la escuela.En la comunidad ay la option de tener ocho clases todo los dias embes de quatro por un semestre y quatro en otro semestre, Las clases son mas cortas pero te dan mas  tarrea. En mi escuela tienes quatro clases por un semestre y quatro en otro semestre embes de ocho clases todo los dias, tienes menos tarrea pero las clases son mas largas.</p>","44.0"
"E3135855","Male","12.0","Secondary / High School","Unknown","One-way immersion","First Language","1.0","2327889.0","49:50.4","B2","I4","I4","3400.0","I4","4155.0","nan","nan","nan","nan","A-NE","ENVIRONMENT","Your pen pal in Spain has written an email to you. In her email, she described some of the changes her school is making to be more environmentally friendly. She wants to know what your school does to be green. Write an email, several paragraphs in length, in which you describe programs or initiatives in your school that promote taking care of our planet. Be sure to describe in detail the following:1. What your school and student groups have done in the past.2. What you and your school are currently doing.3. What you think you and your school could do better in the future.","<p>Mi escuela y compañeros reciclamos nuestra basura y la escuela va a installar solar panels en el techo. En el pasado an sembrado muchos arboles. En el futuro tal ves pueden usar el viento y convertir lo en electricidad porque ay mucho viento aqui.</p><p>-Marin</p>","44.0"
"E3135855","Male","12.0","Secondary / High School","Unknown","One-way immersion","First Language","1.0","2327889.0","49:50.4","B2","I4","I4","3400.0","I4","4155.0","nan","nan","nan","nan","A-SE","LANGUAGE ARTS","An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youve been asked to post a blog on your schools website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.","<p>Todos  en mi esquela estan viendo el show Umbrella Academy ahorita. Es un show donde cinco hermanos y dos hermanas tienen super poderes y tratan de salvar el dia. El mas grande se llama Luther y tiene super fuerza, el segundo se llama Diego y puede lanzar cual quier cosa y controlar en que direction va la cosa, la tersera se llama Allison y puede controlar la mente de otras personas, el numbero quatro se llama Klaus y puede hablar con los muertos, el numbrero cinco se llama numbrero cinco y puede teleportar pero desaparesio, el numbero sies se llama Ben y puede convertir se en un monstro pero se murillo, y el numbero siete se llama Vanya puede controlar  el sonido y utilisar lo como una arma. Uno por uno todos se fueron de el Academy excepto por Luther, a Luther le mandaron a la luna. Un dia se murillo el papa  de todos y todos regresaron al Academy para envestigar. Luego, regreso Numbero Cinco por un portal para decir les que en ocho dias va acer el fin del mundo. Los sies tratan de parar el fin del mundo pero dos asesinos, Cha Cha y Hazel, tratan de matar los. A mi me gusta mucho el show pero solo tiene una temporada ahorito. Seria mejor si tenia mas temporadas pero van a salir despues.</p>","44.0"
"E3142349","Male","10.0","Secondary / High School","10","Heritage Learner","Foreign Language","1.0","2333683.0","35:26.0","B2","I4","I4","3252.0","I4","3947.0","nan","nan","nan","nan","A-SE","EDUCATION","The students in your partner school in Madrid want to learn more about the education system in your community.Write an email of several paragraphs in length that explains the school system where you live.1. Tell a story about something that happened in your school system. This could be something you or someone you know experienced.2. Describe other schooling options that are available in your community.3. Make sure to explain the pros and the cons of the different schooling options in your community.","<p>En mi systema escolar nosotros aprendemos mucho. En mi experencia en este systema, si sirve para aprender mas rapido pero no todos pueden pasar todas sus clases. Yo paso casi todas mi clases pero aveses no tengo mucho tiempo para aser el tradajo. Yo y mis amigos apredemos muy rapido.</p><p>Los otros systemas escolars en los estados unidos son muy similares a el miyo. No aye muchas differentes opsiones en mi communidad para aser algo differente. La unica differente es si ases la escuela en la casa en donde tienes mas tiempo para differentes actividads. pero no es tan fasil aser la escuela en casa, y estas muy solo con pocos amigos porque no conos a nadian.</p><p>Las cosas buenas de mi systema escolar es que aprendemos mucho y tiene muchos maestro buenos para ensellar nos. Los maestros sabes mucho de lo que ensellan porque lo estudaror toda sus vidas. Las cosa malas son que todo va muy repido y no tienes mucho tiempo para aser el trabajo y aye muchas clases pues se te olvidan las cosas que aprendistes muy rapido.</p>","43.0"
"E3142349","Male","10.0","Secondary / High School","10","Heritage Learner","Foreign Language","1.0","2333683.0","35:26.0","B2","I4","I4","3252.0","I4","3947.0","nan","nan","nan","nan","A-SE","LANGUAGE ARTS","An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youve been asked to post a blog on your schools website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.","<p>En esta escuela les gustan mucho las peliculas de superheroes. Yo vi uno pelicula de superheroe que se llamaba aquaman. Esta pelicula es de un superheroe que es mitad humano mitad atlantico. los atlanticos viven devajo de agua, Los atlanticos odian a los humans y queren epesar uno gerra contra los humanos. Aquaman es el hijo de la reyna de los atanticos y un hombre normal. En es odiado por los atlantiano por ser mitad humano y porque su mama estaba con el rey y todavia se fue con un humano que ella amaba.</p><p>En esta pelicula el villano es su mitad hermano que quere aser el rey y epesar la gerra contra los humanos. Aquaman no quere ser rey pero en es el unico que puede parar la gerra pues el va a ir contra su hermano para el trono del rey. El casi muere la primer batalla contra sus hermano pero es salvado. el puede ir peliar otra ves contra su hermano pero todavia no tiene la fursa para ganar le a su hermano. El y mera que lo salvo van a encontrar el tridente the oro dode el pelea contra un hombre quere vengansa pero aquaman lo mata. Despues de eso el agara el tridente y le gana a su hermano, el es el nuevo rey. </p><p>Me gusto esta peliculo porque es muy chido como pelean vajo el agua y como llega a su fersa y le ganar a su hermano. Todo se ve muy real y me encanto verla.</p>","43.0"
"E3142349","Male","10.0","Secondary / High School","10","Heritage Learner","Foreign Language","1.0","2333683.0","35:26.0","B2","I4","I4","3252.0","I4","3947.0","nan","nan","nan","nan","A-NE","ENVIRONMENT","Your pen pal in Spain has written an email to you. In her email, she described some of the changes her school is making to be more environmentally friendly. She wants to know what your school does to be green. Write an email, several paragraphs in length, in which you describe programs or initiatives in your school that promote taking care of our planet. Be sure to describe in detail the following:1. What your school and student groups have done in the past.2. What you and your school are currently doing.3. What you think you and your school could do better in the future.","<p>En mi escuela no se de muchos grupos que quidan a la vida verde. Pero mi escuela si quida el sacate y los arboles dano les agua todos los dias. Creo que si aye grupos que quidan al mundo en nuesta esucuela.Mi escuela trata de limitar la pollusion come tirar la basura.</p><p>Yo creo que mi escuela deveria aser mas para quidar la vida natural como plantar mas flores y limpiar mas la escuela y dar mas agua a todas las plantas.En el futuro deverians aser mas grupos en la escuela para quidar la naturalesa. como tener mas boses para que no vallan a neseitar tantos caros para los niños. La basura deberia ser mas recyclada.</p>","43.0"
"E3149375","Female","11.0","Secondary / High School","4","Traditional classroom","Foreign Language","1.0","2340078.0","25:26.0","B2","I5","I5","3620.0","I5","249.0","nan","nan","nan","nan","A-SE","LANGUAGE ARTS","An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youve been asked to post a blog on your schools website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.","<p>Tres dias en el pasado yo miré la pelicula se llama ""The Act"".  Este pelicula es en la forma de una documentario, y tiene episodios.  En The Act una chica tiene una madre quien no le dejó la verdad de la salud de su hija.  La madre dejó ""Mi hija es enferma, y necesita muchas medicaciones"".  Pero la hija tiene una buena salud.  La hija mató su madre porque ella no le gusta la acciones de su madre, y ella sabó ella no es enferma, y su madre soló quiere dinero de los hospitales o donaciones.  La hija en la pelicula se llama Gypsy, y Gypsy es una chica muy adventurosa, y amigable, y intelligente.  Gypsy no tiene muchas amigas porque de su madre.  Gypsy es muy interesante y mal porque ella mató a su madre y corró de la policía.  En mi opinion The Act es una pelicula muy interesante porque tiene aspectos de los eventos en la vida real de Gypsy.  Este pelicula es similar de una evento en realidad.  Gypsy es una persona real, no soló en la pelicula.  Los partes malas en la pelicula son los partes de sexo y violencia.  Los partes son malas por chicos jovenes, y este pelicula no es para chicos jovenes, es para personas quien tiene diecisies/dieciocho años o mas.  En general The Act es una documentario muy triste, pero es muy interesante porque The Act tiene aspectos de violencia, y amor. </p>","12.0"
"E3149375","Female","11.0","Secondary / High School","4","Traditional classroom","Foreign Language","1.0","2340078.0","25:26.0","B2","I5","I5","3620.0","I5","249.0","nan","nan","nan","nan","A-MM","EDUCATION","The students in your partner school in Madrid want to learn more about the education system in your community.Write an email of several paragraphs in length that explains the school system where you live.1. Tell a story about something that happened in your school system. This could be something you or someone you know experienced.2. Describe other schooling options that are available in your community.3. Make sure to explain the pros and the cons of the different schooling options in your community.","<p>Hola,</p><p>Una historia en la systema de educacion donde yo vivo es cuando yo fuí a España para la clase de español.  Este evento era en el verano. Yo viajé a España para estudiar en el extranjero.  Yo vivó con una familia local de Madrid, y yo practicé mí español mucho.  Yo aprendé mucho de España, y la cultura de España.  </p><p>En mí communidad hay muchas oppciones y oportunidades para aprendar en la systema de educacion.  Una forma es de una clase con una profesor.  Este forma es tipica de muchos escuelas en los estados unidos, y una profesor enseña estudiantes en una cuarto en una escuela.  Una otro option es estudiar en el extranjero.  Este es cuando tú estudiar en una lugar o paise differente.  Ademas una otra optión es de escuela en linea.  Este escuela es con una computadora y el internet.  Estudiantes pueden estudian en linea por todo el dia, o soló por uno o dos clases.  Escuela con una profesor, estudiar en el extranjero, y escuela en linea son los tres optiones de educacion en mí escuela.</p><p>Hay positivos y negitivos de los tres optiones de escuela.  Escuela en linea es muy popular con estudiantes quien no tienen mucho tiempo para escuela.  Positivos de este option son más tiempo para otros actividades, tú pudedes trabajas en tus casa, y tú trabajas cuando tú puedes.  Los negitivos son tú necesitas una computadora, y acceseso de el internet y tú no tienes la ayuda de una profesor.  Yo quiería el segundo option de educacion ""estudiar en el extranjero"".  Este option es una experiencia del vida, y tiene muchos positivos.  Cuando tú estudies en el extranjero, tú aprendes mucho de una cultra muy differente y interesante. Si tú viajas a una paies con una lengua differente tú puedes practicas, y aprendas más de la lengua.  Una negativo de este forma de educacion es el viaje cuestra mucho dinero.  El final forma es el forma muy basico.  Cuando tú estudies en una clase con una profesor, tú puedes hablas con otros estudiantes o la profesor de preguntas.   Negitivos de este forma son no hay mucho tiempo privada con una profesora.  Si tú tienes problemas especiales, el profesor tiene otros estudiantes, y no puede ayuda soló tú.  Los tres formas de educacion tiene positivos y un poco negitivos pero en mí opinion, yo viajaría y estudiaría en el extranjero.</p><p><br></p><p><br></p>","12.0"
"E3149375","Female","11.0","Secondary / High School","4","Traditional classroom","Foreign Language","1.0","2340078.0","25:26.0","B2","I5","I5","3620.0","I5","249.0","nan","nan","nan","nan","A-SE","ENVIRONMENT","Your pen pal in Spain has written an email to you. In her email, she described some of the changes her school is making to be more environmentally friendly. She wants to know what your school does to be green. Write an email, several paragraphs in length, in which you describe programs or initiatives in your school that promote taking care of our planet. Be sure to describe in detail the following:1. What your school and student groups have done in the past.2. What you and your school are currently doing.3. What you think you and your school could do better in the future.","<p>Holá,</p><p>Ayer era el dia del mundo, y yo estaba muy emmocionada por los programas de mí escuela que ayuda al mundo.</p><p>En mi escuela en el pasado, todos los estudiantes fuí en el aire fresco, y aggaramos basura que en la tierra cera de la escuela.  Basura es muy mala para el mundo en general, y cuando los esudiantes limpiamos la basura este ayuda al mundo mucho.  Este era una activdad muy divertido para estudiantes</p><p>Ahora en mí escuela, hay muchos optiones para reciculo basura, en clases, baños, y la cafeteria.  Ahora es muy facil para reciculo.</p><p>En el futuro mi escuela quierÍa usar menos plastico, y cosas malas para el mundo.  En la cafeteria espcialmente es importante.  Mi escuela quiería usar comdias que no tiene plastico.    </p><p><br></p>","12.0"
"E3152888","Female","12.0","Secondary / High School","6","AP","Foreign Language","1.0","2343361.0","12:29.2","A2","I4","I4","3389.0","I4","3400.0","nan","nan","nan","nan","I-MF","POP_CULTURE","Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>Hola Amiga,</p><p>Hay un montón de cosas que son muy popular en mi escuela pero creo que la más popular es una cosita que tú pones detras de tu telefóno, se llama, ""Pop Socket"". Es mas fácil ver una película o un programma sin poner tu telefóno al lado de un libro o algo así y no se caé. También, tu puedes guardar tus audifonos. Especialmente, cuando caminas, no tienes que preocupar sí tu telefóno se va a caer porque es mas fácil tener entré tus dedos. Mi aspecto favorito de la cosita es que se puede cambiar la foto sí quiere. Ahora, tengo una foto de la playa y antes yo tuve una foto del símbolo de mi trabajo. Creo que el ""Pop socket"" es muy popular por todas las maneras en que tu puedes usarlo. También, nunca hay uno que es lo mísmo de otra persona. Sí quieres uno, ellos no son muy caro por eso yo puedo mandar uno a ti. </p><p>Tu Amiga</p>","60.0"
"E3152888","Female","12.0","Secondary / High School","6","AP","Foreign Language","1.0","2343361.0","12:29.2","A2","I4","I4","3389.0","I4","3400.0","nan","nan","nan","nan","I-MF","THEATER","The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Hola Amigo,</p><p>Espero que tu puedas ver nuestro teatro por la red! Nuestro teatro es para los niños y los padres durante la semana de navidad. Queremos pasar un mensaje que el día no es solo para los regalos, es para la familia y la amistad entre amigos. Cada año, niños quieren más juegos, videojuegos, muñecas y mucho más. Pero con nuestro teatro, esperemos que ellos lo van a aprender que necesitamos aprovechar el tiempo que tenemos con ellos. En el teatro, yo soy la madre y tengo que enseñar a mis niños que la vida es corto y todas la cosas de material no sirven nada despues.  El tiempo con la familia es importante antes que una persona se siente triste o enojada porque no pasó tanto tiempo con su familia como quería. Familias puedan verlo en nuestro escuela a las cinco por la noche el viernes, a las doce el sabádo o a las cinco por la noche el sabádo. Hay suficiente espacio por las familias de cien estudiantes. Todo es gratis porque es el tiempo de la navidad y estamos haciendo cosas por otros. Ya lo sé que tu no puedes venir, por eso tu puedes verlo en Youtube. Soló tienes que hacer es buscar la pagína de mi escuela. Espero que te gusta porque nosotros estabamos practicando por cuarto meses en preparácion.<br></p><p>Tu Amiga</p>","60.0"
"E3152888","Female","12.0","Secondary / High School","6","AP","Foreign Language","1.0","2343361.0","12:29.2","A2","I4","I4","3389.0","I4","3400.0","nan","nan","nan","nan","I-MF","TRAVEL","For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Sí quiere ir a un lugar, hay medios diferentes de transporte. Puede ir en autobus porque normalmente es muy barato pero depende en la ciudad, pueda pasar mucho tiempo en las sillas. Sí el lugar es lejos, pueda tomar un avion. Un avion es mucho mas caro que un autobus pero es rapidámente en comparacíon. Con un coche, pueda ir sola pero tiene que tener cuidado. Es muy importante que tengas dinero para la gasolina, comida durante el viaje y saber por que calle tienes que usar para llegar a tiempo. Finalmente, hay barco, pero es un poco difícil porque pueda ser enfermo durante el viaje. El precio del viaje es depende en la ciudad, cuando es más lejos, el precio es más caro. Hay maneras que son mejor del otros pero es depende en cuanto quiere pagar y el tiempo que quiere pasar viajando. </p>","60.0"
