Username,Gender,Grade,Grade Level,Year of study,Type of instruction,Relationship to language,Rating position,Testid,Test date,Version,FinalRating,R1,Rater1,R2,Rater2,R3,Rater3,R4,Rater4,Score,Topic,Prompt,Response,Totaltime
K2232885,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,1515593,29:46.0,A2,I3,I3,3959,I3,3389,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","Hola estudiante,voy a la escuela de Punahou. Me gusta Punahou porque es muy bonita y muy grande. Tengo muchas amigas en la escuela. Los prefesores de Punahou son divertios y simpáticos. A la escuela de Punahou no me gusta cuando escuela empieza porque emieza temprano de la mañana. Yo me despierto temprano para me preparo la escuela. Me siesto cansada a las once de la mañana porque no duermo el suficiente. -Alicia",37
K2232885,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,1515593,29:46.0,A2,I3,I3,3959,I3,3389,nan,nan,nan,nan,I-MM,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Hola profesora,mi profesora es señora HB, Ella es muy divertida y extrovertida. Yo sé señora Pitzer, ella es cómica. ¿Te gusta las personas son extrovertidas? Yo me gusta porque son cómicos. ¿Cuántas personas en tu familia? ¿Dónde eres tú? -Alicia",37
K2235171,Male,11,Secondary,3,Traditional classroom,Foreign Language,1,1517637,14:45.6,A2,I4,I4,3631,I4,3389,nan,nan,nan,nan,I-MF,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.","Mi clase favorita es la clase de historia porque yo disfruto aprender sobre las culturas de personas en otros tiempos. En la clase de hisotira, hablo con mis amigos cada día. Me gusta la profesora y pienso que le guste mi. En un día típica, hablamos sobre políticos y personas famosas en historia. Mañana, hablarámos sobre WW2. Nosotros debemos hablar en el Cold War ahora, pero porque de los dias nieves, hemos aprendido menos que debemos. Usualmente, yo disfruto la clase de matematicas, pero este año, mi clase favorita es la clase de historia.",67
K2235171,Male,11,Secondary,3,Traditional classroom,Foreign Language,1,1517637,14:45.6,A2,I4,I4,3631,I4,3389,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","Mi escuela es bueno pero puede ser más bueno. Tenemos ocho clases cada día y cada profesor tiene 47 minutos para eneseñar. Debemos tener una sistema con cuatro clases así que profesores tienen 90 minutos para enseñar cada día. También, estudiantes tendrían más horas en el día para aprender y hacer su tarea. Las clases cambiarían cada semestre y estudiantes tomarían clases nuevas. Por eso, estudiantes tomarían ocho clases cada año pero ahora, estudiantes toman seis clases cada año. La comida puede ser más bueno tembién pero este es una otra problema por un otro día.",67
K2235171,Male,11,Secondary,3,Traditional classroom,Foreign Language,1,1517637,14:45.6,A2,I4,I4,3631,I4,3389,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","¿Cuantos años has enseñado estudiantes? Yo soy en la clase de 11, ¿Qué clase enseñarás este año? ¿Piensas que es importante que estudiantes tengan tarea cada noche? ¿Cuantas personas están en su familia? Tengo cinco personas en mi familia includyendo mi. ¿Te gusta perros? Tengo dos perros y un gato. Espero que esté mi profesora este añó.",67
K2237575,female,8,Middle / Jr High,13,Heritage learner,Heritage Language,1,1519985,18:44.8,A2,I4,I4,3975,I4,3389,nan,nan,nan,nan,I-MF,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.","Cuando estaba en US mi favorita clases era ingles. Porque el ingles es muy facil y me encanta a lear libros de la libroteca. Cuando estaba esperando mi bus de escuela yo estaba leando mi favorite libro. El clases de ingles para unos es tan aborido pero para mi no es porque me encanta a escribir y leer. En el clases de ingles mi maestra le encantaba a jugar juegos con nosotros cuando terminamos rapido, unos veces nuestra clase se fue a jugar afuera caundo nos portabamos muy bien en clase.",69
K2237575,female,8,Middle / Jr High,13,Heritage learner,Heritage Language,1,1519985,18:44.8,A2,I4,I4,3975,I4,3389,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","Hola, mi escuela es muy bonita pero es pequena. Mi escuala tiene muchos deportes y clubs que puedes participar en. Los estudianntes aqui le gustan a jugar deportes despues de la escuela. Nuestra escuela tiene bueno comida para el almuerzo. Unos cosos que quero el escuela que cer es comprar nuevos libros para la libroteca,y nuevos computadoras para hacer el tarea para clases. Mi escuela debe a tener ottos deportes porque no tiene muchos deportes.",69
K2237575,female,8,Middle / Jr High,13,Heritage learner,Heritage Language,1,1519985,18:44.8,A2,I4,I4,3975,I4,3389,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Hola, Que typo de maestro eres, yo soy un espanol maestro. Que typos de maestros tienen en tu escuela que trabajas en. En que typo de casa vives en, son todos los casas lo mismo que tuos. Como esta tu familia cauntos ninos tienes. Que son tu interest que typo de cosas estas interesado en. Unos de mi interest son los deportes. Que clases tiene muchos estudiantes en. Que piensas a hacer cuando estas viejo.",69
K2282317,Female,11,Secondary,1,Traditional classroom,Unknown,1,1563059,09:03.1,A2,I4,I4,3620,I4,3389,nan,nan,nan,nan,I-MF,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.","Hola estudiantes de la escuela en Liima, les platicare un poco de mi clase favorita. Mi clase favorita es lectura. No solo es mi favorita por las historias que leemos pero tambien por las tareas que conquistamos. Mi maestro nos enseña como leer un texto y poder comparar lo con otro, o nos eseña a analyzar el texto para saber que significa actualmente. El maestro nos enseña a pensar como el autor para poder mejorar nuestro aprendicaje del texto y para poder mejor explicar lo en palabras sencillas. Todas estas tareas que tenemos me gustan aprender porque se pueden usar en otras temas o cuando me vaya a la universidad y tenga que analyzar cada lectura que lea. La clase no solo es para leer y entender, pero para escribir. Escribimos muchos ensayos que tambien seran utiles en el futuro. Estamos aprendiendo en como hacer lo eficiente en poco tiempo. Dicen mis maestros que asi sera para clases mas dificles y por practicar ahora por muchas vezes, me sera facil en clases futuras. Por eso la lectura es mi clase favorita porque todos los dias aprendo mas y mejor.",168
K2282317,Female,11,Secondary,1,Traditional classroom,Unknown,1,1563059,09:03.1,A2,I4,I4,3620,I4,3389,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","Hola clase, les platicare unas cosas de mi escuela. En mi escuela no tenemos que usar uniformes, podemos tener ropa normal pero tambien existen reglas como: no permitir vestidos cortos , gorrras, o ropa que enseñe algun tipo de violencia. Esta escuela tiene muchas clases y programas como el consejo estudiantil quienes ayudan a escoger eventos para los estudiantes o ser la voz para cualquier demandas que tengan. Mi escuela tambien ofrece un programa para que los estudiantes con buena GPA puedanatender el colegio de Prarie State temprano en su ultimo año de la preparatoria y gratis para 4 clases. No solo existen buenos programmas y clases pero los maestros individuales hacen que la lectura sea divertida. Aprendiendo cosas nuevas en metodos que son mas divertidos hacen el apredicaje mas facil. Algunas cosas que tendrian que mejorar en la escuela serian cosas como el almuerzo o lo baños. Muchos estudiantes se an quejado que los almuerzos no se les hacen sabroso. Otros estudiantes quejan que los baños tienen mucha basura o muchas cosas escritas en las puertas y parades. Afuera de esto, mi escuela sigue siendo unas de las mejores. ",168
K2282317,Female,11,Secondary,1,Traditional classroom,Unknown,1,1563059,09:03.1,A2,I4,I4,3620,I4,3389,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Buenas tardes maestra de Madrid, en orden de introducirla a el club de cultura de Español, le debo hacer unas preguntas para que podamos saber mas de usted. Le mandare una lista de preguntas y usted decide cuales quiere contestar y mandar. Las respuestas seran leidas a el club para ya saber cosas de usted antes de su llegada.Las preguntas:¿A que edad quiso hacer maestra y porque?¿A que edad se integro a la escuela para estudiar hacer maestra y cuando se graduo?¿Como va un dia normal en su dia del trabajo?¿Cuales son sus intereses o cosas favoritas para hacer en el trabajo¿Cuales son sus intereses o cosas favoritas para hacer afuera del trabajo?¿Tiene hijos?¿Esta casada?¿Adonde crecio y cuando es su cumpleaños?¿De niña, que le gustaba hacer?¿Cual es su memoria favorita?¿Cosas favoritas? (color, comida, pelicula)Estas nadamas son unas cosas que usted pueda contestar. Si le gustaria agregar mad, esta muy bien con nosotros. Si no prefiere contestar unas preguntas, igual esta bien. Esperemos que llegue rapido!",168
K2284670,Female,8,Middle / Jr High,4,Traditional classroom,Foreign Language,1,1565274,35:52.3,A2,I1,I1,3400,I1,3354,nan,nan,nan,nan,I-MM,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","Mi escuela se llama Greenwich Academy. Me gusta mucho. Todos personas es muy simpatica y las clases en la escuela esta muy divertirse. La comida es bueno, pero algunas la comida es mal. Ademas, a mi me gusta las deportes en mi escuela. Es muy divertirse. xxRoma ",17
K2284670,Female,8,Middle / Jr High,4,Traditional classroom,Foreign Language,1,1565274,35:52.3,A2,I1,I1,3400,I1,3354,nan,nan,nan,nan,I-MM,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Hola! Me llamo Roma. Como estas? Te gusta Unidos Estados? Qual es tu comida y color favorita? Que te gusta hace en tiempo? Gracias,Roma",17
K2284670,Female,8,Middle / Jr High,4,Traditional classroom,Foreign Language,1,1565274,35:52.3,A2,I1,I1,3400,I1,3354,nan,nan,nan,nan,I-MM,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.",Mi clase favorita es sciencias. Me gusta sciencias porque mi profesora es muy simpatica y sciencias es muy divertida.,17
K2369654,Male,12,Secondary,2,Traditional classroom,Unknown,1,1646870,24:35.7,A2,I4,I4,3971,I4,3282,nan,nan,nan,nan,I-MF,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.","Mi clase favorita es mi clase de Estadisticas, siempre e sido bueno para los numeros. En esa clase tengo muchos companeros que son muy divertidos, a ellos les encantan los chistes. El profesor es muy intelligente y tambien muy amigable, si no fuera por el profesor creo que no estubiera tan interesado en esa clase. La clase no se siente larga por que todos la pasan muy bien, si todos estan concentrados siempre logramos aprender mucho. En esa clase e apprendido mucho sobre como entender estadisticas, me entanta lo que puedo hacer con la information que me a dado la clase. ",48
K2369654,Male,12,Secondary,2,Traditional classroom,Unknown,1,1646870,24:35.7,A2,I4,I4,3971,I4,3282,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","A mi me gusta mucho mi escuela. Los maestros son muy buenos, y amigables. Tengo muchos conocidos en mi escuela. Tambien hay mucha diversidad en mi escuela, hay estudiantes de muchas nationalidades. Tengo tantos maestros que son muy inteligentes y que son personal geniales, son como parte de mi familia. A veces la escuela se siente como si fuera mi segunda casa. Me encantan los groupos que hay en la escuela, yo e aprendido mucho de ellos, yo cresco como persona estando en diferentes grupos que me ensenan mucho.  Fuera de lo bueno de la escuela, hay muchas cosas viejas en mi escuela. Los banos son oribles, son muy feos. A mi tambien no me gustan nuestros casilleros, son muy angostos y nada entra facilmente. A veces llego tarde a mi clase por que tengo problemas con mi casillero, a veces no quiere abrir y otras veces no puedo acomodar mis libros por falta de espacio. ",48
K2369654,Male,12,Secondary,2,Traditional classroom,Unknown,1,1646870,24:35.7,A2,I4,I4,3971,I4,3282,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Hola, me interesa mucho conocerla maestra! Me encantaria hacerle unas preguntas, para poder tener una mejor idea de quien es usted. Me encantaria saber de sus trabajos pasados, para poder entender sobre su experencia en este tipo de posicion laboral. Tambien, fuera de su vida laboral, yo quisiera saber de sus intereces personales. Me gustaria saber si le gustan los deportes, la musica o tal ves el arte. me interesa saber si usted tiene familia, un esposo o hijos. Todas estas preguntas me ayudaran a poder prepararme para su introducion. ",48
K2420962,Male,8,MIDDLE / JR HIGH,8,TRADITIONAL CLASSROOM,FOREIGN LANGUAGE,1,1694157,59:02.9,A2,N4,N4,3354,N4,3389,nan,nan,nan,nan,I-NE,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ",nan,16
K2420962,Male,8,MIDDLE / JR HIGH,8,TRADITIONAL CLASSROOM,FOREIGN LANGUAGE,1,1694157,59:02.9,A2,N4,N4,3354,N4,3389,nan,nan,nan,nan,I-MM,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.",La clase de engles es la clase favorita. Nosotros estudios mucho vocabulario. ,16
K2420962,Male,8,MIDDLE / JR HIGH,8,TRADITIONAL CLASSROOM,FOREIGN LANGUAGE,1,1694157,59:02.9,A2,N4,N4,3354,N4,3389,nan,nan,nan,nan,I-SE,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","Hola amigos,Me gusta mi escuela mucho. La clases es muy buen. El teacheres son muy bien!",16
K2422954,Female,7,Middle / Jr High,1,nan,Unknown,1,1695866,16:22.1,A2,I4,I4,3891,I4,249,nan,nan,nan,nan,I-MF,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.",Mi favorita clase de la escuela es banda. Estado apprendiendo a comotocar la flauta. Al principio estaba duro para mi pero ahora nadamas tengo que escojer una cancion y la toco facilita. Mi mejores amigos estan el la misma clase de banda y siempre nos juntamos para tocar nuestros instrumentos. El maestro de banda es como mi padre. Siempre nos procteja y se procupa de todos los ninos en la clase de banda.Hice una rellaciones de amistad con tantas persona enes clase que me mejoran el dia y nunca los quiero perder en mi vida.,32
K2422954,Female,7,Middle / Jr High,1,nan,Unknown,1,1695866,16:22.1,A2,I4,I4,3891,I4,249,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","En la escuela de Decker Middle School, apprendi muchas cosa comotocar un instrumento, canciones nuevas de differente partes del mundo, problemasde mathematicas, y mucho mas. pero de este ano escolar me gusto muchas cosas. Cosas inclullendo la presentaciones los vierenes en la manana y concietos de banda, coro, y tambien una de poemas. Unas cosas que se deben de arglar es no hacernos estar callados durante el lonche. A muchaspersonas no le gustan porque lonche es el unico tiempo que podemos hablar con nuestros amigos.",32
K2422954,Female,7,Middle / Jr High,1,nan,Unknown,1,1695866,16:22.1,A2,I4,I4,3891,I4,249,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Hoy te tengo unas cuantas pergunatas de ti. Mi primera pregunrta es en dondetu nacistes? Otra pregunta que te tengo es si estas casada? Si estas, tienes hijos? Cuantos hijos tienes? A cual universido fuiste? Que es lo que estudiaste?",32
K2434477,Female,7,Middle / Jr High,8,Two-way immersion,Foreign Language,1,1705431,15:57.5,A2,I4,I4,3927,I4,3389,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","Me gusta que mi escuela tiene muchas clases differentes porque te da mas oportunidades para hacer lo que qieres. Hay muchas cosas que no me gusta sobre mi escuela. Primeramente no tenemos aire frio en muchos de las clases entonces es muy calor en los dias de 90 grados. Segundo, escuela no termine hasta el 8 de junio y empieza en agosto esto hace el ano MUY largo. Tercero empieza a las 740 de la mañana que es muy temprano y me hace muy cansado durante el dia. Ademas no te dan mucho tiempo para almuerzo y tengo que comer muy rapido. Estas son las cosas que me gusta y no me gusta de mi escuela.",33
K2434477,Female,7,Middle / Jr High,8,Two-way immersion,Foreign Language,1,1705431,15:57.5,A2,I4,I4,3927,I4,3389,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ",Que es tu deporte favoritoCuantos años tienes Donde nacisteCuantos hermanos y hermanas tienesQue haces para divertirseCuantos mascotas tienesCual es tu color favoritoCual es tu comida favoritoCual grado eres la maestra para en Madrid Te gustas nadar,33
K2434477,Female,7,Middle / Jr High,8,Two-way immersion,Foreign Language,1,1705431,15:57.5,A2,I4,I4,3927,I4,3389,nan,nan,nan,nan,I-MF,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.","Mi clase favorito es los communicaciones digitales, es un clase que tenia antes del invierno y es en ingles. En este clase yo y mis amigas sacamos videos de nosotras que serian diferentes cada tiempo dependiendo en el topico. Despues de recordar editamos nuestros proyectos con Final Cut Pro y los presentamos a la clase. Era muy divertido hacer los videos y tambien ver los de otros groupos. Una vez compitimos para hacer un introducion para nuestras noticias escolares y nuestra groupo gano por mucho. Era todo el comunitad y cosas divertidos que hicimos que hicieron communicaciones digitales mi clase favorito.",33
K2480177,Male,9,Secondary / High School,1,Traditional classroom,Heritage Language,1,1737373,39:53.2,A2,I2,I2,3389,I2,3354,nan,nan,nan,nan,I-MM,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.",Mi encante mi escuela por que es bien divertido. Mi encantan los vailes y los deportes que tienen. Las classes que tienien mi gustan mucho porque son bien divertido . Por orita no a mirado nada que tienen de areglar.,14
K2480177,Male,9,Secondary / High School,1,Traditional classroom,Heritage Language,1,1737373,39:53.2,A2,I2,I2,3389,I2,3354,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ",Hola mi nombre es Emmanuel Denis y soy un estudiente de la escuela que vas a vistitar. Quire avisar te unas preguntes antes que ayegares. Mi premera pregunta es como te yamas y porque eres una mastre para tu carera. Qual es tu favorita materia y quales grados ensenias. Mi ultima pregunta es quantos años as estado de maestra.,14
K2480177,Male,9,Secondary / High School,1,Traditional classroom,Heritage Language,1,1737373,39:53.2,A2,I2,I2,3389,I2,3354,nan,nan,nan,nan,I-MM,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.",Mi favorita classe es Educasion Physica. Mi gusta esa classe por que mi gusta jugar deportes. En esa classe asemos mucho deportes. Tamien mi gusta porque mi da chance pa hablar con mis amigos.,14
K2515366,Female,10,Secondary / High School,1,Other,Unknown,1,1763736,40:14.6,A2,I4,I4,3389,I4,3975,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Buenas tardes,A mi me gustaria hablar con usted sobre sus intereses y su vida para poder a darle una propiada introducion en el Spanish culture club. Si por favor me manda una carta patras respondiendome las preguntas, por favor. las preguntas son: Que es su ocupacion? Cuales actividades le gusta aser en su tiempo libre? Como fue su juventud? Tiene hermanos o hermanas? Tiene hijos o hijas?",55
K2515366,Female,10,Secondary / High School,1,Other,Unknown,1,1763736,40:14.6,A2,I4,I4,3389,I4,3975,nan,nan,nan,nan,I-MF,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.",Mi clase favorita es el arte digital y animacion. El maestro es muy bueno y me enseno como se usa una programa que se llama Sketchbook Express para crear arte. Me gusta que me ensena nuevas cosas que puedo crear con los utiles en el programa y me da consejos con mis animaciones. El maestro es el hombre mas sabio que yo habia conosido en lo que me interesa. Estoy pensando en ser un artista digital y crear arte nueva que tenga mejores detalles y mejor color.,55
K2515366,Female,10,Secondary / High School,1,Other,Unknown,1,1763736,40:14.6,A2,I4,I4,3389,I4,3975,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","La escuela que yo atiendo es Manor New Tech High School. Me gusta mucho aqui por que esta chiquita y todos estan bienvenidos. La gente aqui es muy buena y los maestros quieren que tomes clases que a ti te gusten. Aqui puedes a tener nuevas amistades y me gusta los clases aqui tambien como Robotics y arte digital y animacion. Yo creo que la escuela puede tratar de darle un poco mas tiempo a los estudiantes en los projectos por que unas veces no puedo trabajar en ellos y me quedo trabajando en mi tarea tarde en la noche. Pero tambien, un estudiante tiene que aprender como manejar su tiempo y yo si trato todo lo que yo pueda.",55
K2607189,Male,4,Other,2,One-way immersion,Unknown,1,1841498,58:22.2,A1,N3,N3,249,N3,3613,nan,nan,nan,nan,I-SE,School Routine,Situation: A friend from Mexico City is curious about what happens during a typical day at your school. Your task: Write about what you do during a typical day at school.  Write about your routine from the start of the day in the morning until the time you go home at the end of the school day.,Jugar football en recro En arte es un papel,13
K2607189,Male,4,Other,2,One-way immersion,Unknown,1,1841498,58:22.2,A1,N3,N3,249,N3,3613,nan,nan,nan,nan,I-NE,Project,Situation: You are keeping a journal in which you document interesting school projects. Projects might include a science or art project or a book report that you are working on. Your task: Write as much as you can about a project at school and why you find it interesting.,Una libro en english clase,13
K2607189,Male,4,Other,2,One-way immersion,Unknown,1,1841498,58:22.2,A1,N3,N3,249,N3,3613,nan,nan,nan,nan,I-NE,Questions ,"Situation: A teacher from Madrid is coming to visit your school. You will be introducing him/her to the members of the Spanish culture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ",Yo es korver,13
K2607189,Male,4,Other,2,One-way immersion,Unknown,1,1841498,58:22.2,A1,N3,N3,249,N3,3613,nan,nan,nan,nan,N-MF,About Me,"Situation: A visiting teacher from Lima, Peru wants to get to know all the students in your class. He/she has sent you an email asking you to introduce yourself in an email message. Your task: Write back an email message in which you introduce yourself by telling as much as you can about yourself to help him/her to get to know you better.  ",HOLA MI NOMBRE ES KORVERYO JUGAR FOOTBALL MUCHOYO JUGAR SOCCER ES MUY BIEN YO JUGAR BALOSESTO Y FORTNITE,13
K2607189,Male,4,Other,2,One-way immersion,Unknown,1,1841498,58:22.2,A1,N3,N3,249,N3,3613,nan,nan,nan,nan,N-MF,Wishlist,"Situation: Some people make a list of things they want for their birthday? Do you? Carla, your Spanish Facebook friend, wants to know what you want for your birthday. Your task: Send Carla an email with information about gift items that you like.",Yo cerro un footballYo necesitos mucho moneda,13
K2607189,Male,4,Other,2,One-way immersion,Unknown,1,1841498,58:22.2,A1,N3,N3,249,N3,3613,nan,nan,nan,nan,N-MF,School Supplies,"Situation: You are helping a new classmate from Bogota to prepare for school. Your task: Prepare a list for your classmate from Bogota about some of the school supplies that you use for school each year, how many you use, places you buy them.",Un lapiz y un color lapizUn Yyo nombre es korver,13
K2716969,Female,11,Secondary / High School,4,Traditional classroom,Foreign Language,1,1936671,28:52.6,A2,I4,I4,3947,I4,3958,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.",Mi escuela es en escuala bueno. Hay muchas clases interesantes y los profesores son amigables. No hay muchas problemas en mi escuelas pero hay estudiantes que no son amigables. Me gusta la cafeteria por que es muy grande y puedo hablar con mis amigos en la cafeteria. Los examenes nesecitan ser mejor por que los estudiantes no les gustan. ,28
K2716969,Female,11,Secondary / High School,4,Traditional classroom,Foreign Language,1,1936671,28:52.6,A2,I4,I4,3947,I4,3958,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Hola profesor, los estudiantes en mi clase queiran saber sobre tu viva. Tengo preguntas para ti. Primero, de donde eres? Eres de los Estado Unidos o un lugar eseccial? Segundo, como es tu famila? Tienes hijos o un esposa. Finalmente, que es tu actividad favorito? Te gusta los deportes o que es tu lugar favorito? ",28
