no,username,testId,topic,Summer Break,Self Recommnedation,Social media,POP_CULTURE,LANGUAGE ARTS,EDUCATION,ENVIRONMENT,HEALTH,
1310,C2763543,1974672,Summer Break,0.1339358766500027,0.08290155993521159,0.0776890944636592,0.06181820391644396,0.07644538666009196,0.06715211603159692,0.0572681331898515,0.051976350988202434,
1311,C2763543,1974672,Self Recommnedation,0.08939470508825872,0.1397493886553865,0.06739669119823762,0.046906015729487445,0.06440530385903084,0.06251599430049806,0.048198441192218326,0.040017020086125864,
1312,C2763543,1974672,Social media,0.08264458963544427,0.06875873640403948,0.10776002989463816,0.05770128302457541,0.07732569829337536,0.059275968646716436,0.0676237371497875,0.041122974471032414,
1313,C2774305,1984338,Summer Break,0.2057104226689736,0.11553954023183387,0.12276493051979928,0.09549819492825457,0.10094760830353018,0.09556739938161335,0.09286447794763858,0.07073501427933349,
1314,C2774305,1984338,Self Recommnedation,0.0021278256342238413,0.004898322593635775,0.0045623217705572155,0.012390813236305736,0.002250876125469924,0.005284514278885409,0.004043148510033011,0.0022896003673873407,
1315,C2774305,1984338,Social media,0.0021278256342238413,0.004898322593635775,0.0045623217705572155,0.012390813236305736,0.002250876125469924,0.005284514278885409,0.004043148510033011,0.0022896003673873407,
1316,C2782026,1990553,Summer Break,0.15192865347270362,0.07969197362403863,0.08739006807362965,0.06046819533073067,0.07293574545417772,0.06629112084696162,0.06386742964366847,0.059875698159767454,
1317,C2782026,1990553,Self Recommnedation,0.0950774970375511,0.15389304580108748,0.08247876227333475,0.07277493069622851,0.08687956669904912,0.0833902987442515,0.07602812098607822,0.044682093568722,
1318,C2782026,1990553,Social media,0.08136128857439269,0.07414431945068459,0.14668856543725933,0.06554766393033495,0.0877592554028987,0.07580216478100807,0.06094301418502333,0.05723715222191912,
1319,C2785547,1993742,Summer Break,0.06671757963811034,0.034332575334941204,0.03381050640667094,0.029692682441152567,0.02862048438681056,0.026646906126383756,0.02386784417787885,0.030328125966794996,
1320,C2785547,1993742,Self Recommnedation,0.06349878816919732,0.06330966024605583,0.04487423475467905,0.03517040218591413,0.05712250909067862,0.04116790379476158,0.03155280280953724,0.02739260341269022,
1321,C2785547,1993742,Social media,0.0683575713504585,0.06539505499037983,0.10728092066025452,0.04802280110981941,0.08359442230306384,0.057864015645419646,0.05330383219857821,0.04375767765906634,
1322,C2786145,1994279,Summer Break,0.17211007706411813,0.09956905149910222,0.09176080815415684,0.06541036383556195,0.08549008914614155,0.06739940989635052,0.0639920719303494,0.05960673173418572,
1323,C2786145,1994279,Self Recommnedation,0.11117408408398101,0.21030040144153198,0.10729774462728194,0.06304926598172722,0.09131785616902144,0.07127904068165367,0.07814770668212034,0.057776359107311936,
1324,C2786145,1994279,Social media,0.07701201788304268,0.07450473735053711,0.17516411841669877,0.07208928884123049,0.08057968552963926,0.06923899991701504,0.06428114053617746,0.05680871206167752,
1325,C2786181,1994315,Summer Break,0.15645090476842244,0.09286897561274796,0.09729510044935073,0.06923249560839799,0.0839649633401362,0.07677063709265983,0.06953249433305972,0.06599339037488358,
1326,C2786181,1994315,Self Recommnedation,0.11595050218205905,0.1648903616539379,0.11160978002857683,0.07890450966751983,0.09755684212832336,0.10110012172678473,0.09641571223897577,0.0636936041899717,
1327,C2786181,1994315,Social media,0.08520722246119504,0.07456344487083663,0.13559723054162487,0.07154951653110292,0.08161034793360165,0.0805806923385236,0.07517325008135706,0.046708834479468886,
1328,C2789572,1997574,Summer Break,0.08716101416921743,0.03983492291450769,0.048276251659492966,0.030217051112123382,0.036990214378703826,0.027616136104483685,0.02542697916476093,0.023860267296413013,
1329,C2789572,1997574,Self Recommnedation,0.03452669795425774,0.08182850757040484,0.02886338017402394,0.01649997685773269,0.01835184486938824,0.02251924277729902,0.016962862379845275,0.014040473499880128,
1330,C2789572,1997574,Social media,0.03302212946586979,0.024584047702029002,0.10610455777919073,0.030140284271828084,0.04290284958641382,0.02787160716656679,0.021258649123542035,0.01879350075375399,
1331,C2789644,1997646,Summer Break,0.15709979657456824,0.08507691903951325,0.07823274113731388,0.05770503571917639,0.07661451292231469,0.05806678157122922,0.05912598090972281,0.04757616232113397,
1332,C2789644,1997646,Social media,0.10313605202964361,0.08831872424634664,0.1685793961660575,0.06942721840129887,0.08629603941643407,0.07133823438505534,0.07547458820044306,0.06137314525502587,
1333,C2789644,1997646,Self Recommnedation,0.11808151568320725,0.24133542670963187,0.12239477952505248,0.073045198284521,0.114124943401891,0.09038414333155281,0.09024795030688812,0.0660283800022731,
1334,C2790754,1998648,Summer Break,0.14552930192775956,0.10070752421058841,0.09683058712537188,0.07416217102369586,0.0920929899020341,0.07681291961180681,0.07626649920225018,0.06260433334134159,
1335,C2790754,1998648,Self Recommnedation,0.10969843739513166,0.16159711192565074,0.09917998865273521,0.07859139734000273,0.09533526612290155,0.08505926034845203,0.07886142600682797,0.05812761094724737,
1336,C2790754,1998648,Social media,0.09653522379656428,0.0967588203121223,0.16146080976009408,0.08518509766407734,0.10457647258492687,0.0911172845537886,0.08346944364619746,0.07300574665684986,
1337,C2800004,2006630,Summer Break,0.14802555950580937,0.0882456168817163,0.09458392965913559,0.06526562607727836,0.07287260062870599,0.06828262763319733,0.05570069687168659,0.0504736875763188,
1338,C2800004,2006630,Self Recommnedation,0.09160217696040265,0.1503022542052993,0.09773180591051153,0.06229792361171796,0.08480328597342299,0.07933279929753023,0.07932186837766775,0.062058800887856806,
1339,C2800004,2006630,Social media,0.0975920724525379,0.09115804871998948,0.1695389304879114,0.06632870035787616,0.08916781785777095,0.0730050550512863,0.0718301568392142,0.05686102503562385,
1340,C2800040,2006666,Summer Break,0.17831701536133693,0.1210509809025507,0.11751818221935362,0.09253891452905187,0.10376428361176598,0.09501281813637114,0.07747096572173054,0.06325681581269654,
1341,C2800040,2006666,Self Recommnedation,0.12074349635802434,0.19007987831877288,0.09831505340156085,0.06571909391459327,0.10204098944927778,0.08397254710896082,0.06758505357327924,0.06380157706220951,
1342,C2800040,2006666,Social media,0.10303446391909947,0.09562498624594266,0.17495711758628485,0.07776662403068363,0.09915764300502569,0.08305809995513924,0.07037001060742801,0.06661132001350697,
1343,C2800543,2007163,Summer Break,0.18270327390843447,0.09957239168245403,0.10554667208385986,0.09426140548724596,0.1056294290271654,0.08234075925913656,0.08236813392818851,0.07032612065990967,
1344,C2800543,2007163,Self Recommnedation,0.09881769164287271,0.15372050480260227,0.09999043567049011,0.07151169783936977,0.09328966542527783,0.08507386063111233,0.07582663561899475,0.060571257170184106,
1345,C2800543,2007163,Social media,0.12286116492160694,0.1188715801480696,0.21034027826251944,0.10137367849532636,0.12803231203775262,0.11181009869233657,0.10135792287856608,0.08985795819661027,
1346,D1975804,1278365,Summer Break,0.05018763394469122,0.03915948135422988,0.03709016561237698,0.025268238963268023,0.03646295231852845,0.030053919030904618,0.028985445595537302,0.023897120071917993,
1347,D1975804,1278365,Self Recommnedation,0.04712292717695331,0.08292225660582042,0.04395509017708032,0.027997322631583228,0.04010641151539825,0.031828410121027204,0.03191632877893808,0.023867532119393273,
1348,D1975804,1278365,Social media,0.0537405067909011,0.05519763490531043,0.08859803171759126,0.04039515401437402,0.05761878393375737,0.043539971390397336,0.04316507978021243,0.04377243529129661,
1349,D2035113,1327921,Summer Break,0.20583151736747676,0.12499027022710084,0.11228559462993562,0.08698064100311549,0.11469008387370788,0.09157917728566568,0.0900449023559003,0.058754224552232975,
1350,D2035113,1327921,Self Recommnedation,0.12831402284829413,0.187436617149832,0.09714843815554378,0.06853145417892234,0.09171295538138587,0.09299798912594556,0.07690159589047549,0.04735616308472059,
1351,D2035113,1327921,Social media,0.09204238303238299,0.08215050052667244,0.12925593107026356,0.06020713065120546,0.07501619283475844,0.06737348375657878,0.0643422689047208,0.05250610422211682,
1352,D2035117,1327925,Summer Break,0.1529652284167955,0.09130279920753762,0.07269216369088458,0.05792511137573712,0.06327344961380248,0.060814299706471626,0.057424277678544064,0.046443347911001465,
1353,D2035117,1327925,Self Recommnedation,0.11462115253810015,0.19835153767435768,0.0798848520093073,0.07116189436232792,0.0720284846609217,0.10636584362252588,0.09900913381296483,0.03984971678168868,
1354,D2035117,1327925,Social media,0.07960990845824945,0.07637416935266184,0.13370913935705164,0.06599842677298424,0.07547965803026307,0.06653172349875593,0.0647865181938529,0.038762004283277064,
1355,D2048009,1339535,Summer Break,0.17908375368691928,0.09707147897754087,0.10620009039843008,0.08271702173664883,0.09800244902404726,0.08369881128339614,0.08316927621748602,0.06444172539575799,
1356,D2048009,1339535,Self Recommnedation,0.1404103902632284,0.19822158956395253,0.12336047551868294,0.086934215273224,0.11454443274521245,0.10199235549377807,0.09593183933488407,0.06185608785496307,
1357,D2048009,1339535,Social media,0.10424507250232799,0.10016750705678978,0.19500366421553594,0.09644583166192788,0.11098902780453533,0.1079886232565735,0.10779947308356733,0.06592194580094524,
1358,D2054452,1345666,Summer Break,0.17206733697285054,0.07879804599401506,0.07938073905833726,0.05958658654569443,0.07654355133705219,0.05566979284654858,0.05176098901399653,0.04375713360968256,
1359,D2054452,1345666,Self Recommnedation,0.08028247784300875,0.14063357657927944,0.0626915352109484,0.04426392068529945,0.05396723679130377,0.06227581034817112,0.055520664237547486,0.03659339909254648,
1360,D2054452,1345666,Social media,0.07984255749390107,0.06900445359058907,0.12673425571161687,0.0511760125160899,0.06410311295146356,0.05935376803458195,0.04995834436950427,0.03672654152476985,
1361,D2065587,1356037,Summer Break,0.23304628091568325,0.10639374274451749,0.10523140448174403,0.07611325362300707,0.09581280231317482,0.07276816757493582,0.06683224032254168,0.0536018771609611,
1362,D2065587,1356037,Self Recommnedation,0.11379770284220043,0.23336653559397177,0.10038325351784047,0.06677721109157705,0.09001346174406608,0.09278968596791254,0.0808401877263467,0.057819797733213746,
1363,D2065587,1356037,Social media,0.09305401193602818,0.08407753500474635,0.19015816463454605,0.0667080151731621,0.08836652845588586,0.06433562052247074,0.05485458199001503,0.04849180330620308,
1364,D2069041,1358821,Summer Break,0.17865836651053202,0.12217945735726288,0.12936006595251812,0.10369940329991728,0.12935341205725245,0.10352639813946954,0.08768358226275352,0.0731715168727505,
1365,D2069041,1358821,Self Recommnedation,0.13348682216737448,0.22802460919195952,0.12633303278699604,0.08512231262209002,0.11910693275761575,0.10550208337193843,0.0998894146419881,0.07408483454253081,
1366,D2069041,1358821,Social media,0.11545421803752373,0.10788860942851786,0.14727228954766167,0.08386143175311127,0.10958594533411795,0.09383899792923722,0.08818777059822357,0.06889858408113259,
1367,D2090219,1378629,Summer Break,0.1597785633572213,0.10052659170129757,0.09308474754416873,0.06935661679001329,0.07848749604296974,0.07442617394284234,0.07388064828504756,0.0525406057340565,
1368,D2090219,1378629,Self Recommnedation,0.10195181742869625,0.18170828128914918,0.0827264238668651,0.05507812169549972,0.06538151936258887,0.06872746466811278,0.06616106327362405,0.04022268398869569,
1369,D2090219,1378629,Social media,0.07733467821917525,0.06900998274297879,0.12870866037320483,0.05844687235551274,0.07158994072083458,0.06143648063527807,0.05623841827940753,0.04520050512233265,
1370,D2090923,1379333,Summer Break,0.2133084608544278,0.14019285515716573,0.11263927516509112,0.07662859846815573,0.10385533454450925,0.08947860523853501,0.09108805080078018,0.06133924408700151,
1371,D2090923,1379333,Self Recommnedation,0.1478247499242491,0.253058289855094,0.10770462191170772,0.07099310259472552,0.09152736130097358,0.0898622595723611,0.07973342270381413,0.06337653574131877,
1372,D2090923,1379333,Social media,0.08985326726038634,0.0763966857087919,0.12125281188686204,0.05377487292217109,0.08179716728809584,0.0632902424699577,0.05818990333655788,0.04121076272935889,
1373,D2094183,1382321,Summer Break,0.16266733126526528,0.10593802517587014,0.09291654729816558,0.0855360830214203,0.09943575098097444,0.08691639674514591,0.0783570343111757,0.06518315236510491,
1374,D2094183,1382321,Self Recommnedation,0.09861243992730023,0.2065340672631268,0.09744981282635456,0.06427720322101435,0.10294062560198358,0.08639022251657572,0.07462318821070618,0.05296618135013612,
1375,D2094183,1382321,Social media,0.09345917173150982,0.09606370633547126,0.15165456621987297,0.10631794593799228,0.12166229064290243,0.10415010937263393,0.09173909378995473,0.07502502420787938,
1376,D2095503,1383430,Summer Break,0.13597451383736303,0.07900689745317033,0.07448815760343157,0.053900260054399365,0.06596285017728425,0.056937553976602266,0.05193170077976844,0.04002520325492052,
1377,D2095503,1383430,Self Recommnedation,0.07292795491213269,0.14117607326559162,0.06753726876929801,0.0536351349831923,0.060939294207158226,0.06571178623536247,0.05518077489839142,0.03735293261963585,
1378,D2095503,1383430,Social media,0.09545032214699291,0.07674602491456464,0.14129992615775805,0.054874855486342015,0.07216081683217572,0.05368947048992489,0.057135734947080644,0.03664346010779934,
1379,D2099195,1387043,Summer Break,0.1604879338968531,0.09168572087837047,0.09974778714194321,0.09237874785590225,0.0934830973533678,0.0880435948962953,0.0759579899423314,0.06805388880434393,
1380,D2099195,1387043,Self Recommnedation,0.08046255625776413,0.175190739294808,0.08295526673047077,0.05640852641813501,0.06389896733610644,0.06409853114737117,0.05603555232073722,0.05594973309375169,
1381,D2099195,1387043,Social media,0.07919953863264122,0.07410854857474393,0.09903598609639727,0.06628299093519176,0.08335201603231623,0.06958071816247423,0.05748668162625378,0.051138358077424804,
1382,D2106392,1393969,Summer Break,0.18101235071297095,0.1214772842318309,0.12575618496495308,0.0920263099434074,0.11522135055192469,0.09736344017092943,0.08559990635070173,0.07800897828313744,
1383,D2106392,1393969,Self Recommnedation,0.13872932174678082,0.20257223760775656,0.13199438008641529,0.09378926441805793,0.12604254197079132,0.1063024060982312,0.1054636487654281,0.07388778821117771,
1384,D2106392,1393969,Social media,0.10164691619076988,0.09750479582667698,0.19124061832201858,0.08829439657864727,0.10312357841490309,0.09049849638287094,0.08779051246437419,0.0770323725599508,
1385,D2107151,1394713,Summer Break,0.14454271764928542,0.0828081386404769,0.08158027650228142,0.07033454753158142,0.07055656809180919,0.06648671198074077,0.0654590685469602,0.04613308626584221,
1386,D2107151,1394713,Self Recommnedation,0.0021278256342238413,0.004898322593635775,0.0045623217705572155,0.012390813236305736,0.002250876125469924,0.005284514278885409,0.004043148510033011,0.0022896003673873407,
1387,D2107151,1394713,Social media,0.0021278256342238413,0.004898322593635775,0.0045623217705572155,0.012390813236305736,0.002250876125469924,0.005284514278885409,0.004043148510033011,0.0022896003673873407,
1388,D2108363,1395925,Summer Break,0.12526664477384758,0.09166384043917308,0.10174010628041838,0.07488790365815895,0.11996057099255303,0.07652014640911764,0.07032141774345362,0.06590950648297092,
1389,D2108363,1395925,Self Recommnedation,0.10865397895490402,0.14861263705584105,0.0964811096220794,0.07151387526421885,0.09309166149516249,0.0832688295946565,0.07222379021128322,0.05691583336900532,
1390,D2108363,1395925,Social media,0.0961990113688798,0.09076082588035073,0.14287259616510248,0.08864986011519105,0.1029490705638929,0.08554794131505233,0.08040116948961681,0.06918086860022847,
1391,D2110160,1397721,Summer Break,0.06378091670568674,0.048899344565213346,0.04040559206377375,0.039400145852754385,0.03821611634270608,0.044837240914520855,0.032182366993951037,0.023208611641524154,
1392,D2110160,1397721,Self Recommnedation,0.04765394841866025,0.09573891417104635,0.03198664659376755,0.021033745169655105,0.03297541137665545,0.02947464819607749,0.024255670591299468,0.016508311313879576,
1393,D2110160,1397721,Social media,0.04410695681890388,0.0378423571717566,0.028410766270889395,0.02050910031728479,0.01409990262947895,0.0138450479679686,0.011225313689340226,0.018714247091725617,
1394,D2113337,1400662,Summer Break,0.11751032286607059,0.05565982162968233,0.060530378371280336,0.04574099740406469,0.05162762890745291,0.04866915630535885,0.04449750176041492,0.045190155682257586,
1395,D2113337,1400662,Self Recommnedation,0.0634830251358778,0.1023307770948278,0.05662706725166372,0.04052191111021966,0.049703638161640085,0.05364651578398778,0.04791425354272818,0.038633085504159226,
1396,D2113337,1400662,Social media,0.012722445965324774,0.013616841213229283,0.018397492749510275,0.009493673151005102,0.012829469635066051,0.006694188624426405,0.006442683240713353,0.006215491085699033,
1397,D2120308,1407260,Summer Break,0.20669073627042922,0.12505920532861195,0.12342675271207312,0.10295626314706055,0.12888551588117514,0.10784363308913548,0.1021350213148017,0.09376349131433556,
1398,D2120308,1407260,Self Recommnedation,0.14031103379991844,0.22188114380951884,0.12648210095841206,0.08233123835155026,0.11692378959502525,0.09922877608243341,0.09436812733352472,0.06319415980007212,
1399,D2120308,1407260,Social media,0.1205372616234356,0.11130843337660223,0.18760362892129173,0.10560463230165869,0.1247520725104681,0.10344589993055989,0.09217461170489911,0.08311049136954123,
1400,D2126664,1413438,Summer Break,0.12400176788394081,0.07330966165919345,0.08185538641176958,0.05879858625047704,0.0699368975671595,0.0609831362632158,0.05662066752971229,0.042630795806310455,
1401,D2126664,1413438,Self Recommnedation,0.06838838018975003,0.10468429532000553,0.057027856499194826,0.04701448375726856,0.05986929917986859,0.06269667568059743,0.0570122357180089,0.027846824930453408,
1402,D2126664,1413438,Social media,0.08809014563602412,0.07532247873213277,0.1296795807340849,0.06370072708389554,0.08867259111560921,0.0629116663133934,0.05812399833221888,0.04572227206834188,
1403,D2133468,1419788,Summer Break,0.16278704411831507,0.08800324165046355,0.08407438443454454,0.07088555196838245,0.07864012853144332,0.069181104892076,0.06431801929845016,0.04238506341684832,
1404,D2133468,1419788,Self Recommnedation,0.07712860255620733,0.1305462416062943,0.0715845009353875,0.055546294384947736,0.0606801541076459,0.05629008969163122,0.05459726007243773,0.04104198549816744,
1405,D2133468,1419788,Social media,0.076233544047989,0.06934672060892245,0.12345817808342445,0.07485406255982839,0.06008121307169137,0.08192446998865772,0.0754048991266287,0.04104968683165697,
1406,D2137716,1423935,Summer Break,0.09323135971881699,0.05581213953541972,0.05086859067047102,0.04780651834712525,0.052325913492032035,0.04176201123172714,0.036858900964271205,0.031073026350374983,
1407,D2137716,1423935,Self Recommnedation,0.0021278256342238413,0.004898322593635775,0.0045623217705572155,0.012390813236305736,0.002250876125469924,0.005284514278885409,0.004043148510033011,0.0022896003673873407,
1408,D2137716,1423935,Social media,0.049063302053039784,0.050289685889894395,0.09481461745578755,0.044033925571156665,0.045674968092187615,0.0372872352296946,0.051516048962157245,0.03387635315873883,
1409,D2140459,1426638,Summer Break,0.20824772284360424,0.14225328312478033,0.14997660868219986,0.11297664229170322,0.15124879378463807,0.11447980165504716,0.10421328133784993,0.096885365639171,
1410,D2140459,1426638,Self Recommnedation,0.11491935659152602,0.21735726806696046,0.104532078243861,0.08982079288515882,0.10699158398102052,0.1025770232037988,0.09328573635802075,0.06118810376758418,
1411,D2140459,1426638,Social media,0.11108545150510449,0.1070114288393018,0.18828010182909927,0.08581199428851999,0.11658939010145114,0.08980514594280803,0.08925203958270733,0.0739629388868068,
1412,D2140607,1426787,Summer Break,0.183502556675832,0.10831786996946471,0.09312148914893952,0.06703164339596694,0.07352541703132792,0.07292686460918682,0.0775755557094365,0.049189092534412414,
1413,D2140607,1426787,Self Recommnedation,0.12016308130167688,0.18171345271825146,0.08677113113419505,0.05089485458814401,0.0647582362400906,0.06466705992588725,0.06098023059100846,0.04007157738187557,
1414,D2140607,1426787,Social media,0.06505489855808883,0.05335667844645438,0.12488984129741706,0.03954799271666638,0.049690061822061427,0.0412866211275828,0.038814438553783,0.03798977553271135,
1415,D2147539,1433461,Summer Break,0.11671357990254347,0.06431361490491883,0.06160891499289839,0.05396277230967592,0.05701830807144298,0.04667569567455844,0.04917454275008154,0.05495002375270412,
1416,D2147539,1433461,Self Recommnedation,0.13141750293717086,0.18801134102965278,0.11748222131065292,0.08667187067886171,0.11879567841744075,0.10082994348160763,0.09215364825061033,0.07351399191880031,
1417,D2147539,1433461,Social media,0.10793672091535442,0.09616370868356852,0.14272912808280325,0.07917767528240362,0.08911716668364983,0.08644918588886816,0.07943049118962764,0.07558167913020453,
1418,D2147780,1433699,Summer Break,0.17587706350932564,0.10246206572094409,0.08928869310674231,0.06333074891626775,0.08016766504569343,0.06882838433438421,0.06785651024508045,0.04615230911200151,
1419,D2147780,1433699,Self Recommnedation,0.08608190615625555,0.16186827062914205,0.07349078379994028,0.046543344635815116,0.05946660193392586,0.05953779307543714,0.05556565060755271,0.032556752684231506,
1420,D2147780,1433699,Social media,0.05777885091795851,0.060386599062345614,0.09165779716448644,0.06058337394440713,0.06144560989163081,0.0741824383552451,0.08224003145995562,0.03290578987580818,
1421,D2148056,1433975,Summer Break,0.15522942490508188,0.10002329164064744,0.09164689532016025,0.07498047741648725,0.07646034088666474,0.0647011376068193,0.06300055585922822,0.0589221232272959,
1422,D2148056,1433975,Self Recommnedation,0.08806449722091511,0.14941068978344982,0.07370588708495603,0.040698558858815195,0.05095928218239031,0.04731207635065271,0.048676729656324,0.03786986195888403,
1423,D2148056,1433975,Social media,0.08497156029230665,0.07449656491532405,0.15566476463728662,0.07181595768752984,0.07411466468323968,0.0818400645630526,0.0758988603332296,0.05046326116558327,
1424,D2148109,1434028,Summer Break,0.1440097176885802,0.0859835043792187,0.08928213204360047,0.07319263680888802,0.08030233206318038,0.07076271418813965,0.06457397791279522,0.06960944512947694,
1425,D2148109,1434028,Self Recommnedation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1426,D2148109,1434028,Social media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1427,D2151661,1437456,Summer Break,0.1468678146777761,0.09769608356527996,0.09310809420848348,0.07163255082378381,0.08865057305518564,0.07098921030669966,0.06858773202782895,0.06997668030248903,
1428,D2151661,1437456,Self Recommnedation,0.10279208573049,0.16906163512370617,0.08948468962013258,0.07019512744723991,0.08449579018791151,0.09859063279765229,0.08587150663157882,0.055532268532419035,
1429,D2151661,1437456,Social media,0.09387423759540073,0.09666121881870637,0.13117022843853257,0.08610112946567161,0.09442297650010881,0.11463350563205976,0.1003303157573581,0.05886350475955301,
1430,D2152113,1437906,Summer Break,0.1516434770095695,0.09665617107796601,0.09985520025491773,0.07982266077040548,0.09565980176535818,0.08706739231635033,0.07751892713214344,0.06764600681031657,
1431,D2152113,1437906,Self Recommnedation,0.16475209600493793,0.23329674726560332,0.15609523946876275,0.11268188794064747,0.15261528934666596,0.1352089642653009,0.1192889181329047,0.09068610946821375,
1432,D2152113,1437906,Social media,0.08978912947768589,0.08854982807913181,0.16101061137839096,0.08112046084705335,0.1051237098377435,0.08056753654551543,0.07084928469307196,0.06490398922705412,
1433,D2162754,1448200,Summer Break,0.15717616247058422,0.10441604454130325,0.11071580868489803,0.08194238837380322,0.10412531268456164,0.08688320912387193,0.08204642958422506,0.07508149402117854,
1434,D2162754,1448200,Self Recommnedation,0.11502427518970898,0.16888990633789175,0.13310881654945939,0.10702615110763436,0.13335491564403723,0.11740388455787168,0.10343453492472618,0.07339822049398778,
1435,D2162754,1448200,Social media,0.023595627328682464,0.021923535647302234,0.06397033355030131,0.03659116133552688,0.03449628466898549,0.023613188096953376,0.022279931867335484,0.01438024789324607,
1436,D2163476,1448925,Summer Break,0.21502825393075414,0.13286162076705085,0.13208772898202661,0.1077128832987665,0.11476016852855794,0.11207743769408163,0.10809859676933813,0.06892032931374906,
1437,D2163476,1448925,Self Recommnedation,0.14534018027801038,0.1894994742428111,0.12080801391305841,0.0929487137032083,0.11715110877575077,0.11396376568582327,0.11166637065698146,0.06733973581120056,
1438,D2163476,1448925,Social media,0.10237256162333866,0.09040625230515986,0.16819384476132632,0.10290907117948425,0.10853617098805582,0.09924783246375335,0.08857616655292085,0.08224982112434423,
1439,D2164404,1449853,Summer Break,0.22045185190735367,0.1399775319403722,0.127982568814807,0.1101455727143987,0.11629237797021584,0.12190031933294083,0.11109639549148037,0.08768572576067699,
1440,D2164404,1449853,Self Recommnedation,0.13066831354326586,0.20981560419013445,0.1086210056044971,0.07919535351710649,0.09715853341300168,0.10414334424931374,0.10305597768189936,0.06462895192284318,
1441,D2164404,1449853,Social media,0.12536815489159497,0.11288358186270964,0.18941537844596873,0.07800333237514247,0.10179077717249338,0.08749310135395183,0.08349304837319356,0.05758972741796131,
1442,D2165545,1450994,Self Recommnedation,0.10424652990640837,0.1677211997709297,0.10053916766132734,0.06690881554296679,0.08168512217354625,0.07756711382407216,0.06837181958637156,0.04965876522503189,
1443,D2165545,1450994,Social media,0.08465307097221575,0.07792706186435795,0.1564656236166653,0.06744980605527352,0.08088883250136181,0.06808111592753226,0.07034382686501678,0.04750178685023439,
1444,D2165545,1450994,Summer Break,0.16426567240956408,0.10458156629241096,0.09398835112615574,0.07759539681373669,0.09445024581098094,0.09433444498750075,0.07865639486876765,0.057214152745624955,
1445,D2165955,1451390,Summer Break,0.057269694364821,0.032366195902002265,0.027551172506908597,0.01586569224273892,0.017950921383849457,0.01659214369413866,0.01565416468652641,0.013154403771741806,
1446,D2165955,1451390,Self Recommnedation,0.05242230765849139,0.0785794470934158,0.031827682116464646,0.018903748685083956,0.025793383161238657,0.024476588789883482,0.01749880451042593,0.014849347895034982,
1447,D2165955,1451390,Social media,0.03160989755341118,0.03403213072296688,0.0810220259803504,0.02169724892627873,0.030041301465237383,0.023296946497836268,0.017392327146295482,0.01461900148786148,
1448,D2166231,1451666,Summer Break,0.1438570891912992,0.07874235248983572,0.07123020319791432,0.06755999746652146,0.06274119336916287,0.07281941833319555,0.06989115190158197,0.04313480784220929,
1449,D2166231,1451666,Self Recommnedation,0.0715778792961731,0.12100577655861637,0.06290153834073542,0.04356555257514321,0.04333807255994234,0.05825961764674771,0.05556780872366787,0.029699082020681448,
1450,D2166231,1451666,Social media,0.05925519673558706,0.07434614511748208,0.12805202512516986,0.03745251685912492,0.04214596951299882,0.04012858223864022,0.04761105924865456,0.04129632795654088,
1451,D2180469,1465513,Summer Break,0.13313687650551,0.06992053853025532,0.07066651968729992,0.0680515841838465,0.06858998337721003,0.05818488327491477,0.05504627228025274,0.050634552549601274,
1452,D2180469,1465513,Self Recommnedation,0.1198759396406866,0.22421101049336103,0.11325036559856842,0.07857393350220244,0.10718825073072162,0.08843648139658773,0.08321613902030993,0.06697008376193717,
1453,D2180469,1465513,Social media,0.13315833828933593,0.12554439272425616,0.2247528424382419,0.09629977980897975,0.12240014218510803,0.09739147361361299,0.10239222032505932,0.07884018550373592,
1454,D2186906,1471926,Summer Break,0.14415007675465755,0.09818095559756952,0.09475445521213248,0.08570702540302753,0.13033895390095993,0.08352893065519837,0.07645231410819076,0.06930697666940462,
1455,D2186906,1471926,Self Recommnedation,0.09525830794578696,0.16169893654767514,0.08731874612555868,0.05498913365433154,0.07060258979151066,0.0635402870495646,0.06518575138148171,0.05444178581229197,
1456,D2186906,1471926,Social media,0.10603933690691872,0.10294174824336674,0.14245943810972553,0.06869989508291674,0.10016920650073424,0.06769629701179412,0.07048895782414455,0.055457246958716636,
1457,D2187437,1472465,Summer Break,0.15252563008694808,0.08511698950494864,0.09645852108827226,0.07530447796630921,0.08614090889293281,0.0710525781087806,0.06525389718933679,0.06288584118432128,
1458,D2187437,1472465,Self Recommnedation,0.07183760541683674,0.13395808274194457,0.07108535438589904,0.05269672033873396,0.07027874709088568,0.06325772519192908,0.05997285894834559,0.04262288837890408,
1459,D2187437,1472465,Social media,0.07674804148571078,0.08060321675349638,0.14187868154733932,0.07099717743571383,0.08457521500045678,0.07090939354917106,0.06688001226658052,0.06318414664787882,
1460,D2190060,1475016,Summer Break,0.13568161690895048,0.07842861066915294,0.07409285300792356,0.05606190338439827,0.06686601929625097,0.060817890224560814,0.051514520467879646,0.04688471613993436,
1461,D2190060,1475016,Self Recommnedation,0.107223370431548,0.1824836366386438,0.11531665532749627,0.07687202104005106,0.11026160710580091,0.09456845361436476,0.0897909999430025,0.07339187732811639,
1462,D2190060,1475016,Social media,0.07656180584624712,0.07886096952533346,0.1577591471182017,0.06606910132636457,0.07871194929470587,0.07587096083623068,0.062315648393922035,0.05032858347317873,
